project_id,permit_id
residential_13261260040000,2491733
residential_13261260230000,2646823
residential_13261260380000,2667434
residential_13261260450000,1729074
residential_13261270090000,3053212
residential_13261280440000,2669261
residential_13261300190000,2515552
residential_13262000120000,3150841
residential_13262020120000,2769113
residential_13262020140000,2552902
residential_13262050360000,2980367
residential_13262050490000,1646314
residential_13262050500000,1646314
residential_13262100300000,3185562
residential_13262110150000,2570186
residential_13262110160000,2930113
residential_13262110160000,3139563
residential_13262110220000,2257684
residential_13262120230000,2740190
residential_13262120240000,2740159
residential_13262120240000,2740190
residential_13262120360000,2626203
residential_13262140100000,2685093
residential_13262140520000,2441687
residential_13262140520000,2664142
residential_13262140660000,2781399
residential_13262150170000,2958706
residential_13262150300000,2926281
residential_13262150770000,3118448
residential_13262151100000,3096179
residential_13262151100000,3096221
residential_13262160080000,2554025
residential_13262160080000,2575914
residential_13262160090000,2575914
residential_13262160590000,2667599
residential_13262160590000,2667601
residential_13262160610000,2842279
residential_13262160620000,3017628
residential_13262180620000,3063373
residential_13262180660000,2979155
residential_13262200400000,2918610
residential_13262200440000,2857462
residential_13262220330000,2815260
residential_13262270130000,2633757
residential_13262270130000,2656442
residential_13262270290000,2857441
residential_13262270460000,3148054
residential_13262270470000,3148055
residential_13263020140000,2935095
residential_13263020150000,2935094
residential_13263020330000,2612481
residential_13263020390000,3171285
residential_13263020400000,3170818
residential_13263030300000,2904792
residential_13263040090000,2953701
residential_13263050140000,2501178
residential_13263160250000,2652577
residential_13263200300000,3016308
residential_13263200300000,3070802
residential_13263200300000,3087785
residential_13263200300000,3087797
residential_13263200300000,3087832
residential_13263200300000,3087845
residential_13263260220000,2710793
residential_13263290120000,2939401
residential_13263290300000,2989273
residential_13263290300000,3101212
residential_13264070130000,3166791
residential_13264090070000,2354472
residential_13264100010000,2629226
residential_13264100340000,2804295
residential_13264190320000,2533372
residential_13272070300000,2940199
residential_13272070300000,2952142
residential_13272070310000,2940199
residential_13272070310000,2952142
residential_13272070320000,2940199
residential_13272070320000,2952142
residential_13272070330000,2940199
residential_13272070330000,2952142
residential_13272070340000,2940199
residential_13272070340000,2952142
residential_13272070350000,2940199
residential_13272070350000,2952142
residential_13272070360000,2940199
residential_13272070360000,2952142
residential_13272070370000,2940199
residential_13272070370000,2952142
residential_13272070460000,3038435
residential_13272070470000,3038435
residential_13272070480000,3038435
residential_13272070490000,3038435
residential_13272070500000,3038435
residential_13272070510000,3038435
residential_13282150020000,3168143
residential_13282150020000,3214821
residential_13283120080000,2984962
residential_13283270090000,1646762
residential_13291180390000,3049864
residential_13294080270000,2549868
residential_13294260310000,3025415
residential_13301250370000,2818414
residential_13301340070000,3045242
residential_13302230410000,1643335
residential_13302230410000,1643390
residential_13302230420000,1643335
residential_13302230420000,1643390
residential_13302250410000,3111443
residential_13302250420000,3111459
residential_13302260020000,2871076
residential_13303080470000,2828919
residential_13303080470000,2828950
residential_13304050330000,2468494
residential_13304050330000,2468503
residential_13311060230000,3013118
residential_13311280300000,2719372
residential_13312080100000,2969541
residential_13312100450000,2796531
residential_13312100460000,2611762
residential_13312100460000,2611770
residential_13312100470000,2611762
residential_13312100470000,2611770
residential_13312120080000,2530482
residential_13312120080000,2640714
residential_13312120080000,2640793
residential_13312120080000,2710132
residential_13312120080000,2712514
residential_13312120080000,2712516
residential_13312120090000,2530482
residential_13312120090000,2640714
residential_13312120090000,2640793
residential_13312120090000,2710132
residential_13312120090000,2712514
residential_13312120090000,2712516
residential_13312120100000,2530482
residential_13312120100000,2640714
residential_13312120100000,2640793
residential_13312120100000,2710132
residential_13312120100000,2712514
residential_13312120100000,2712516
residential_13312130050000,2490811
residential_13312130060000,2490811
residential_13312130060000,2568313
residential_13312140040000,2857618
residential_13312140040000,2857632
residential_13312140040000,2857667
residential_13312140040000,2857671
residential_13312140040000,2866070
residential_13312140040000,2866107
residential_13312140040000,2866294
residential_13312140040000,2866322
residential_13312140040000,2866363
residential_13312140040000,2866369
residential_13312140040000,2866377
residential_13312140040000,2866385
residential_13312140040000,2991162
residential_13312140040000,2991172
residential_13312140040000,2991183
residential_13312140040000,2991190
residential_13312140040000,2991198
residential_13312140040000,2991218
residential_13312140040000,2991229
residential_13312140040000,2991233
residential_13312140050000,2857618
residential_13312140050000,2857632
residential_13312140050000,2857667
residential_13312140050000,2857671
residential_13312140050000,2866070
residential_13312140050000,2866107
residential_13312140050000,2866294
residential_13312140050000,2866322
residential_13312140050000,2866363
residential_13312140050000,2866369
residential_13312140050000,2866377
residential_13312140050000,2866385
residential_13312140050000,2991162
residential_13312140050000,2991172
residential_13312140050000,2991183
residential_13312140050000,2991190
residential_13312140050000,2991198
residential_13312140050000,2991218
residential_13312140050000,2991229
residential_13312140050000,2991233
residential_13312140060000,2857618
residential_13312140060000,2857632
residential_13312140060000,2857667
residential_13312140060000,2857671
residential_13312140060000,2866070
residential_13312140060000,2866107
residential_13312140060000,2866294
residential_13312140060000,2866322
residential_13312140060000,2866363
residential_13312140060000,2866369
residential_13312140060000,2866377
residential_13312140060000,2866385
residential_13312140060000,2991162
residential_13312140060000,2991172
residential_13312140060000,2991183
residential_13312140060000,2991190
residential_13312140060000,2991198
residential_13312140060000,2991218
residential_13312140060000,2991229
residential_13312140060000,2991233
residential_13312140070000,2857618
residential_13312140070000,2857632
residential_13312140070000,2857667
residential_13312140070000,2857671
residential_13312140070000,2866070
residential_13312140070000,2866107
residential_13312140070000,2866294
