project_id,source_family,source_project_ids,source_addresses,component_pins,project_kind,construction_year,dwelling_units,building_sqft,land_sqft,allow_far,allow_dupac,far,dupac,class_values,external_multifamily,multifamily_source,source_row_ids,tax_year,evidence_ids,decision_references,decision_reason,geometry_source,geometry_evidence,x_3435,y_3435,location_resolved,zoning_group,zoning_year,zoning_source,zoning_note
residential_20041280420000,residential,residential_20041280420000,NA,20041280420000,single_pin_single_card,2006,1,2080,4740,TRUE,TRUE,0.4388185654008439,9.189873417721518,278,FALSE,selected_assessor_class_and_finished_home_count,2004128042000012022,2022,NA,NA,NA,exact_pin_next_year_point,585366,1174008.4462911715,1876819.7545619875,TRUE,NA,NA,NA,NA
residential_20041280430000,residential,residential_20041280430000,NA,20041280430000,single_pin_single_card,2008,1,2080,4744,TRUE,TRUE,0.43844856661045534,9.18212478920742,278,FALSE,selected_assessor_class_and_finished_home_count,2004128043000012022,2022,NA,NA,NA,historical_parcel_centroid,1400666,1174033.4364992748,1876820.4999481784,TRUE,NA,NA,NA,NA
residential_20041280440000,residential,residential_20041280440000,NA,20041280440000,single_pin_single_card,2006,1,2080,4740,TRUE,TRUE,0.4388185654008439,9.189873417721518,278,FALSE,selected_assessor_class_and_finished_home_count,2004128044000012022,2022,NA,NA,NA,exact_pin_next_year_point,585366,1174058.426976603,1876821.2447010272,TRUE,NA,NA,NA,NA
residential_20041280450000,residential,residential_20041280450000,NA,20041280450000,single_pin_single_card,2006,1,2080,4744,TRUE,TRUE,0.43844856661045534,9.18212478920742,278,FALSE,selected_assessor_class_and_finished_home_count,2004128045000012022,2022,NA,construction_modifications.csv:row126,The City issued a 2006 exact-address permit for a new two-story single-family residence. A 2008 listing describes the home as two years old. The Assessor selected 2008.,same_property_later_exact_parcel_point,585366,1174083.4182031455,1876821.9897679808,TRUE,NA,NA,NA,NA
residential_20041280470000,residential,residential_20041280470000,NA,20041280470000,single_pin_single_card,2008,1,2642,2688,TRUE,TRUE,0.9828869047619048,16.205357142857142,278,FALSE,selected_assessor_class_and_finished_home_count,2004128047000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,570014,1173739.3918068137,1876967.5261622816,TRUE,NA,NA,NA,NA
residential_20041280480000,residential,residential_20041280480000,NA,20041280480000,single_pin_single_card,2009,1,2424,2508,TRUE,TRUE,0.9665071770334929,17.36842105263158,278,FALSE,selected_assessor_class_and_finished_home_count,2004128048000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,590567,1173740.3101947445,1876936.6125955782,TRUE,NA,NA,NA,NA
residential_20041290170000,residential,residential_20041290170000,NA,20041290170000,single_pin_single_card,2021,1,2604,3125,TRUE,TRUE,0.83328,13.9392,278,FALSE,selected_assessor_class_and_finished_home_count,2004129017000012022,2022,NA,NA,NA,historical_parcel_centroid,1212979,1173462.7744364736,1876646.4329913754,TRUE,NA,NA,NA,NA
residential_20041290270000,residential,residential_20041290270000,NA,20041290270000,single_pin_single_card,2007,2,2104,3125,TRUE,TRUE,0.67328,27.8784,211,TRUE,selected_assessor_class_and_finished_home_count,2004129027000012022,2022,NA,NA,NA,historical_parcel_centroid,590787,1173110.5396733081,1876496.1247593397,TRUE,NA,NA,NA,NA
residential_20041290330000,residential,residential_20041290330000,NA,20041290330000,single_pin_single_card,2019,1,2649,3125,TRUE,TRUE,0.84768,13.9392,278,FALSE,selected_assessor_class_and_finished_home_count,2004129033000012022,2022,NA,NA,NA,historical_parcel_centroid,1015708,1173260.4740403118,1876500.6679422595,TRUE,NA,NA,NA,NA
residential_20041290390000,residential,residential_20041290390000,NA,20041290390000,single_pin_single_card,2011,1,1240,3125,TRUE,TRUE,0.3968,13.9392,203,FALSE,selected_assessor_class_and_finished_home_count,2004129039000012022,2022,NA,NA,NA,historical_parcel_centroid,567924,1173410.399344998,1876505.199518369,TRUE,NA,NA,NA,NA
residential_20041290410000,residential,residential_20041290410000,NA,20041290410000,single_pin_single_card,2012,1,1180,3125,TRUE,TRUE,0.3776,13.9392,203,FALSE,selected_assessor_class_and_finished_home_count,2004129041000012022,2022,NA,NA,NA,historical_parcel_centroid,577961,1173460.3693446363,1876506.7195210292,TRUE,NA,NA,NA,NA
residential_20041290420000,residential,residential_20041290420000,NA,20041290420000,single_pin_single_card,2007,1,1200,3125,TRUE,TRUE,0.384,13.9392,203,FALSE,selected_assessor_class_and_finished_home_count,2004129042000012022,2022,NA,NA,NA,historical_parcel_centroid,590770,1173485.3596719622,1876507.4747608267,TRUE,NA,NA,NA,NA
residential_20041290430000,residential,residential_20041290430000,NA,20041290430000,single_pin_single_card,2018,1,1320,3125,TRUE,TRUE,0.4224,13.9392,203,FALSE,selected_assessor_class_and_finished_home_count,2004129043000012022,2022,NA,NA,NA,historical_parcel_centroid,760638,1173510.3445890115,1876508.2212836917,TRUE,NA,NA,NA,NA
residential_20041290440000,residential,residential_20041290440000,NA,20041290440000,single_pin_single_card,2017,1,1320,3125,TRUE,TRUE,0.4224,13.9392,203,FALSE,selected_assessor_class_and_finished_home_count,2004129044000012022,2022,NA,NA,NA,historical_parcel_centroid,918957,1173535.3351582184,1876508.9816639845,TRUE,NA,NA,NA,NA
residential_20041290480000,residential,residential_20041290480000,NA,20041290480000,single_pin_single_card,2018,1,1693,1000,TRUE,TRUE,1.693,43.56,295,FALSE,selected_assessor_class_and_finished_home_count,2004129048000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,760648,1173620.701324745,1876535.3015565218,TRUE,NA,NA,NA,NA
residential_20041290500000,residential,residential_20041290500000,NA,20041290500000,single_pin_single_card,2018,1,1693,997,TRUE,TRUE,1.6980942828485457,43.691073219658975,295,FALSE,selected_assessor_class_and_finished_home_count,2004129050000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,760648,1173621.3127540792,1876514.1202732367,TRUE,NA,NA,NA,NA
residential_20041290520000,residential,residential_20041290520000,NA,20041290520000,single_pin_single_card,2018,1,1693,998,TRUE,TRUE,1.6963927855711423,43.64729458917836,295,FALSE,selected_assessor_class_and_finished_home_count,2004129052000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,760648,1173621.9229328372,1876492.979102579,TRUE,NA,NA,NA,NA
residential_20041290540000,residential,residential_20041290540000,NA,20041290540000,single_pin_single_card,2018,1,1693,1015,TRUE,TRUE,1.6679802955665024,42.916256157635466,295,FALSE,selected_assessor_class_and_finished_home_count,2004129054000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,760648,1173622.5433095798,1876471.665753737,TRUE,NA,NA,NA,NA
residential_20041300070000,residential,residential_20041300070000,NA,20041300070000,single_pin_single_card,2017,1,2090,3125,TRUE,TRUE,0.6688,13.9392,278,FALSE,selected_assessor_class_and_finished_home_count,2004130007000012022,2022,NA,NA,NA,historical_parcel_centroid,918967,1173863.2249469233,1876658.3464401308,TRUE,NA,NA,NA,NA
residential_20041300080000,residential,residential_20041300080000,NA,20041300080000,single_pin_single_card,2017,1,2090,3125,TRUE,TRUE,0.6688,13.9392,278,FALSE,selected_assessor_class_and_finished_home_count,2004130008000012022,2022,NA,NA,NA,historical_parcel_centroid,918968,1173888.214773247,1876659.1181227579,TRUE,NA,NA,NA,NA
residential_20042010140000,residential,residential_20042010140000,NA,20042010140000,single_pin_single_card,2019,1,2056,3050,TRUE,TRUE,0.6740983606557377,14.281967213114754,278,FALSE,selected_assessor_class_and_finished_home_count,2004201014000012022,2022,NA,NA,NA,historical_parcel_centroid,1019004,1175164.701717167,1878716.0947700317,TRUE,NA,NA,NA,NA
residential_20042020050000,residential,residential_20042020050000,NA,20042020050000,single_pin_single_card,2018,1,2102,3054,TRUE,TRUE,0.6882776686313032,14.263261296660119,278,FALSE,selected_assessor_class_and_finished_home_count,2004202005000012022,2022,NA,NA,NA,historical_parcel_centroid,764006,1175351.446467441,1878769.0751714595,TRUE,NA,NA,NA,NA
residential_20042220310000,residential,residential_20042220310000,NA,20042220310000,single_pin_single_card,2022,1,1813,2952,TRUE,TRUE,0.614159891598916,14.75609756097561,207,FALSE,selected_assessor_class_and_finished_home_count,2004222031000012025,2025,NA,NA,NA,historical_parcel_centroid,975173,1175095.4399406218,1876653.6799960083,TRUE,NA,NA,NA,NA
residential_20042220320000,residential,residential_20042220320000,NA,20042220320000,single_pin_single_card,2022,1,1813,2952,TRUE,TRUE,0.614159891598916,14.75609756097561,207,FALSE,selected_assessor_class_and_finished_home_count,2004222032000012025,2025,NA,NA,NA,historical_parcel_centroid,1009737,1175096.134684913,1876629.690323611,TRUE,NA,NA,NA,NA
residential_20042230610000,residential,residential_20042230610000,NA,20042230610000,single_pin_single_card,2007,1,1952,3075,TRUE,TRUE,0.6347967479674796,14.165853658536586,207,FALSE,selected_assessor_class_and_finished_home_count,2004223061000012022,2022,NA,NA,NA,historical_parcel_centroid,590698,1175555.583353979,1876816.684874357,TRUE,NA,NA,NA,NA
residential_20043020170000,residential,residential_20043020170000,NA,20043020170000,single_pin_single_card,2008,2,3828,3175,TRUE,TRUE,1.2056692913385827,27.439370078740158,212,TRUE,selected_assessor_class_and_finished_home_count,2004302017000012022,2022,NA,NA,NA,historical_parcel_centroid,570322,1172815.7006499958,1876296.2405797597,TRUE,NA,NA,NA,NA
residential_20043020400000,residential,residential_20043020400000,NA,20043020400000,single_pin_single_card,2006,1,1240,3161,TRUE,TRUE,0.3922809237583043,13.78044922492882,203,FALSE,selected_assessor_class_and_finished_home_count,2004302040000012022,2022,NA,NA,NA,historical_parcel_centroid,1548934,1172420.6396806012,1876142.8347061838,TRUE,NA,NA,NA,NA
residential_20043020410000,residential,residential_20043020410000,NA,20043020410000,single_pin_single_card,2007,1,1265,3161,TRUE,TRUE,0.40018981335020565,13.78044922492882,203,FALSE,selected_assessor_class_and_finished_home_count,2004302041000012022,2022,NA,NA,NA,historical_parcel_centroid,1548933,1172445.6199999999,1876143.5800000017,TRUE,NA,NA,NA,NA
residential_20043020420000,residential,residential_20043020420000,NA,20043020420000,single_pin_single_card,2011,1,1240,2980,TRUE,TRUE,0.4161073825503356,14.61744966442953,203,FALSE,selected_assessor_class_and_finished_home_count,2004302042000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,567868,1172441.3602923334,1876284.8558724604,TRUE,NA,NA,NA,NA
residential_20043020430000,residential,residential_20043020430000,NA,20043020430000,single_pin_single_card,2013,1,1240,2979,TRUE,TRUE,0.41624706277274254,14.622356495468278,203,FALSE,selected_assessor_class_and_finished_home_count,2004302043000012022,2022,NA,NA,NA,historical_parcel_centroid,16836,1172417.3795847516,1876284.125277139,TRUE,NA,NA,NA,NA
residential_20043020440000,residential,residential_20043020440000,NA,20043020440000,single_pin_single_card,2011,1,1240,2563,TRUE,TRUE,0.4838080374561061,16.99570815450644,203,FALSE,selected_assessor_class_and_finished_home_count,2004302044000012022,2022,NA,NA,NA,same_property_later_exact_parcel_point,567584,1172395.0888405682,1876282.9983253547,TRUE,NA,NA,NA,NA
residential_20043030010000,residential,residential_20043030010000,NA,20043030010000,single_pin_single_card,2011,1,1260,3175,TRUE,TRUE,0.3968503937007874,13.719685039370079,203,FALSE,selected_assessor_class_and_finished_home_count,2004303001000012022,2022,NA,NA,NA,historical_parcel_centroid,576661,1172956.665026279,1876299.6037162964,TRUE,NA,NA,NA,NA
residential_20043030030000,residential,residential_20043030030000,NA,20043030030000,single_pin_single_card,2006,1,1200,3175,TRUE,TRUE,0.3779527559055118,13.719685039370079,203,FALSE,selected_assessor_class_and_finished_home_count,2004303003000012022,2022,NA,NA,NA,historical_parcel_centroid,590870,1173006.6299567658,1876301.1303906837,TRUE,NA,NA,NA,NA
residential_20043030400000,residential,residential_20043030400000,NA,20043030400000,single_pin_single_card,2007,1,1182,3175,TRUE,TRUE,0.3722834645669291,13.719685039370079,203,FALSE,selected_assessor_class_and_finished_home_count,2004303040000012022,2022,NA,NA,NA,historical_parcel_centroid,1480343,1173106.5896803376,1876304.204706154,TRUE,NA,NA,NA,NA
residential_20043040160000,residential,residential_20043040160000,NA,20043040160000,single_pin_single_card,2006,1,2522,3175,TRUE,TRUE,0.7943307086614173,13.719685039370079,278,FALSE,selected_assessor_class_and_finished_home_count,2004304016000012022,2022,NA,NA,NA,historical_parcel_centroid,590897,1173479.4700000007,1876174.51,TRUE,NA,NA,NA,NA
residential_20043040300000,residential,residential_20043040300000,NA,20043040300000,single_pin_single_card,2017,1,2400,3175,TRUE,TRUE,0.7559055118110236,13.719685039370079,278,FALSE,selected_assessor_class_and_finished_home_count,2004304030000012022,2022,NA,NA,NA,historical_parcel_centroid,919602,1173829.3100461878,1876184.9800796548,TRUE,NA,NA,NA,NA
residential_20043050090000,residential,residential_20043050090000,NA,20043050090000,single_pin_single_card,2022,1,2427,3075,TRUE,TRUE,0.7892682926829269,14.165853658536586,278,FALSE,selected_assessor_class_and_finished_home_count,2004305009000022025,2025,NA,NA,NA,historical_parcel_centroid,933056,1173791.0016034483,1875609.9047352448,TRUE,NA,NA,NA,NA
residential_20043050100000,residential,residential_20043050100000,NA,20043050100000,single_pin_single_card,2022,1,2427,3075,TRUE,TRUE,0.7892682926829269,14.165853658536586,278,FALSE,selected_assessor_class_and_finished_home_count,2004305010000012025,2025,NA,NA,NA,historical_parcel_centroid,989133,1173791.7382942764,1875584.9151990416,TRUE,NA,NA,NA,NA
residential_20043060150000,residential,residential_20043060150000,NA,20043060150000,single_pin_single_card,2020,1,1972,3175,TRUE,TRUE,0.6211023622047244,13.719685039370079,207,FALSE,selected_assessor_class_and_finished_home_count,2004306015000012022,2022,NA,NA,NA,historical_parcel_centroid,920361,1172752.005228057,1875960.1516825827,TRUE,NA,NA,NA,NA
