source_family,project_id,construction_year,allow_far,allow_dupac,location_resolved,construction_date,boundary_year,era,ward,neighbor_ward,ward_pair,distance_to_boundary_ft,within_1500ft,within_500ft
residential,residential_14181180060000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,40,40_47,3098.3687463994875,FALSE,FALSE
residential,residential_14181190050000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,47,40,40_47,1758.670389880535,FALSE,FALSE
residential,residential_14181190060000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,40,40_47,3368.638390406193,FALSE,FALSE
residential,residential_14181190120000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,47,40,40_47,1896.4655793822028,FALSE,FALSE
residential,residential_14181200090000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,47,46,46_47,3240.577102045658,FALSE,FALSE
residential,residential_14181200100000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,47,40,40_47,1896.3838269800585,FALSE,FALSE
residential,residential_14181200130000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,46,46_47,3101.9290328769835,FALSE,FALSE
residential,residential_14181210300000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,47,40,40_47,1026.8011308167665,TRUE,FALSE
residential,residential_14181210350000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,33,33_47,2090.2077958749455,FALSE,FALSE
residential,residential_14181220020000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,47,40,40_47,901.4267184228946,TRUE,FALSE
residential,residential_14181220160000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,47,40,40_47,2410.2522311897546,FALSE,FALSE
residential,residential_14181220210000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,33,33_47,2417.068386926073,FALSE,FALSE
residential,residential_14181220230000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,47,33,33_47,2395.2068254519613,FALSE,FALSE
residential,residential_14181220320000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,47,33,33_47,2336.0149648928927,FALSE,FALSE
residential,residential_14181220330000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,47,33,33_47,2313.186792421058,FALSE,FALSE
residential,residential_14181220340000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,33,33_47,2290.3794898918345,FALSE,FALSE
residential,residential_14181230160000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,47,33,33_47,2504.3934784128523,FALSE,FALSE
residential,residential_14181240370000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,33,33_47,3036.5553911483926,FALSE,FALSE
residential,residential_14181240380000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,47,33,33_47,3026.511285663282,FALSE,FALSE
residential,residential_14181240390000,2013,TRUE,TRUE,TRUE,2013-06-15,2003,2003_2014,47,33,33_47,3015.644998047491,FALSE,FALSE
residential,residential_14181240400000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,47,40,40_47,1629.3299114653917,FALSE,FALSE
residential,residential_14181250120000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,47,40,40_47,3336.4352151002076,FALSE,FALSE
residential,residential_14181250170000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,40,40_47,3233.7775584152937,FALSE,FALSE
residential,residential_14181250200000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,47,40,40_47,1833.1346748169058,FALSE,FALSE
residential,residential_14181260050000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,47,40,40_47,1870.9485834887275,FALSE,FALSE
residential,residential_14181260080000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,47,40,40_47,1963.7058879836727,FALSE,FALSE
residential,residential_14181260160000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,33,33_47,3290.812006411425,FALSE,FALSE
residential,residential_14181260190000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,47,40,40_47,2068.3941051423308,FALSE,FALSE
residential,residential_14181270050000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,47,40,40_47,3594.4068281674563,FALSE,FALSE
residential,residential_14181270240000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,47,40,40_47,2299.0907357898336,FALSE,FALSE
residential,residential_14181270320000,2013,TRUE,TRUE,TRUE,2013-06-15,2003,2003_2014,47,46,46_47,3700.8035927726173,FALSE,FALSE
residential,residential_14181280020000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,46,46_47,3322.713078489178,FALSE,FALSE
residential,residential_14181280060000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,47,40,40_47,2161.050969151545,FALSE,FALSE
residential,residential_14181280080000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,46,46_47,3353.727082395196,FALSE,FALSE
residential,residential_14181280100000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,47,46,46_47,3389.5916576686627,FALSE,FALSE
residential,residential_14181280130000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,46,46_47,3439.2562037333746,FALSE,FALSE
residential,residential_14181280470000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,47,40,40_47,2262.6667721523872,FALSE,FALSE
residential,residential_14181280480000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,46,46_47,3183.1390043704623,FALSE,FALSE
residential,residential_14181280490000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,47,40,40_47,2195.85546490024,FALSE,FALSE
residential,residential_14181310040000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,47,40,40_47,2058.9683689025733,FALSE,FALSE
residential,residential_14181310060000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,33,33_47,3250.9382723030835,FALSE,FALSE
residential,residential_14181310080000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,47,33,33_47,3325.2137266315726,FALSE,FALSE
residential,residential_14181310090000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,47,40,40_47,2198.9113698300753,FALSE,FALSE
residential,residential_14181310150000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,47,33,33_47,3192.3115494283743,FALSE,FALSE
residential,residential_14181310160000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,47,40,40_47,2209.093159296616,FALSE,FALSE
residential,residential_14181310180000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,47,40,40_47,2263.0236439784876,FALSE,FALSE
residential,residential_14181320030000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,47,40,40_47,2270.997819492635,FALSE,FALSE
residential,residential_14181320080000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,33,33_47,3283.8973141247375,FALSE,FALSE
residential,residential_14181330030000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,47,40,40_47,2376.400037632193,FALSE,FALSE
residential,residential_14181330080000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,47,40,40_47,2474.5508236427945,FALSE,FALSE
residential,residential_14181330090000,2020,TRUE,TRUE,TRUE,2020-06-15,2015,2015_2023,47,40,40_47,2498.832519149182,FALSE,FALSE
residential,residential_14181330170000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,47,33,33_47,3763.2178989520817,FALSE,FALSE
residential,residential_14181330390000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,33,33_47,3746.8420123056803,FALSE,FALSE
residential,residential_14181330400000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,47,40,40_47,2621.6210307396705,FALSE,FALSE
residential,residential_14181340120000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,46,46_47,3861.4774853789354,FALSE,FALSE
residential,residential_14182000230000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,46,46_47,2397.489501541604,FALSE,FALSE
residential,residential_14182010210000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,46,46_47,2006.3018168536291,FALSE,FALSE
residential,residential_14182010220000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,46,46_47,2011.9644567097905,FALSE,FALSE
residential,residential_14182030160000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,46,46_47,1004.8471120316451,TRUE,FALSE
residential,residential_14182030210000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,47,40,40_47,1378.2575671999573,TRUE,FALSE
residential,residential_14182030440000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,47,40,40_47,1368.4967246256783,TRUE,FALSE
residential,residential_14182030450000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,47,40,40_47,1388.0641662772043,TRUE,FALSE
residential,residential_14182040050000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,47,46,46_47,1286.1258098898938,TRUE,FALSE
residential,residential_14182040090000,2020,TRUE,TRUE,TRUE,2020-06-15,2015,2015_2023,47,46,46_47,1306.6871204900663,TRUE,FALSE
residential,residential_14182040430000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,46,46_47,908.8424618895635,TRUE,FALSE
residential,residential_14182050090000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,46,46_47,561.8638484599647,TRUE,FALSE
residential,residential_14182070300000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,47,46,46_47,2275.022278689137,FALSE,FALSE
residential,residential_14182070310000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,47,46,46_47,2284.2193615587057,FALSE,FALSE
residential,residential_14182080230000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,46,46_47,1925.506231324134,FALSE,FALSE
residential,residential_14182080240000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,47,46,46_47,1936.752841882773,FALSE,FALSE
residential,residential_14182090130000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,47,46,46_47,1386.8793552300742,TRUE,FALSE
residential,residential_14182090290000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,47,46,46_47,1610.7082635276977,FALSE,FALSE
residential,residential_14182090300000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,47,46,46_47,1614.2682435230554,FALSE,FALSE
residential,residential_14182100550000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,46,46_47,1106.2347907715557,TRUE,FALSE
residential,residential_14182100560000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,46,46_47,1127.9637417931044,TRUE,FALSE
residential,residential_14182100630000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,47,46,46_47,1368.1935207580782,TRUE,FALSE
residential,residential_14182100640000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,47,46,46_47,1371.7670890377842,TRUE,FALSE
residential,residential_14182100650000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,47,46,46_47,1195.826042451026,TRUE,FALSE
residential,residential_14182140060000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,46,46_47,2357.6076671203327,FALSE,FALSE
residential,residential_14182140070000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,47,40,40_47,2316.161070361006,FALSE,FALSE
residential,residential_14182140100000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,47,46,46_47,2525.394443073142,FALSE,FALSE
residential,residential_14182150210000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,46,46_47,2059.047206864783,FALSE,FALSE
residential,residential_14182160070000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,47,46,46_47,1488.7317022537334,TRUE,FALSE
residential,residential_14182170080000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,47,46,46_47,1076.3161169681548,TRUE,FALSE
residential,residential_14182170230000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,46,46_47,1421.3538693523735,TRUE,FALSE
residential,residential_14182170240000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,46,46_47,1424.8285670875891,TRUE,FALSE
residential,residential_14182180260000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,46,46_47,3215.5553706121327,FALSE,FALSE
residential,residential_14182180270000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,47,40,40_47,2880.6743686797713,FALSE,FALSE
residential,residential_14182180290000,2020,TRUE,TRUE,TRUE,2020-06-15,2015,2015_2023,47,40,40_47,3162.7303939875414,FALSE,FALSE
residential,residential_14182180300000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,47,40,40_47,3182.6889616225535,FALSE,FALSE
residential,residential_14182190010000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,47,46,46_47,2979.022582669662,FALSE,FALSE
residential,residential_14182190050000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,46,46_47,3017.758619009362,FALSE,FALSE
residential,residential_14182190090000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,47,46,46_47,3038.9792424630045,FALSE,FALSE
residential,residential_14182200020000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,47,46,46_47,2677.047331106378,FALSE,FALSE
residential,residential_14182210430000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,46,46_47,1892.3541561946242,FALSE,FALSE
residential,residential_14182210440000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,46,46_47,1889.6121305822398,FALSE,FALSE
residential,residential_14182210450000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,47,46,46_47,1808.1349805862585,FALSE,FALSE
residential,residential_14182210460000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,47,46,46_47,1811.6744524353076,FALSE,FALSE
residential,residential_14182220040000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,47,46,46_47,1697.8762857328913,FALSE,FALSE
residential,residential_14182220050000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,46,46_47,1685.1328906025951,FALSE,FALSE
residential,residential_14182220110000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,47,46,46_47,1637.7377244470185,FALSE,FALSE
residential,residential_14182230090000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,46,46_47,1225.7101796364802,TRUE,FALSE
residential,residential_14183000150000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,47,33,33_47,1723.5925928282493,FALSE,FALSE
residential,residential_14183000160000,2022,TRUE,TRUE,TRUE,2022-06-15,2015,2015_2023,47,33,33_47,1722.7685929017778,FALSE,FALSE
residential,residential_14183000240000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,47,33,33_47,1870.9885722264307,FALSE,FALSE
residential,residential_14183000270000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,47,33,33_47,1870.7710471744724,FALSE,FALSE
residential,residential_14183000290000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,33,33_47,1867.835474923998,FALSE,FALSE
residential,residential_14183000310000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,47,33,33_47,1862.9474364090602,FALSE,FALSE
residential,residential_14183000330000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,47,33,33_47,1859.321362638463,FALSE,FALSE
residential,residential_14183010070000,2015,TRUE,TRUE,TRUE,2015-06-15,2015,2015_2023,47,40,40_47,2162.8559508693907,FALSE,FALSE
residential,residential_14183010120000,2013,TRUE,TRUE,TRUE,2013-06-15,2003,2003_2014,47,33,33_47,2060.5762210532257,FALSE,FALSE
residential,residential_14183010130000,2017,TRUE,TRUE,TRUE,2017-06-15,2015,2015_2023,47,33,33_47,2059.2593836951405,FALSE,FALSE
residential,residential_14183010140000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,47,33,33_47,2056.5963436045677,FALSE,FALSE
residential,residential_14183010160000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,33,33_47,2052.1719020201153,FALSE,FALSE
residential,residential_14183010170000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,33,33_47,2050.4204470816085,FALSE,FALSE
residential,residential_14183010190000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,33,33_47,2046.2379778810296,FALSE,FALSE
residential,residential_14183010290000,2013,TRUE,TRUE,TRUE,2013-06-15,2003,2003_2014,47,33,33_47,2188.6070379260354,FALSE,FALSE
residential,residential_14183010340000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,47,33,33_47,2027.0623311987476,FALSE,FALSE
residential,residential_14183010480000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,47,33,33_47,2102.0510021097443,FALSE,FALSE
residential,residential_14183010490000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,47,33,33_47,2077.0520683128325,FALSE,FALSE
residential,residential_14183020100000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,47,33,33_47,2391.0875639800115,FALSE,FALSE
residential,residential_14183020150000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,33,33_47,2380.7487117747805,FALSE,FALSE
residential,residential_14183020160000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,47,33,33_47,2379.131695099662,FALSE,FALSE
residential,residential_14183020190000,2014,TRUE,TRUE,TRUE,2014-06-15,2003,2003_2014,47,33,33_47,2531.8630256780098,FALSE,FALSE
residential,residential_14183020220000,2009,TRUE,TRUE,TRUE,2009-06-15,2003,2003_2014,47,33,33_47,2530.2240154809074,FALSE,FALSE
residential,residential_14183020320000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,47,33,33_47,2355.204847134986,FALSE,FALSE
residential,residential_14183020390000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,47,33,33_47,2531.9621092534626,FALSE,FALSE
residential,residential_14183030080000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,47,40,40_47,2536.3864591736997,FALSE,FALSE
residential,residential_14183030090000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,47,40,40_47,2559.118513170437,FALSE,FALSE
residential,residential_14183030220000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,47,33,33_47,2655.2294877213512,FALSE,FALSE
residential,residential_14183030260000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,33,33_47,2759.992011947415,FALSE,FALSE
residential,residential_14183050060000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,47,40,40_47,2612.130890933177,FALSE,FALSE
residential,residential_14183050270000,2013,TRUE,TRUE,TRUE,2013-06-15,2003,2003_2014,47,33,33_47,3338.7032082081028,FALSE,FALSE
residential,residential_14183050300000,2016,TRUE,TRUE,TRUE,2016-06-15,2015,2015_2023,47,40,40_47,2874.4453729598777,FALSE,FALSE
residential,residential_14183050340000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,47,40,40_47,2743.049854536541,FALSE,FALSE
residential,residential_14183060100000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,47,33,33_47,3887.9006837829606,FALSE,FALSE
residential,residential_14183060160000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,47,33,33_47,3852.3427108621054,FALSE,FALSE
residential,residential_14183060170000,2020,TRUE,TRUE,TRUE,2020-06-15,2015,2015_2023,47,40,40_47,3172.7580889276155,FALSE,FALSE
residential,residential_14183060210000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,46,46_47,3782.1744404119,FALSE,FALSE
residential,residential_14183060320000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,47,40,40_47,3395.0045818995313,FALSE,FALSE
residential,residential_14183060330000,2018,TRUE,TRUE,TRUE,2018-06-15,2015,2015_2023,47,40,40_47,3438.8505808452765,FALSE,FALSE
residential,residential_14183080030000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,33,33_47,3710.2110354005717,FALSE,FALSE
residential,residential_14183080140000,2019,TRUE,TRUE,TRUE,2019-06-15,2015,2015_2023,47,40,40_47,3423.061094836708,FALSE,FALSE
residential,residential_14183090110000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,33,33_47,1811.7468088817163,FALSE,FALSE
residential,residential_14183090130000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,47,33,33_47,1861.4953091182933,FALSE,FALSE
residential,residential_14183090160000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,47,33,33_47,1826.2675402649256,FALSE,FALSE
residential,residential_14183090210000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,47,33,33_47,1980.3976812308872,FALSE,FALSE
residential,residential_14183090250000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,47,33,33_47,2083.3206142119857,FALSE,FALSE
residential,residential_14183090300000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,33,33_47,2213.0736467548463,FALSE,FALSE
residential,residential_14183090340000,2007,TRUE,TRUE,TRUE,2007-06-15,2003,2003_2014,47,33,33_47,2014.7837654277773,FALSE,FALSE
residential,residential_14183090420000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,47,33,33_47,2033.1124040639675,FALSE,FALSE
residential,residential_14183090430000,2021,TRUE,TRUE,TRUE,2021-06-15,2015,2015_2023,47,33,33_47,2070.8555759483615,FALSE,FALSE
residential,residential_14183090550000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,33,33_47,2052.2881673984057,FALSE,FALSE
residential,residential_14183090560000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,33,33_47,2094.2614700836516,FALSE,FALSE
residential,residential_14183090670000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,47,33,33_47,2154.213215254323,FALSE,FALSE
residential,residential_14183090680000,2006,TRUE,TRUE,TRUE,2006-06-15,2003,2003_2014,47,33,33_47,2153.8747658255793,FALSE,FALSE
residential,residential_14183100040000,2013,TRUE,TRUE,TRUE,2013-06-15,2003,2003_2014,47,33,33_47,2386.892270030075,FALSE,FALSE
residential,residential_14183100110000,2008,TRUE,TRUE,TRUE,2008-06-15,2003,2003_2014,47,33,33_47,2347.563676909212,FALSE,FALSE
residential,residential_14183100270000,2010,TRUE,TRUE,TRUE,2010-06-15,2003,2003_2014,47,33,33_47,2486.4505559092204,FALSE,FALSE
residential,residential_14183100290000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,47,33,33_47,2480.804425761847,FALSE,FALSE
residential,residential_14183110020000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,47,33,33_47,2666.5336170231494,FALSE,FALSE
residential,residential_14183110040000,2012,TRUE,TRUE,TRUE,2012-06-15,2003,2003_2014,47,33,33_47,2716.3838039332277,FALSE,FALSE
residential,residential_14183110050000,2011,TRUE,TRUE,TRUE,2011-06-15,2003,2003_2014,47,33,33_47,2741.3562740428365,FALSE,FALSE
