project_id,x_3435,y_3435
commercial_17344320120000,1181120.52404823,1880009.63730275
commercial_17344320190000,1181227.4898336,1880143.94925277
commercial_17344330040000,1181527.11629988,1880021.63806671
commercial_17344330050000,1181643.22331221,1880162.41078406
commercial_17344330060000,1181660.37539605,1880039.8333615
commercial_17344330110000,1181783.96062918,1880119.19584087
commercial_19024290170000,1155266.00847804,1873382.36365704
commercial_19092030020000,1143681.82490049,1872908.38924402
commercial_19101070140000,1145286.54398199,1871874.03006968
commercial_19104070500000,1149143.966515,1869725.1723407
commercial_19111240120000,1152837.78442948,1871427.25715033
commercial_19191150430000,1131777.97901564,1860747.316005
commercial_20023000050000,1182448.6351716,1876472.07058072
commercial_20023050190000,1182739.31977884,1875583.8009934
commercial_20031020270000,1178115.8311652,1879012.1499854
commercial_20031020280000,1178116.54225882,1878965.29279189
commercial_20031020290000,1178118.8173259,1878915.35236325
commercial_20031090340000,1178582.44857576,1878085.29985953
commercial_20032050360000,1179971.17678622,1878301.75382419
commercial_20032050370000,1179899.6619196,1878421.76710406
commercial_20034130510000,1182214.13380308,1875733.473019
commercial_20043270360000,1172171.47073805,1873796.9794374
commercial_20102060200000,1182153.44146789,1873417.71489344
commercial_20102060340000,1182202.81386114,1873747.74280156
commercial_20102160420000,1180306.59769602,1872029.93761085
commercial_20102250040000,1181271.63960841,1871903.81504684
commercial_20112130420000,1186522.90499607,1871584.2908436
commercial_20114020050000,1186101.16871124,1871237.25583583
commercial_20114050130000,1187346.78492861,1871292.24523462
commercial_20114080610000,1185930.8211605,1870507.44131339
commercial_20121070150000,1187988.11888446,1870550.90531652
commercial_20143060140000,1185041.98383058,1864998.76119063
commercial_20143070010000,1182729.42076606,1864629.1745943
commercial_20143070190000,1182734.46857614,1864428.71042775
commercial_20151010080000,1177970.283845,1868281.18649872
commercial_20151060280000,1179404.59589813,1868129.97500265
commercial_20151160180000,1178890.2056259,1866966.49871608
commercial_20151160200000,1178891.40097449,1866918.93618088
commercial_20154150360000,1182514.36671687,1864315.95204895
commercial_20202060450000,1171614.92412267,1862652.64734296
commercial_20211270100000,1174142.71363056,1861069.26145097
commercial_20231020130000,1182907.94264421,1862616.55046335
commercial_20231110170000,1185236.35438914,1862229.9864097
commercial_20232000180000,1185429.79806843,1862905.38598674
commercial_20262280420000,1187336.22941825,1855643.27971882
commercial_20264170450000,1185592.54726305,1853961.6001299
commercial_20264170460000,1185580.94120738,1853674.45352049
commercial_20294260320000,1170516.07011723,1852516.34780613
commercial_25013240390000,1188874.14301666,1843053.82905095
commercial_25151110300000,1178717.98285675,1835497.09299559
commercial_25164290170000,1176963.65958977,1831437.78480723
commercial_25221060410000,1178404.27398969,1830287.15118373
missing_footprint_100079111,1149796.83,1930410.19
missing_footprint_100083064,1158309.47,1918944.09
missing_footprint_100083069,1158308.76833113,1918969.08514999
missing_footprint_100086989,1159296.86407487,1946281.19832662
missing_footprint_100086997,1176866.52,1867290.63
missing_footprint_100087025,1159321.56402994,1946282.79935075
missing_footprint_100105651,1169266.23968704,1891806.55472562
missing_footprint_100112840,1169463.57010357,1832391.8466691
missing_footprint_100117783,1155254.0987497,1861228.51965209
missing_footprint_100119429,1155219.83118882,1861227.46150199
missing_footprint_100123877,1133329.12283878,1911602.58610646
missing_footprint_100124408,1140091.15,1861441.51
missing_footprint_100126095,1160223.91702838,1898285.57075754
missing_footprint_100126100,1160223.91702838,1898285.57075754
missing_footprint_100126604,1173794.24884969,1874853.15625362
missing_footprint_100126827,1165033.07,1873876.99
missing_footprint_100135050,1164967.17030246,1934374.56576328
missing_footprint_100136275,1166408.78599978,1918404.96532331
missing_footprint_100149577,1176686.9645,1881214.6475
missing_footprint_100149578,1176686.9645,1881214.6475
missing_footprint_100149579,1176687.77219747,1881184.22103637
missing_footprint_100152499,1173499.53786866,1888209.49445463
missing_footprint_100155564,1183329.43,1835595.26
missing_footprint_100157368,1149672.18380637,1909874.14488202
missing_footprint_100157372,1149671.45618631,1909898.16511754
missing_footprint_100158936,1137772.28839846,1905252.45524439
missing_footprint_100173977,1135120.08801836,1919134.1474603
missing_footprint_100196182,1139605.77692723,1924023.7751744
missing_footprint_100201358,1176887.23508056,1859812.69857695
missing_project_30_e_balbo,1176769.19272317,1897219.08185635
missing_project_3609_w_marquette,1153364.36006791,1859844.79998507
missing_project_5137_w_carmen,1141053.8196721,1933332.08464955
missing_project_6227_w_henderson,1134179.98968536,1921519.37467124
missing_project_6229_w_henderson,1134155,1921518.79
residential_10314090390000,1131939.17773039,1942769.67837749
residential_10333160130000,1138337.25999285,1943362.47991158
residential_10333280210000,1139812.27007149,1942244.49990055
residential_11303170240000,1161068.08530693,1948499.05872833
residential_11303220110000,1160607.01951133,1947838.31501122
residential_11303220120000,1160657.06533194,1947831.53177719
residential_11304180100000,1161985.34,1948142.7
residential_11311100120000,1160226.31,1946583.82
residential_11311110160000,1161116.56001564,1946727.56857519
residential_11311220330000,1160149.30016185,1945468.2172145
residential_11312100410000,1162604.784,1946653.434
residential_11312140340000,1161885.50949957,1946189.14424231
residential_11312200050000,1162664.89807008,1945961.50929082
residential_11313010240000,1161309.9474254,1944796.02921059
residential_11321120020000,1164619.0988087,1946467.93134852
residential_11321160360000,1165225.0411204,1945826.84253722
residential_12242020150000,1125448.55698041,1925406.48721484
residential_12242100220000,1125303.65465462,1924697.02326458
residential_12242100230000,1125274.01,1924677.66
residential_12242220200000,1126516.95,1923753.67
residential_12242290130000,1126335.59145862,1923477.09607333
residential_12243110410000,1123387.81966378,1921777.30562516
residential_12243150070000,1124570.61469422,1922085.730393
residential_12243300010000,1124275.89540982,1920938.15404486
residential_12244030110000,1125882.61205841,1922813.81706967
residential_12244150400000,1127229.37645904,1922366.09785993
residential_12244180480000,1125598.30138122,1921322.75239067
residential_12252100080000,1125664.89416193,1919273.81502713
residential_13011200230000,1156131.77986137,1940674.51993001
residential_13011210070000,1156319.16992585,1940753.2999245
residential_13011260650000,1155022,1940062.47
residential_13012280250000,1158132.24411309,1940205.43308376
residential_13013180010000,1155408.33507496,1938322.13921707
residential_13014060090000,1158672.75203331,1939570.72471976
residential_13021140500000,1151148.00091972,1941488.77210267
residential_13021140520000,1151150.84342219,1941389.58337371
residential_13022030470000,1151343.88104998,1941345.88002448
residential_13022040520000,1151811.72129541,1941457.05465698
residential_13022170120000,1152723.67509949,1939916.09957906
residential_13024100020000,1151747.23,1938865.3
residential_13024160320000,1153783.42004316,1938600.38988163
residential_13024210200000,1152907.68481653,1938110.87039487
residential_13031000820000,1143512.00203918,1941377.12010016
residential_13031000830000,1143511.86602513,1941391.50079734
residential_13031310050000,1143513.34885706,1940910.36562155
residential_13033160010000,1143418.58986546,1937774.52969724
residential_13033161680000,1143778.27516622,1937131.8599462
residential_13042080410000,1141605.57990172,1941318.17001621
residential_13042080420000,1141587.37002543,1941288.30988553
residential_13042090560000,1141805.2821531,1941985.66886595
residential_13042170150000,1141503.3739702,1939896.44217535
residential_13042170260000,1141363.95748103,1939923.13714718
residential_13043080080000,1139937.70168594,1937903.00291105
residential_13043080090000,1139933.01362377,1937848.05072662
residential_13043080100000,1139938.61882719,1937803.60557002
residential_13043080110000,1139938.29552866,1937758.34367469
residential_13043080120000,1140074.34849023,1937816.57377358
residential_13043080130000,1140111.47510851,1937761.44810277
residential_13043120290000,1139723.36926069,1937675.54775147
residential_13043120300000,1139723.911125,1937626.337
residential_13043120310000,1139724.40675,1937581.34
residential_13043120320000,1139724.902375,1937536.343
residential_13043120330000,1139725.469625,1937484.8465
residential_13043120340000,1139726.65937428,1937376.85352777
residential_13043120350000,1139727.22656289,1937325.35698923
residential_13043120360000,1139727.72225,1937280.36
residential_13043120370000,1139728.218125,1937235.363
residential_13043120380000,1139728.75256287,1937186.86598755
residential_13043120390000,1139829.019,1937208.536125
residential_13043120420000,1139966.51599003,1937209.45506195
residential_13043120430000,1140011.51475779,1937209.7563621
residential_13043120460000,1140146.5115,1937210.65875
residential_13043120470000,1140191.5105,1937210.95975
residential_13043120520000,1140323.84409643,1937335.6656026
residential_13043120530000,1140265.54099003,1937337.45656196
residential_13043120540000,1140220.54225219,1937337.15532595
residential_13043120550000,1140175.54343695,1937336.85454351
residential_13043120560000,1140195.88560838,1937407.42717353
residential_13043120570000,1140195.11444757,1937474.63337498
residential_13043120580000,1140196.023875,1937520.0715
residential_13043120590000,1140195.50058786,1937567.56923994
residential_13043120600000,1140092.787375,1937314.301
residential_13043120610000,1140092.26368711,1937361.79801053
residential_13043120620000,1140093.17332647,1937407.24057598
residential_13043120630000,1140092.43829356,1937473.9435527
residential_13043120640000,1140090.52656054,1937519.36744299
residential_13043120650000,1140090.00289757,1937566.86477491
residential_13043120660000,1139950.37051514,1937313.34906251
residential_13043120670000,1139949.84712422,1937360.84602106
residential_13043120680000,1139947.93572458,1937406.26981187
residential_13043120690000,1139947.2012128,1937472.97272164
residential_13043120700000,1139948.11058727,1937518.41604278
residential_13043120710000,1139947.58616133,1937565.91308628
residential_13043120720000,1139846.37250075,1937312.65347606
residential_13043120730000,1139845.84931366,1937360.15046768
residential_13043120740000,1139846.76109718,1937405.60299284
residential_13043120750000,1139846.02735321,1937472.28670322
residential_13043120760000,1139844.11393711,1937517.72063577
residential_13043120770000,1139843.59050075,1937565.21747606
residential_13043120780000,1139821.98397912,1937665.63451366
residential_13043120790000,1139867.48348821,1937665.93851764
residential_13043120800000,1139912.48248924,1937666.23943698
residential_13043120810000,1139959.98124808,1937666.55702018
residential_13043120820000,1140041.94190956,1937672.39604746
residential_13043120830000,1140089.43400483,1937672.95238362
residential_13043120840000,1140134.43043522,1937673.47944586
residential_13043120850000,1140179.42685682,1937674.00644494
residential_13043120860000,1140238.97574443,1937671.48663395
residential_13043120880000,1139868.91574516,1937208.90935133
residential_13043120890000,1139898.81481662,1937209.00205823
residential_13043120900000,1139928.91656119,1937209.09870975
residential_13043120910000,1140048.91162363,1937210.11245478
residential_13043120920000,1140078.81056055,1937210.20639264
residential_13043120940000,1140228.90723772,1937211.31652809
residential_13044110430000,1142306.746677,1937838.16281006
residential_13044110440000,1142256.56,1937838.59333333
residential_13051110270000,1132883.40880889,1940506.83309554
residential_13051190200000,1133002.96848792,1939952.09556733
residential_13052010070000,1138092.42921497,1941582.0096878
residential_13052160330000,1136827.6333694,1939571.37573011
residential_13053020330000,1133501.82511712,1939052.75039845
residential_13054000010000,1135313.75935694,1939454.79380552
residential_13054130220000,1137472.70059142,1938590.41293529
residential_13062040220000,1131258.73682536,1941575.86390224
residential_13062190240000,1131154.28625709,1940412.89557665
residential_13064060160000,1130838.53779557,1937665.97008034
residential_13064090100000,1132098.40039479,1938686.19703885
residential_13064090110000,1132118.53017666,1938671.31009287
residential_13064150010000,1130075.90318722,1937502.8825212
residential_13071260010000,1129708.35503744,1935234.09051124
residential_13072030360000,1131171.73305957,1936031.39481182
