month,ward,alderman
Mar 2011,9,Anthony Beale
Mar 2011,10,John Pope
Mar 2011,11,James Balcer
Mar 2011,12,George Cardenas
Mar 2011,13,Marty Quinn
Mar 2011,14,Ed Burke
Mar 2011,15,Toni Foulkes
Mar 2011,16,JoAnn Thompson
Mar 2011,17,Latasha Thomas
Mar 2011,18,Lona Lane
Mar 2011,19,Virginia Rugai
Mar 2011,20,Willie Cochran
Mar 2011,21,Howard Brookins
Mar 2011,22,Ricardo Munoz
Mar 2011,23,Michael Zalewski
Mar 2011,24,Sharon Denise Dixon
Mar 2011,25,Daniel Solis
Mar 2011,26,Roberto Maldonado
Mar 2011,27,"Walter Burnett, Jr."
Mar 2011,28,Jason Ervin
Mar 2011,29,Deborah Graham
Mar 2011,30,Ariel Reboyras
Mar 2011,31,Ray Suarez
Mar 2011,32,Scott Waguespack
Mar 2011,33,Dick Mell
Mar 2011,34,Carrie Austin
Mar 2011,35,Rey Colon
Mar 2011,36,John Rice
Mar 2011,37,Emma Mitts
Mar 2011,38,Thomas Allen
Mar 2011,39,Margaret Laurino
Mar 2011,40,Patrick O'Connor
Mar 2011,41,Brian Doherty
Mar 2011,42,Brendan Reilly
Mar 2011,43,Vi Daley
Mar 2011,44,Tom Tunney
Mar 2011,45,Patrick Levar
Mar 2011,46,Helen Shiller
Mar 2011,47,Eugene Schulter
Mar 2011,48,Mary Ann Smith
Mar 2011,49,Joe Moore
Mar 2011,50,Bernard Stone
Apr 2011,1,Proco Joe Moreno
Apr 2011,2,Robert Fioretti
Apr 2011,3,Pat Dowell
Apr 2011,4,Shirley Newsome
Apr 2011,5,Leslie Hairston
Apr 2011,6,Fredrenna Lyle
Apr 2011,7,Sandi Jackson
Apr 2011,8,Michelle A. Harris
Apr 2011,9,Anthony Beale
Apr 2011,10,John Pope
Apr 2011,11,James Balcer
Apr 2011,12,George Cardenas
Apr 2011,13,Marty Quinn
Apr 2011,14,Ed Burke
Apr 2011,15,Toni Foulkes
Apr 2011,16,JoAnn Thompson
Apr 2011,17,Latasha Thomas
Apr 2011,18,Lona Lane
Apr 2011,19,Virginia Rugai
Apr 2011,20,Willie Cochran
Apr 2011,21,Howard Brookins
Apr 2011,22,Ricardo Munoz
Apr 2011,23,Michael Zalewski
Apr 2011,24,Sharon Denise Dixon
Apr 2011,25,Daniel Solis
Apr 2011,26,Roberto Maldonado
Apr 2011,27,"Walter Burnett, Jr."
Apr 2011,28,Jason Ervin
Apr 2011,29,Deborah Graham
Apr 2011,30,Ariel Reboyras
Apr 2011,31,Ray Suarez
Apr 2011,32,Scott Waguespack
Apr 2011,33,Dick Mell
Apr 2011,34,Carrie Austin
Apr 2011,35,Rey Colon
Apr 2011,36,John Rice
Apr 2011,37,Emma Mitts
Apr 2011,38,Thomas Allen
Apr 2011,39,Margaret Laurino
Apr 2011,40,Patrick O'Connor
Apr 2011,41,Brian Doherty
Apr 2011,42,Brendan Reilly
Apr 2011,43,Vi Daley
Apr 2011,44,Tom Tunney
Apr 2011,45,Patrick Levar
Apr 2011,46,Helen Shiller
Apr 2011,47,Eugene Schulter
Apr 2011,48,Mary Ann Smith
Apr 2011,49,Joe Moore
Apr 2011,50,Bernard Stone
May 2011,1,Proco Joe Moreno
May 2011,2,Robert Fioretti
May 2011,3,Pat Dowell
May 2011,4,Shirley Newsome
May 2011,5,Leslie Hairston
May 2011,6,Fredrenna Lyle
May 2011,7,Sandi Jackson
May 2011,8,Michelle A. Harris
May 2011,9,Anthony Beale
May 2011,10,John Pope
May 2011,11,James Balcer
May 2011,12,George Cardenas
May 2011,13,Marty Quinn
May 2011,14,Ed Burke
May 2011,15,Toni Foulkes
May 2011,16,JoAnn Thompson
May 2011,17,Latasha Thomas
May 2011,18,Lona Lane
May 2011,19,Virginia Rugai
May 2011,20,Willie Cochran
May 2011,21,Howard Brookins
May 2011,22,Ricardo Munoz
May 2011,23,Michael Zalewski
May 2011,24,Sharon Denise Dixon
May 2011,25,Daniel Solis
May 2011,26,Roberto Maldonado
May 2011,27,"Walter Burnett, Jr."
May 2011,28,Jason Ervin
May 2011,29,Deborah Graham
May 2011,30,Ariel Reboyras
May 2011,31,Ray Suarez
May 2011,32,Scott Waguespack
May 2011,33,Dick Mell
May 2011,34,Carrie Austin
May 2011,35,Rey Colon
May 2011,36,John Rice
May 2011,37,Emma Mitts
May 2011,38,Thomas Allen
May 2011,39,Margaret Laurino
May 2011,40,Patrick O'Connor
May 2011,41,Brian Doherty
May 2011,42,Brendan Reilly
May 2011,43,Vi Daley
May 2011,44,Tom Tunney
May 2011,45,Patrick Levar
May 2011,46,Helen Shiller
May 2011,47,Eugene Schulter
May 2011,48,Mary Ann Smith
May 2011,49,Joe Moore
May 2011,50,Bernard Stone
Jun 2011,1,Proco Joe Moreno
Jun 2011,2,Robert Fioretti
Jun 2011,3,Pat Dowell
Jun 2011,4,William D. Burns
Jun 2011,5,Leslie Hairston
Jun 2011,6,Roderick Sawyer
Jun 2011,7,Sandi Jackson
Jun 2011,8,Michelle A. Harris
Jun 2011,9,Anthony Beale
Jun 2011,10,John Pope
Jun 2011,11,James Balcer
Jun 2011,12,George Cardenas
Jun 2011,13,Marty Quinn
Jun 2011,14,Ed Burke
Jun 2011,15,Toni Foulkes
Jun 2011,16,JoAnn Thompson
Jun 2011,17,Latasha Thomas
Jun 2011,18,Lona Lane
Jun 2011,19,Matthew O'Shea
Jun 2011,20,Willie Cochran
Jun 2011,21,Howard Brookins
Jun 2011,22,Ricardo Munoz
Jun 2011,23,Michael Zalewski
Jun 2011,24,Michael Chandler
Jun 2011,25,Daniel Solis
Jun 2011,26,Roberto Maldonado
Jun 2011,27,"Walter Burnett, Jr."
Jun 2011,28,Jason Ervin
Jun 2011,29,Deborah Graham
Jun 2011,30,Ariel Reboyras
Jun 2011,31,Ray Suarez
Jun 2011,32,Scott Waguespack
Jun 2011,33,Dick Mell
Jun 2011,34,Carrie Austin
Jun 2011,35,Rey Colon
Jun 2011,36,Nicholas Sposato
Jun 2011,37,Emma Mitts
Jun 2011,38,Timothy Cullerton
Jun 2011,39,Margaret Laurino
Jun 2011,40,Patrick O'Connor
Jun 2011,41,Mary O'Connor
Jun 2011,42,Brendan Reilly
Jun 2011,43,Michele Smith
Jun 2011,44,Tom Tunney
Jun 2011,45,John Arena
Jun 2011,46,James Cappleman
Jun 2011,47,Ameya Pawar
Jun 2011,48,Harry Osterman
Jun 2011,49,Joe Moore
Jun 2011,50,Debra Silverstein
Jul 2011,1,Proco Joe Moreno
Jul 2011,2,Robert Fioretti
Jul 2011,3,Pat Dowell
Jul 2011,4,William D. Burns
Jul 2011,5,Leslie Hairston
Jul 2011,6,Roderick Sawyer
Jul 2011,7,Sandi Jackson
Jul 2011,8,Michelle A. Harris
Jul 2011,9,Anthony Beale
Jul 2011,10,John Pope
Jul 2011,11,James Balcer
Jul 2011,12,George Cardenas
Jul 2011,13,Marty Quinn
Jul 2011,14,Ed Burke
Jul 2011,15,Toni Foulkes
Jul 2011,16,JoAnn Thompson
Jul 2011,17,Latasha Thomas
Jul 2011,18,Lona Lane
Jul 2011,19,Matthew O'Shea
Jul 2011,20,Willie Cochran
Jul 2011,21,Howard Brookins
Jul 2011,22,Ricardo Munoz
Jul 2011,23,Michael Zalewski
Jul 2011,24,Michael Chandler
Jul 2011,25,Daniel Solis
Jul 2011,26,Roberto Maldonado
Jul 2011,27,"Walter Burnett, Jr."
Jul 2011,28,Jason Ervin
Jul 2011,29,Deborah Graham
Jul 2011,30,Ariel Reboyras
Jul 2011,31,Ray Suarez
Jul 2011,32,Scott Waguespack
Jul 2011,33,Dick Mell
Jul 2011,34,Carrie Austin
Jul 2011,35,Rey Colon
Jul 2011,36,Nicholas Sposato
Jul 2011,37,Emma Mitts
Jul 2011,38,Timothy Cullerton
Jul 2011,39,Margaret Laurino
Jul 2011,40,Patrick O'Connor
Jul 2011,41,Mary O'Connor
Jul 2011,42,Brendan Reilly
Jul 2011,43,Michele Smith
Jul 2011,44,Tom Tunney
Jul 2011,45,John Arena
Jul 2011,46,James Cappleman
Jul 2011,47,Ameya Pawar
Jul 2011,48,Harry Osterman
Jul 2011,49,Joe Moore
Jul 2011,50,Debra Silverstein
Aug 2011,1,Proco Joe Moreno
Aug 2011,2,Robert Fioretti
Aug 2011,3,Pat Dowell
Aug 2011,4,William D. Burns
Aug 2011,5,Leslie Hairston
Aug 2011,6,Roderick Sawyer
Aug 2011,7,Sandi Jackson
Aug 2011,8,Michelle A. Harris
Aug 2011,9,Anthony Beale
Aug 2011,10,John Pope
Aug 2011,11,James Balcer
Aug 2011,12,George Cardenas
Aug 2011,13,Marty Quinn
Aug 2011,14,Ed Burke
Aug 2011,15,Toni Foulkes
Aug 2011,16,JoAnn Thompson
Aug 2011,17,Latasha Thomas
Aug 2011,18,Lona Lane
Aug 2011,19,Matthew O'Shea
Aug 2011,20,Willie Cochran
Aug 2011,21,Howard Brookins
Aug 2011,22,Ricardo Munoz
Aug 2011,23,Michael Zalewski
Aug 2011,24,Michael Chandler
Aug 2011,25,Daniel Solis
Aug 2011,26,Roberto Maldonado
Aug 2011,27,"Walter Burnett, Jr."
Aug 2011,28,Jason Ervin
Aug 2011,29,Deborah Graham
Aug 2011,30,Ariel Reboyras
Aug 2011,31,Ray Suarez
Aug 2011,32,Scott Waguespack
Aug 2011,33,Dick Mell
Aug 2011,34,Carrie Austin
Aug 2011,35,Rey Colon
Aug 2011,36,Nicholas Sposato
Aug 2011,37,Emma Mitts
Aug 2011,38,Timothy Cullerton
Aug 2011,39,Margaret Laurino
Aug 2011,40,Patrick O'Connor
Aug 2011,41,Mary O'Connor
Aug 2011,42,Brendan Reilly
Aug 2011,43,Michele Smith
Aug 2011,44,Tom Tunney
Aug 2011,45,John Arena
Aug 2011,46,James Cappleman
Aug 2011,47,Ameya Pawar
Aug 2011,48,Harry Osterman
Aug 2011,49,Joe Moore
Aug 2011,50,Debra Silverstein
Sep 2011,1,Proco Joe Moreno
Sep 2011,2,Robert Fioretti
Sep 2011,3,Pat Dowell
Sep 2011,4,William D. Burns
Sep 2011,5,Leslie Hairston
Sep 2011,6,Roderick Sawyer
Sep 2011,7,Sandi Jackson
Sep 2011,8,Michelle A. Harris
Sep 2011,9,Anthony Beale
Sep 2011,10,John Pope
Sep 2011,11,James Balcer
Sep 2011,12,George Cardenas
Sep 2011,13,Marty Quinn
Sep 2011,14,Ed Burke
Sep 2011,15,Toni Foulkes
Sep 2011,16,JoAnn Thompson
Sep 2011,17,Latasha Thomas
Sep 2011,18,Lona Lane
Sep 2011,19,Matthew O'Shea
Sep 2011,20,Willie Cochran
Sep 2011,21,Howard Brookins
Sep 2011,22,Ricardo Munoz
Sep 2011,23,Michael Zalewski
Sep 2011,24,Michael Chandler
Sep 2011,25,Daniel Solis
Sep 2011,26,Roberto Maldonado
Sep 2011,27,"Walter Burnett, Jr."
Sep 2011,28,Jason Ervin
Sep 2011,29,Deborah Graham
Sep 2011,30,Ariel Reboyras
Sep 2011,31,Ray Suarez
Sep 2011,32,Scott Waguespack
Sep 2011,33,Dick Mell
Sep 2011,34,Carrie Austin
Sep 2011,35,Rey Colon
Sep 2011,36,Nicholas Sposato
Sep 2011,37,Emma Mitts
Sep 2011,38,Timothy Cullerton
Sep 2011,39,Margaret Laurino
Sep 2011,40,Patrick O'Connor
Sep 2011,41,Mary O'Connor
Sep 2011,42,Brendan Reilly
Sep 2011,43,Michele Smith
Sep 2011,44,Tom Tunney
Sep 2011,45,John Arena
Sep 2011,46,James Cappleman
Sep 2011,47,Ameya Pawar
Sep 2011,48,Harry Osterman
Sep 2011,49,Joe Moore
Sep 2011,50,Debra Silverstein
Oct 2011,1,Proco Joe Moreno
Oct 2011,2,Robert Fioretti
Oct 2011,3,Pat Dowell
Oct 2011,4,William D. Burns
Oct 2011,5,Leslie Hairston
Oct 2011,6,Roderick Sawyer
Oct 2011,7,Sandi Jackson
Oct 2011,8,Michelle A. Harris
Oct 2011,9,Anthony Beale
Oct 2011,10,John Pope
Oct 2011,11,James Balcer
Oct 2011,12,George Cardenas
Oct 2011,13,Marty Quinn
Oct 2011,14,Ed Burke
Oct 2011,15,Toni Foulkes
Oct 2011,16,JoAnn Thompson
Oct 2011,17,Latasha Thomas
Oct 2011,18,Lona Lane
Oct 2011,19,Matthew O'Shea
Oct 2011,20,Willie Cochran
Oct 2011,21,Howard Brookins
Oct 2011,22,Ricardo Munoz
Oct 2011,23,Michael Zalewski
Oct 2011,24,Michael Chandler
Oct 2011,25,Daniel Solis
Oct 2011,26,Roberto Maldonado
Oct 2011,27,"Walter Burnett, Jr."
Oct 2011,28,Jason Ervin
Oct 2011,29,Deborah Graham
Oct 2011,30,Ariel Reboyras
Oct 2011,31,Ray Suarez
Oct 2011,32,Scott Waguespack
Oct 2011,33,Dick Mell
Oct 2011,34,Carrie Austin
Oct 2011,35,Rey Colon
Oct 2011,36,Nicholas Sposato
Oct 2011,37,Emma Mitts
Oct 2011,38,Timothy Cullerton
Oct 2011,39,Margaret Laurino
Oct 2011,40,Patrick O'Connor
Oct 2011,41,Mary O'Connor
Oct 2011,42,Brendan Reilly
Oct 2011,43,Michele Smith
Oct 2011,44,Tom Tunney
Oct 2011,45,John Arena
Oct 2011,46,James Cappleman
Oct 2011,47,Ameya Pawar
Oct 2011,48,Harry Osterman
Oct 2011,49,Joe Moore
Oct 2011,50,Debra Silverstein
Nov 2011,1,Proco Joe Moreno
Nov 2011,2,Robert Fioretti
Nov 2011,3,Pat Dowell
Nov 2011,4,William D. Burns
Nov 2011,5,Leslie Hairston
Nov 2011,6,Roderick Sawyer
Nov 2011,7,Sandi Jackson
Nov 2011,8,Michelle A. Harris
Nov 2011,9,Anthony Beale
Nov 2011,10,John Pope
Nov 2011,11,James Balcer
Nov 2011,12,George Cardenas
Nov 2011,13,Marty Quinn
Nov 2011,14,Ed Burke
Nov 2011,15,Toni Foulkes
Nov 2011,16,JoAnn Thompson
Nov 2011,17,Latasha Thomas
Nov 2011,18,Lona Lane
Nov 2011,19,Matthew O'Shea
Nov 2011,20,Willie Cochran
Nov 2011,21,Howard Brookins
Nov 2011,22,Ricardo Munoz
Nov 2011,23,Michael Zalewski
Nov 2011,24,Michael Chandler
Nov 2011,25,Daniel Solis
Nov 2011,26,Roberto Maldonado
Nov 2011,27,"Walter Burnett, Jr."
Nov 2011,28,Jason Ervin
Nov 2011,29,Deborah Graham
Nov 2011,30,Ariel Reboyras
Nov 2011,31,Ray Suarez
Nov 2011,32,Scott Waguespack
Nov 2011,33,Dick Mell
Nov 2011,34,Carrie Austin
Nov 2011,35,Rey Colon
Nov 2011,36,Nicholas Sposato
Nov 2011,37,Emma Mitts
Nov 2011,38,Timothy Cullerton
Nov 2011,39,Margaret Laurino
Nov 2011,40,Patrick O'Connor
Nov 2011,41,Mary O'Connor
Nov 2011,42,Brendan Reilly
Nov 2011,43,Michele Smith
Nov 2011,44,Tom Tunney
Nov 2011,45,John Arena
Nov 2011,46,James Cappleman
Nov 2011,47,Ameya Pawar
Nov 2011,48,Harry Osterman
Nov 2011,49,Joe Moore
Nov 2011,50,Debra Silverstein
Dec 2011,1,Proco Joe Moreno
Dec 2011,2,Robert Fioretti
Dec 2011,3,Pat Dowell
Dec 2011,4,William D. Burns
Dec 2011,5,Leslie Hairston
Dec 2011,6,Roderick Sawyer
Dec 2011,7,Sandi Jackson
Dec 2011,8,Michelle A. Harris
Dec 2011,9,Anthony Beale
Dec 2011,10,John Pope
Dec 2011,11,James Balcer
Dec 2011,12,George Cardenas
Dec 2011,13,Marty Quinn
Dec 2011,14,Ed Burke
Dec 2011,15,Toni Foulkes
Dec 2011,16,JoAnn Thompson
Dec 2011,17,Latasha Thomas
Dec 2011,18,Lona Lane
Dec 2011,19,Matthew O'Shea
Dec 2011,20,Willie Cochran
Dec 2011,21,Howard Brookins
Dec 2011,22,Ricardo Munoz
Dec 2011,23,Michael Zalewski
Dec 2011,24,Michael Chandler
Dec 2011,25,Daniel Solis
Dec 2011,26,Roberto Maldonado
Dec 2011,27,"Walter Burnett, Jr."
Dec 2011,28,Jason Ervin
Dec 2011,29,Deborah Graham
Dec 2011,30,Ariel Reboyras
Dec 2011,31,Ray Suarez
Dec 2011,32,Scott Waguespack
Dec 2011,33,Dick Mell
Dec 2011,34,Carrie Austin
Dec 2011,35,Rey Colon
Dec 2011,36,Nicholas Sposato
Dec 2011,37,Emma Mitts
Dec 2011,38,Timothy Cullerton
Dec 2011,39,Margaret Laurino
Dec 2011,40,Patrick O'Connor
Dec 2011,41,Mary O'Connor
Dec 2011,42,Brendan Reilly
Dec 2011,43,Michele Smith
Dec 2011,44,Tom Tunney
Dec 2011,45,John Arena
Dec 2011,46,James Cappleman
Dec 2011,47,Ameya Pawar
Dec 2011,48,Harry Osterman
Dec 2011,49,Joe Moore
Dec 2011,50,Debra Silverstein
Jan 2012,1,Proco Joe Moreno
Jan 2012,2,Robert Fioretti
Jan 2012,3,Pat Dowell
Jan 2012,4,William D. Burns
Jan 2012,5,Leslie Hairston
Jan 2012,6,Roderick Sawyer
Jan 2012,7,Sandi Jackson
Jan 2012,8,Michelle A. Harris
Jan 2012,9,Anthony Beale
Jan 2012,10,John Pope
Jan 2012,11,James Balcer
Jan 2012,12,George Cardenas
Jan 2012,13,Marty Quinn
Jan 2012,14,Ed Burke
Jan 2012,15,Toni Foulkes
Jan 2012,16,JoAnn Thompson
Jan 2012,17,Latasha Thomas
Jan 2012,18,Lona Lane
Jan 2012,19,Matthew O'Shea
Jan 2012,20,Willie Cochran
Jan 2012,21,Howard Brookins
Jan 2012,22,Ricardo Munoz
Jan 2012,23,Michael Zalewski
Jan 2012,24,Michael Chandler
Jan 2012,25,Daniel Solis
Jan 2012,26,Roberto Maldonado
Jan 2012,27,"Walter Burnett, Jr."
Jan 2012,28,Jason Ervin
Jan 2012,29,Deborah Graham
Jan 2012,30,Ariel Reboyras
Jan 2012,31,Ray Suarez
Jan 2012,32,Scott Waguespack
Jan 2012,33,Dick Mell
Jan 2012,34,Carrie Austin
Jan 2012,35,Rey Colon
Jan 2012,36,Nicholas Sposato
Jan 2012,37,Emma Mitts
Jan 2012,38,Timothy Cullerton
Jan 2012,39,Margaret Laurino
Jan 2012,40,Patrick O'Connor
Jan 2012,41,Mary O'Connor
Jan 2012,42,Brendan Reilly
Jan 2012,43,Michele Smith
Jan 2012,44,Tom Tunney
Jan 2012,45,John Arena
Jan 2012,46,James Cappleman
Jan 2012,47,Ameya Pawar
Jan 2012,48,Harry Osterman
Jan 2012,49,Joe Moore
Jan 2012,50,Debra Silverstein
Feb 2012,1,Proco Joe Moreno
Feb 2012,2,Robert Fioretti
Feb 2012,3,Pat Dowell
Feb 2012,4,William D. Burns
Feb 2012,5,Leslie Hairston
Feb 2012,6,Roderick Sawyer
Feb 2012,7,Sandi Jackson
Feb 2012,8,Michelle A. Harris
Feb 2012,9,Anthony Beale
Feb 2012,10,John Pope
Feb 2012,11,James Balcer
Feb 2012,12,George Cardenas
Feb 2012,13,Marty Quinn
Feb 2012,14,Ed Burke
Feb 2012,15,Toni Foulkes
Feb 2012,16,JoAnn Thompson
Feb 2012,17,Latasha Thomas
Feb 2012,18,Lona Lane
Feb 2012,19,Matthew O'Shea
Feb 2012,20,Willie Cochran
Feb 2012,21,Howard Brookins
Feb 2012,22,Ricardo Munoz
Feb 2012,23,Michael Zalewski
Feb 2012,24,Michael Chandler
Feb 2012,25,Daniel Solis
Feb 2012,26,Roberto Maldonado
Feb 2012,27,"Walter Burnett, Jr."
Feb 2012,28,Jason Ervin
Feb 2012,29,Deborah Graham
Feb 2012,30,Ariel Reboyras
Feb 2012,31,Ray Suarez
Feb 2012,32,Scott Waguespack
Feb 2012,33,Dick Mell
Feb 2012,34,Carrie Austin
Feb 2012,35,Rey Colon
Feb 2012,36,Nicholas Sposato
Feb 2012,37,Emma Mitts
Feb 2012,38,Timothy Cullerton
Feb 2012,39,Margaret Laurino
Feb 2012,40,Patrick O'Connor
Feb 2012,41,Mary O'Connor
Feb 2012,42,Brendan Reilly
Feb 2012,43,Michele Smith
Feb 2012,44,Tom Tunney
Feb 2012,45,John Arena
Feb 2012,46,James Cappleman
Feb 2012,47,Ameya Pawar
Feb 2012,48,Harry Osterman
Feb 2012,49,Joe Moore
Feb 2012,50,Debra Silverstein
Mar 2012,1,Proco Joe Moreno
Mar 2012,2,Robert Fioretti
Mar 2012,3,Pat Dowell
Mar 2012,4,William D. Burns
Mar 2012,5,Leslie Hairston
Mar 2012,6,Roderick Sawyer
Mar 2012,7,Sandi Jackson
Mar 2012,8,Michelle A. Harris
Mar 2012,9,Anthony Beale
Mar 2012,10,John Pope
Mar 2012,11,James Balcer
Mar 2012,12,George Cardenas
Mar 2012,13,Marty Quinn
Mar 2012,14,Ed Burke
Mar 2012,15,Toni Foulkes
Mar 2012,16,JoAnn Thompson
Mar 2012,17,Latasha Thomas
Mar 2012,18,Lona Lane
Mar 2012,19,Matthew O'Shea
Mar 2012,20,Willie Cochran
Mar 2012,21,Howard Brookins
Mar 2012,22,Ricardo Munoz
Mar 2012,23,Michael Zalewski
Mar 2012,24,Michael Chandler
Mar 2012,25,Daniel Solis
Mar 2012,26,Roberto Maldonado
Mar 2012,27,"Walter Burnett, Jr."
Mar 2012,28,Jason Ervin
Mar 2012,29,Deborah Graham
Mar 2012,30,Ariel Reboyras
Mar 2012,31,Ray Suarez
Mar 2012,32,Scott Waguespack
Mar 2012,33,Dick Mell
Mar 2012,34,Carrie Austin
Mar 2012,35,Rey Colon
Mar 2012,36,Nicholas Sposato
Mar 2012,37,Emma Mitts
Mar 2012,38,Timothy Cullerton
Mar 2012,39,Margaret Laurino
Mar 2012,40,Patrick O'Connor
Mar 2012,41,Mary O'Connor
Mar 2012,42,Brendan Reilly
Mar 2012,43,Michele Smith
Mar 2012,44,Tom Tunney
Mar 2012,45,John Arena
Mar 2012,46,James Cappleman
Mar 2012,47,Ameya Pawar
Mar 2012,48,Harry Osterman
Mar 2012,49,Joe Moore
Mar 2012,50,Debra Silverstein
Apr 2012,1,Proco Joe Moreno
Apr 2012,2,Robert Fioretti
Apr 2012,3,Pat Dowell
Apr 2012,4,William D. Burns
Apr 2012,5,Leslie Hairston
Apr 2012,6,Roderick Sawyer
Apr 2012,7,Sandi Jackson
Apr 2012,8,Michelle A. Harris
Apr 2012,9,Anthony Beale
Apr 2012,10,John Pope
Apr 2012,11,James Balcer
Apr 2012,12,George Cardenas
Apr 2012,13,Marty Quinn
Apr 2012,14,Ed Burke
Apr 2012,15,Toni Foulkes
Apr 2012,16,JoAnn Thompson
Apr 2012,17,Latasha Thomas
Apr 2012,18,Lona Lane
Apr 2012,19,Matthew O'Shea
Apr 2012,20,Willie Cochran
Apr 2012,21,Howard Brookins
Apr 2012,22,Ricardo Munoz
Apr 2012,23,Michael Zalewski
Apr 2012,24,Michael Chandler
Apr 2012,25,Daniel Solis
Apr 2012,26,Roberto Maldonado
Apr 2012,27,"Walter Burnett, Jr."
Apr 2012,28,Jason Ervin
Apr 2012,29,Deborah Graham
Apr 2012,30,Ariel Reboyras
Apr 2012,31,Ray Suarez
Apr 2012,32,Scott Waguespack
Apr 2012,33,Dick Mell
Apr 2012,34,Carrie Austin
Apr 2012,35,Rey Colon
Apr 2012,36,Nicholas Sposato
Apr 2012,37,Emma Mitts
Apr 2012,38,Timothy Cullerton
Apr 2012,39,Margaret Laurino
Apr 2012,40,Patrick O'Connor
Apr 2012,41,Mary O'Connor
Apr 2012,42,Brendan Reilly
Apr 2012,43,Michele Smith
Apr 2012,44,Tom Tunney
Apr 2012,45,John Arena
Apr 2012,46,James Cappleman
Apr 2012,47,Ameya Pawar
Apr 2012,48,Harry Osterman
Apr 2012,49,Joe Moore
Apr 2012,50,Debra Silverstein
May 2012,1,Proco Joe Moreno
May 2012,2,Robert Fioretti
May 2012,3,Pat Dowell
May 2012,4,William D. Burns
May 2012,5,Leslie Hairston
May 2012,6,Roderick Sawyer
May 2012,7,Sandi Jackson
May 2012,8,Michelle A. Harris
May 2012,9,Anthony Beale
May 2012,10,John Pope
May 2012,11,James Balcer
May 2012,12,George Cardenas
May 2012,13,Marty Quinn
May 2012,14,Ed Burke
May 2012,15,Toni Foulkes
May 2012,16,JoAnn Thompson
May 2012,17,Latasha Thomas
May 2012,18,Lona Lane
May 2012,19,Matthew O'Shea
May 2012,20,Willie Cochran
May 2012,21,Howard Brookins
May 2012,22,Ricardo Munoz
May 2012,23,Michael Zalewski
May 2012,24,Michael Chandler
May 2012,25,Daniel Solis
May 2012,26,Roberto Maldonado
May 2012,27,"Walter Burnett, Jr."
May 2012,28,Jason Ervin
May 2012,29,Deborah Graham
May 2012,30,Ariel Reboyras
May 2012,31,Ray Suarez
May 2012,32,Scott Waguespack
May 2012,33,Dick Mell
May 2012,34,Carrie Austin
May 2012,35,Rey Colon
May 2012,36,Nicholas Sposato
May 2012,37,Emma Mitts
May 2012,38,Timothy Cullerton
May 2012,39,Margaret Laurino
May 2012,40,Patrick O'Connor
May 2012,41,Mary O'Connor
May 2012,42,Brendan Reilly
May 2012,43,Michele Smith
May 2012,44,Tom Tunney
May 2012,45,John Arena
May 2012,46,James Cappleman
May 2012,47,Ameya Pawar
May 2012,48,Harry Osterman
May 2012,49,Joe Moore
May 2012,50,Debra Silverstein
Jun 2012,1,Proco Joe Moreno
Jun 2012,2,Robert Fioretti
Jun 2012,3,Pat Dowell
Jun 2012,4,William D. Burns
Jun 2012,5,Leslie Hairston
Jun 2012,6,Roderick Sawyer
Jun 2012,7,Sandi Jackson
Jun 2012,8,Michelle A. Harris
Jun 2012,9,Anthony Beale
Jun 2012,10,John Pope
Jun 2012,11,James Balcer
Jun 2012,12,George Cardenas
Jun 2012,13,Marty Quinn
Jun 2012,14,Ed Burke
Jun 2012,15,Toni Foulkes
Jun 2012,16,JoAnn Thompson
Jun 2012,17,Latasha Thomas
Jun 2012,18,Lona Lane
Jun 2012,19,Matthew O'Shea
Jun 2012,20,Willie Cochran
Jun 2012,21,Howard Brookins
Jun 2012,22,Ricardo Munoz
Jun 2012,23,Michael Zalewski
Jun 2012,24,Michael Chandler
Jun 2012,25,Daniel Solis
Jun 2012,26,Roberto Maldonado
Jun 2012,27,"Walter Burnett, Jr."
Jun 2012,28,Jason Ervin
Jun 2012,29,Deborah Graham
Jun 2012,30,Ariel Reboyras
Jun 2012,31,Ray Suarez
Jun 2012,32,Scott Waguespack
Jun 2012,33,Dick Mell
Jun 2012,34,Carrie Austin
Jun 2012,35,Rey Colon
Jun 2012,36,Nicholas Sposato
Jun 2012,37,Emma Mitts
Jun 2012,38,Timothy Cullerton
Jun 2012,39,Margaret Laurino
Jun 2012,40,Patrick O'Connor
Jun 2012,41,Mary O'Connor
Jun 2012,42,Brendan Reilly
Jun 2012,43,Michele Smith
Jun 2012,44,Tom Tunney
Jun 2012,45,John Arena
Jun 2012,46,James Cappleman
Jun 2012,47,Ameya Pawar
Jun 2012,48,Harry Osterman
Jun 2012,49,Joe Moore
Jun 2012,50,Debra Silverstein
Jul 2012,1,Proco Joe Moreno
Jul 2012,2,Robert Fioretti
Jul 2012,3,Pat Dowell
Jul 2012,4,William D. Burns
Jul 2012,5,Leslie Hairston
Jul 2012,6,Roderick Sawyer
Jul 2012,7,Sandi Jackson
Jul 2012,8,Michelle A. Harris
Jul 2012,9,Anthony Beale
Jul 2012,10,John Pope
Jul 2012,11,James Balcer
Jul 2012,12,George Cardenas
Jul 2012,13,Marty Quinn
Jul 2012,14,Ed Burke
Jul 2012,15,Toni Foulkes
Jul 2012,16,JoAnn Thompson
Jul 2012,17,Latasha Thomas
Jul 2012,18,Lona Lane
Jul 2012,19,Matthew O'Shea
