component_id,card_id,successor_id,project_id,card_num,card_units,card_building_sqft,project_pin,construction_year,within_500ft,successor_type,successor_pin,successor_pin10,successor_address,successor_year,year_gap,successor_class,successor_units,successor_building_sqft,successor_land_sqft,successor_x_3435,successor_y_3435,represented_project_ids,search_geometry_source,projects_per_condo_base,within_one_year,within_two_years,automatic_candidate,building_ratio,match_quality
episode_063,17271090010000_card_4,noncondo_17271090850000,residential_multicard_17271090010000,4,1,1510,17271090010000,2006,TRUE,current_noncondo_parcel,17271090850000,1727109085,55 E 23RD ST,2007,1,295,1,1510,835,1177288.2955397882,1889069.7583109469,residential_17271090850000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_063,17271090010000_card_5,noncondo_17271090860000,residential_multicard_17271090010000,5,1,1510,17271090010000,2006,TRUE,current_noncondo_parcel,17271090860000,1727109086,53 E 23RD ST,2007,1,295,1,1510,834,1177271.302169624,1889069.286190787,residential_17271090860000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_063,17271090010000_card_6,noncondo_17271090870000,residential_multicard_17271090010000,6,1,1510,17271090010000,2006,TRUE,current_noncondo_parcel,17271090870000,1727109087,51 E 23RD ST,2007,1,295,1,1510,836,1177254.3038544129,1889068.8140009027,residential_17271090870000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_063,17271090010000_card_7,noncondo_17271090880000,residential_multicard_17271090010000,7,1,1510,17271090010000,2006,TRUE,current_noncondo_parcel,17271090880000,1727109088,49 E 23RD ST,2007,1,295,1,1510,835,1177237.3005449127,1889068.341690798,residential_17271090880000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_063,17271090010000_card_8,noncondo_17271090820000,residential_multicard_17271090010000,8,1,1510,17271090010000,2006,TRUE,current_noncondo_parcel,17271090820000,1727109082,2321 S WABASH AVE 12,2007,1,295,1,1504,1181,1177326.1096601158,1888998.9990998907,residential_17271090820000,construction_year_parcel,NA,TRUE,TRUE,TRUE,0.9960264900662251,within_2pct
episode_063,17271090010000_card_9,noncondo_17271090660000,residential_multicard_17271090010000,9,1,1678,17271090010000,2006,TRUE,current_noncondo_parcel,17271090660000,1727109066,2301 S WABASH AVE,2007,1,295,1,1678,998,1177164.4310059254,1889061.4671278005,residential_17271090660000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_1,noncondo_17271290250000,residential_multicard_17271290150000,1,1,2556,17271290150000,2007,TRUE,current_noncondo_parcel,17271290250000,1727129025,2524 S KING DR,2005,-2,295,1,2556,1124,1179160.2476711213,1887595.0928009276,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_10,noncondo_17271290260000,residential_multicard_17271290150000,10,1,2284,17271290150000,2007,TRUE,current_noncondo_parcel,17271290260000,1727129026,2522 S KING DR,2005,-2,295,1,2284,903,1179158.262633012,1887615.7081443255,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_11,noncondo_17271290440000,residential_multicard_17271290150000,11,1,1867,17271290150000,2007,TRUE,current_noncondo_parcel,17271290440000,1727129044,2513 S CALUMET AVE,2005,-2,295,1,1867,800,1178953.0285925765,1887681.8900157583,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_12,noncondo_17271290400000,residential_multicard_17271290150000,12,1,2284,17271290150000,2007,TRUE,current_noncondo_parcel,17271290400000,1727129040,2521 S CALUMET AVE,2005,-2,295,1,2284,907,1178958.2874986243,1887607.9159820783,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_13,noncondo_17271290270000,residential_multicard_17271290150000,13,1,1945,17271290150000,2007,TRUE,current_noncondo_parcel,17271290270000,1727129027,2520 S KING DR,2005,-2,295,1,1945,908,1179157.641492379,1887637.1766219612,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_14,noncondo_17271290280000,residential_multicard_17271290150000,14,1,1603,17271290150000,2007,TRUE,current_noncondo_parcel,17271290280000,1727129028,2518 S KING DR,2005,-2,295,1,1603,795,1179160.2925709104,1887655.2361903095,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_15,noncondo_17271290310000,residential_multicard_17271290150000,15,1,1945,17271290150000,2007,TRUE,current_noncondo_parcel,17271290310000,1727129031,2512 S KING DR,2005,-2,295,1,1945,906,1179155.727906329,1887707.100044374,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_16,noncondo_17271290320000,residential_multicard_17271290150000,16,1,1945,17271290150000,2007,TRUE,current_noncondo_parcel,17271290320000,1727129032,2510 S KING DR,2005,-2,295,1,1945,906,1179155.0989887018,1887728.605490292,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_17,noncondo_17271290300000,residential_multicard_17271290150000,17,1,1603,17271290150000,2007,TRUE,current_noncondo_parcel,17271290300000,1727129030,2514 S KING DR,2005,-2,295,1,1603,762,1179159.3417061595,1887689.5931985816,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_18,noncondo_17271290340000,residential_multicard_17271290150000,18,1,2314,17271290150000,2007,TRUE,current_noncondo_parcel,17271290340000,1727129034,2506 S KING DR,2005,-2,295,1,2314,864,1179155.6037920546,1887763.2630322005,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_19,noncondo_17271290330000,residential_multicard_17271290150000,19,1,1603,17271290150000,2007,TRUE,current_noncondo_parcel,17271290330000,1727129033,2508 S KING DR,2005,-2,295,1,1603,762,1179157.8046926337,1887746.2942860152,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_2,noncondo_17271290410000,residential_multicard_17271290150000,2,1,2284,17271290150000,2007,TRUE,current_noncondo_parcel,17271290410000,1727129041,2519 S CALUMET AVE,2005,-2,295,1,2284,908,1178957.7032099406,1887629.3643648815,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_20,noncondo_17271290360000,residential_multicard_17271290150000,20,1,1641,17271290150000,2007,TRUE,current_noncondo_parcel,17271290360000,1727129036,2502 S KING DR,2008,1,295,1,1641,918,1179156.4037203677,1887799.711882616,residential_17271290360000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_21,noncondo_17271290730000,residential_multicard_17271290150000,21,1,2148,17271290150000,2007,TRUE,current_noncondo_parcel,17271290730000,1727129073,352 E EASTGATE PL,2008,1,295,1,2148,1135,1179096.3667573547,1887602.1397272607,residential_17271290730000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_22,noncondo_17271290390000,residential_multicard_17271290150000,22,1,2020,17271290150000,2007,TRUE,current_noncondo_parcel,17271290390000,1727129039,2523 S CALUMET AVE,2005,-2,295,1,2020,1133,1178957.4173870008,1887587.200240173,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_23,noncondo_17271290350000,residential_multicard_17271290150000,23,1,1603,17271290150000,2007,TRUE,current_noncondo_parcel,17271290350000,1727129035,2504 S KING DR,2008,1,295,1,1603,810,1179156.9255339715,1887780.8463651864,residential_17271290350000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_24,noncondo_17271290430000,residential_multicard_17271290150000,24,1,2314,17271290150000,2007,TRUE,current_noncondo_parcel,17271290430000,1727129043,2515 S CALUMET AVE,2005,-2,295,1,2314,863,1178955.2795065334,1887664.5905896549,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_25,noncondo_17271290450000,residential_multicard_17271290150000,25,1,1945,17271290150000,2007,TRUE,current_noncondo_parcel,17271290450000,1727129045,2511 S CALUMET AVE,2005,-2,295,1,1945,911,1178955.7818983905,1887699.9377357292,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_26,noncondo_17271290420000,residential_multicard_17271290150000,26,1,1603,17271290150000,2007,TRUE,current_noncondo_parcel,17271290420000,1727129042,2517 S CALUMET AVE,2005,-2,295,1,1603,800,1178954.0182751678,1887647.2046364625,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_27,noncondo_17271290290000,residential_multicard_17271290150000,27,1,1882,17271290150000,2007,TRUE,current_noncondo_parcel,17271290290000,1727129029,2516 S KING DR,2005,-2,295,1,1882,860,1179158.085876814,1887672.5469721912,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_28,noncondo_17271290470000,residential_multicard_17271290150000,28,1,1603,17271290150000,2007,TRUE,current_noncondo_parcel,17271290470000,1727129047,2507 S CALUMET AVE,2005,-2,295,1,1603,800,1178951.4481870392,1887739.2840869904,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_29,noncondo_17271290500000,residential_multicard_17271290150000,29,1,1641,17271290150000,2007,TRUE,current_noncondo_parcel,17271290500000,1727129050,2501 S CALUMET AVE,2008,1,295,1,1641,926,1178949.9447763185,1887792.6722497384,residential_17271290500000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_3,noncondo_17271290490000,residential_multicard_17271290150000,3,1,1603,17271290150000,2007,TRUE,current_noncondo_parcel,17271290490000,1727129049,2503 S CALUMET AVE,2005,-2,295,1,1603,791,1178950.3274037128,1887774.0094249067,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_4,noncondo_17271290480000,residential_multicard_17271290150000,4,1,1882,17271290150000,2007,TRUE,current_noncondo_parcel,17271290480000,1727129048,2505 S CALUMET AVE,2005,-2,295,1,1882,871,1178952.8724739854,1887756.7613216536,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_5,noncondo_17271290690000,residential_multicard_17271290150000,5,1,2092,17271290150000,2007,TRUE,current_noncondo_parcel,17271290690000,1727129069,344 E EASTGATE PL,2005,-2,295,1,2092,1019,1179023.3327953366,1887600.1518801632,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_6,noncondo_17271290700000,residential_multicard_17271290150000,6,1,1818,17271290150000,2007,TRUE,current_noncondo_parcel,17271290700000,1727129070,346 E EASTGATE PL,2005,-2,295,1,1818,863,1179042.205696149,1887600.6502963956,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_7,noncondo_17271290710000,residential_multicard_17271290150000,7,1,1867,17271290150000,2007,TRUE,current_noncondo_parcel,17271290710000,1727129071,348 E EASTGATE PL,2005,-2,295,1,1867,777,1179059.2996103591,1887599.4299797136,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_8,noncondo_17271290720000,residential_multicard_17271290150000,8,1,1818,17271290150000,2007,TRUE,current_noncondo_parcel,17271290720000,1727129072,350 E EASTGATE PL,2005,-2,295,1,1818,861,1179076.2790987422,1887601.5638029329,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290150000_card_9,noncondo_17271290460000,residential_multicard_17271290150000,9,1,2284,17271290150000,2007,TRUE,current_noncondo_parcel,17271290460000,1727129046,2509 S CALUMET AVE,2005,-2,295,1,2284,909,1178955.1446877937,1887721.439650896,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_064,17271290200000_card_2,noncondo_17271290760000,residential_multicard_17271290200000,2,1,1760,17271290150000,2007,TRUE,current_noncondo_parcel,17271290760000,1727129076,353 E EASTGATE PL,2005,-2,295,1,1818,861,1179109.7332913235,1887494.1263386093,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1.0329545454545455,within_5pct
episode_064,17271290200000_card_3,noncondo_17271290780000,residential_multicard_17271290200000,3,1,1760,17271290150000,2007,TRUE,current_noncondo_parcel,17271290780000,1727129078,357 E EASTGATE PL,2005,-2,295,1,1818,860,1179144.4159772135,1887495.055973153,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1.0329545454545455,within_5pct
episode_064,17271290200000_card_4,noncondo_17271290770000,residential_multicard_17271290200000,4,1,1531,17271290150000,2007,TRUE,current_noncondo_parcel,17271290770000,1727129077,355 E EASTGATE PL,2008,1,295,1,1603,802,1179127.0356692106,1887496.2709985955,residential_17271290770000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1.047028086218158,within_5pct
episode_064,17271290200000_card_5,noncondo_17271290680000,residential_multicard_17271290200000,5,1,1717,17271290150000,2007,TRUE,current_noncondo_parcel,17271290680000,1727129068,352 E 25TH PL,2005,-2,295,1,1641,924,1179098.6350351772,1887761.286901808,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,0.9557367501456028,within_5pct
episode_064,17271290200000_card_6,noncondo_17271290750000,residential_multicard_17271290200000,6,1,2164,17271290150000,2007,TRUE,current_noncondo_parcel,17271290750000,1727129075,351 E EASTGATE PL,2005,-2,295,1,2148,1117,1179089.807838109,1887493.3947307544,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,0.9926062846580407,within_2pct
episode_065,17271290140000_card_1,noncondo_17271290550000,residential_multicard_17271290140000,1,1,1945,17271290140000,2007,TRUE,current_noncondo_parcel,17271290550000,1727129055,2522 S CALUMET AVE,2005,-2,295,1,1945,915,1178857.3810004934,1887606.301839088,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_065,17271290140000_card_10,noncondo_17271290620000,residential_multicard_17271290140000,10,1,1603,17271290140000,2007,TRUE,current_noncondo_parcel,17271290620000,1727129062,2508 S CALUMET AVE,2005,-2,295,1,1603,769,1178860.2935125935,1887736.7877707216,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_065,17271290140000_card_11,noncondo_17271290580000,residential_multicard_17271290140000,11,1,1882,17271290140000,2007,TRUE,current_noncondo_parcel,17271290580000,1727129058,2516 S CALUMET AVE,2005,-2,295,1,1882,870,1178858.7963750008,1887662.286624998,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_065,17271290140000_card_12,noncondo_17271290640000,residential_multicard_17271290140000,12,1,1603,17271290140000,2007,TRUE,current_noncondo_parcel,17271290640000,1727129064,2504 S CALUMET AVE,2005,-2,295,1,1603,804,1178859.4058649235,1887771.4961863323,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_065,17271290140000_card_13,noncondo_17271290650000,residential_multicard_17271290140000,13,1,1641,17271290140000,2007,TRUE,current_noncondo_parcel,17271290650000,1727129065,2502 S CALUMET AVE,2008,1,295,1,1641,926,1178858.8826108966,1887790.208954127,residential_17271290650000,construction_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
episode_065,17271290140000_card_2,noncondo_17271290530000,residential_multicard_17271290140000,2,1,2628,17271290140000,2007,TRUE,current_noncondo_parcel,17271290530000,1727129053,2526 S CALUMET AVE,2005,-2,295,1,2628,1084,1178858.132107905,1887568.7590440349,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_065,17271290140000_card_3,noncondo_17271290560000,residential_multicard_17271290140000,3,1,2314,17271290140000,2007,TRUE,current_noncondo_parcel,17271290560000,1727129056,2520 S CALUMET AVE,2005,-2,295,1,2360,910,1178857.3751178477,1887627.7539492808,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1.0198789974070872,within_2pct
episode_065,17271290140000_card_4,noncondo_17271290600000,residential_multicard_17271290140000,4,1,2284,17271290140000,2007,TRUE,current_noncondo_parcel,17271290600000,1727129060,2512 S CALUMET AVE,2005,-2,295,1,2284,916,1178857.3822140489,1887696.9248669175,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_065,17271290140000_card_5,noncondo_17271290570000,residential_multicard_17271290140000,5,1,1867,17271290140000,2007,TRUE,current_noncondo_parcel,17271290570000,1727129057,2518 S CALUMET AVE,2005,-2,295,1,1867,767,1178860.521616607,1887645.281759329,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_065,17271290140000_card_6,noncondo_17271290630000,residential_multicard_17271290140000,6,1,1882,17271290140000,2007,TRUE,current_noncondo_parcel,17271290630000,1727129063,2506 S CALUMET AVE,2005,-2,295,1,1882,885,1178858.0548969707,1887753.904672942,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_065,17271290140000_card_7,noncondo_17271290590000,residential_multicard_17271290140000,7,1,1867,17271290140000,2007,TRUE,current_noncondo_parcel,17271290590000,1727129059,2514 S CALUMET AVE,2005,-2,295,1,1867,769,1178860.5314260933,1887679.316606221,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_065,17271290140000_card_8,noncondo_17271290610000,residential_multicard_17271290140000,8,1,2284,17271290140000,2007,TRUE,current_noncondo_parcel,17271290610000,1727129061,2510 S CALUMET AVE,2009,2,295,1,2284,951,1178857.7333410392,1887718.7949020755,residential_17271290610000,construction_year_parcel,NA,FALSE,TRUE,TRUE,1,within_2pct
episode_065,17271290140000_card_9,noncondo_17271290540000,residential_multicard_17271290140000,9,1,2284,17271290140000,2007,TRUE,current_noncondo_parcel,17271290540000,1727129054,2524 S CALUMET AVE,2005,-2,295,1,2314,862,1178858.7863750013,1887588.3369999975,NA,construction_year_parcel,NA,FALSE,TRUE,TRUE,1.0131348511383538,within_2pct
episode_066,17271290980000_card_1,noncondo_17271290990000,residential_multicard_17271290980000,1,1,2556,17271290160000,2007,TRUE,current_noncondo_parcel,17271290990000,1727129099,306 E 25TH PL,2008,1,295,1,2556,1047,1178567.5155102734,1887700.9719939297,residential_17271290990000,accepted_adjacent_year_parcel,NA,TRUE,TRUE,TRUE,1,within_2pct
