pin,pin10,card_num,cards_in_history,tax_year,previous_year_built,year_built,transition_type,previous_building_sqft,building_sqft,sqft_ratio,previous_land_sqft,land_sqft,previous_apartments,apartments,previous_building_use,building_use,previous_residence_type,residence_type,large_characteristic_change,candidate_pins_under_pin10,new_construction_permits_under_pin10,permit_id,permit_application_date,permit_application_year,permit_issue_date,permit_issued,permit_status,permit_address,work_description,unique_pin10_permit_match,build_minus_permit_year,permit_supports_new_year,permit_postdates_previous_reported_year,candidate_type
14294130180000,1429413018,1,1,2016,1883,2014,pre_1999_to_post_1999,2965,2659,0.896795952782462,3248,3248,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2624248,2015-03-06,2015,2015-05-26,1,COMPLETE,2615 N MILDRED AVE,NEW MASONRY 3-STORY SINGLE FAMILY HOME WITH BASEMENT AND ROOFTOP TERRACE AND A DETACHED 2-CAR GARAGE.,TRUE,-1,FALSE,FALSE,old_building_to_new_building
14294130190000,1429413019,1,1,2003,1878,2002,pre_1999_to_post_1999,4098,4399,1.0734504636408004,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294130320000,1429413032,1,1,2003,1888,2002,pre_1999_to_post_1999,1932,3752,1.9420289855072463,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294130360000,1429413036,1,1,2001,1888,1999,pre_1999_to_post_1999,1742,3896,2.2365097588978187,NA,NA,0,0,Single-Family,Single-Family,1.5 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294130390000,1429413039,1,1,2016,1888,2015,pre_1999_to_post_1999,2360,4344,1.840677966101695,4000,4000,0,3,Single-Family,Multi-Family,2 Story,3 Story +,TRUE,1,1,2677125,2015-09-14,2015,2015-09-14,1,COMPLETE,850 W WRIGHTWOOD AVE,SELF CERTIFICATION REVIEW: ERECT MASONRY 3 D.U. BUILDING (3B CONSTRUCTION) WITH DETACHED 3 CAR MASONRY GARAGE (3B CONSTRUCTION) AS PER PLAN.,TRUE,0,TRUE,TRUE,old_building_to_new_building
14294140040000,1429414004,1,1,2007,1893,2005,pre_1999_to_post_1999,3163,4192,1.325324059437243,NA,3750,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294140160000,1429414016,1,1,2008,1888,2006,pre_1999_to_post_1999,2400,4394,1.8308333333333333,3803,3803,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294140230000,1429414023,1,1,2007,1888,2005,pre_1999_to_post_1999,2284,3586,1.5700525394045535,NA,3192,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294140240000,1429414024,1,1,2007,1888,2005,pre_1999_to_post_1999,2228,3586,1.6095152603231597,NA,3192,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294140250000,1429414025,1,1,2006,1888,2005,pre_1999_to_post_1999,2166,3542,1.6352723915050784,NA,3192,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294140340000,1429414034,1,1,2009,1878,2008,pre_1999_to_post_1999,1954,3131,1.6023541453428864,3192,3192,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294140360000,1429414036,1,1,2014,1893,2011,pre_1999_to_post_1999,3840,4248,1.10625,3390,3390,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2454882,2013-06-26,2013,2013-07-16,1,COMPLETE,2540 N SEMINARY AVE,**SELF CERT PROJECT** - ERECT A NEW THREE STORY MASONRY SINGLE FAMILY RESIDENCE WITH BASEMENT AS PER PLANS.  (SUBJECT TO AUDIT & FIELD INSPECTION),TRUE,-2,FALSE,FALSE,old_building_to_new_building
14294160210000,1429416021,1,1,2003,1868,2002,pre_1999_to_post_1999,2214,3071,1.387082204155375,NA,NA,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294160320000,1429416032,1,1,2008,1888,2007,pre_1999_to_post_1999,2420,3971,1.6409090909090909,3000,3000,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294160440000,1429416044,1,1,2002,1888,1999,pre_1999_to_post_1999,2334,3011,1.2900599828620394,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294160550000,1429416055,1,1,2005,1888,2002,pre_1999_to_post_1999,1987,3777,1.9008555611474585,NA,NA,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294160560000,1429416056,1,1,2005,1888,2002,pre_1999_to_post_1999,2602,3777,1.451575710991545,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294160570000,1429416057,1,1,2006,1888,2005,pre_1999_to_post_1999,3391,3781,1.1150103214391036,NA,3125,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294160620000,1429416062,1,1,2006,1888,2005,pre_1999_to_post_1999,2723,3284,1.2060227690047742,NA,3125,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294160700000,1429416070,1,1,2018,1888,2017,pre_1999_to_post_1999,2000,4646,2.323,2880,2880,2,3,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294170070000,1429417007,1,1,2021,1878,2021,pre_1999_to_post_1999,1848,5914,3.20021645021645,5320,5320,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,3044663,2019-07-26,2019,2019-07-26,1,COMPLETE,1141 W LILL AVE,"RT-4. ERECT NEW 3 STORY SINGLE FAMILY RESIDENCE, TYPE 3B CONSTRUCTION, WITH ATTACHED GARAGE, AS PER PLANS.",TRUE,2,TRUE,TRUE,old_building_to_new_building
14294170100000,1429417010,1,1,2014,1877,2011,pre_1999_to_post_1999,2268,3118,1.374779541446208,3000,3000,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294170120000,1429417012,1,1,2002,1880,1999,pre_1999_to_post_1999,2862,5137,1.794898672257163,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294170130000,1429417013,1,1,2004,1878,2003,pre_1999_to_post_1999,2436,3268,1.341543513957307,NA,NA,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294170140000,1429417014,1,1,2015,1878,2014,pre_1999_to_post_1999,2917,3610,1.237572848817278,3000,3000,4,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2537676,2014-03-18,2014,2014-04-24,1,COMPLETE,1119 W LILL AVE,"ERECT A 3 STORY , IVA  FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND 2 CAR GARAGE PER PLANS",TRUE,0,TRUE,TRUE,old_building_to_new_building
14294170150000,1429417015,1,1,2016,1877,2014,pre_1999_to_post_1999,3582,3809,1.0633724176437744,3000,3000,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2525882,2014-03-12,2014,2014-09-18,1,COMPLETE,1117 W LILL AVE,ERECT NEW 3 STORY WITH BASEMENT SINGLE FAMILY RESIDENCE WITH ROOF TOP DECK AND DETACHED 2 CAR PRIVATE GARAGE WITH ROOF DECK AND STORAGE SHED PER PLANS. HOME PROTECTED WITH SPRINKLER SYSTEM THROUGHOUT. **CERTIFIED PLANS CORRECTIONS: CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS **,TRUE,0,TRUE,TRUE,old_building_to_new_building
14294170370000,1429417037,1,1,2013,1888,2011,pre_1999_to_post_1999,1652,3648,2.208232445520581,3500,3500,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,1,2320184,2012-04-12,2012,2012-05-31,1,COMPLETE,1124 W ALTGELD ST,"ERECT NEW 3 STORY MASONRY SINGLE FAMILY RESIDENCE WITH BASEMENT AND GARAGE AND DECK, PER PLANS*******THIS PERMIT WILL BE VOIDED IF THE WRECKING PERMIT IS NOT OBTAINED WITHIN THIRTY DAYS FROM THE ISSUING DATE OF THIS PERMIT******** THIS IS SELF CERTIFIED CORRECTION********",TRUE,-1,FALSE,FALSE,old_building_to_new_building
14294180130000,1429418013,1,1,2015,1893,2014,pre_1999_to_post_1999,2596,3974,1.5308166409861326,3100,3100,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2558596,2014-05-28,2014,2014-06-24,1,COMPLETE,1052 W ALTGELD ST,"NEW 3 STORY MASONRY SINGLE FAMILY HOME WITH ROOF DECKS ON 1ST AND 2ND FLOOR, BASEMENT, ELEVATED LAWN AREA AT REAR OF BUILDING, AND A DETACHED 2-CAR GARAGE WITH ROOF DECK.",TRUE,0,TRUE,TRUE,old_building_to_new_building
14294180140000,1429418014,1,1,2002,1878,1999,pre_1999_to_post_1999,1960,3647,1.8607142857142858,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294180200000,1429418020,1,1,2006,1902,2005,pre_1999_to_post_1999,3162,3770,1.1922833649588869,NA,3100,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,3398739,2024-11-14,2024,2025-05-14,1,COMPLETE,1032 W ALTGELD ST,"PROPOSED PERGOLA/TRELLIS ON AN EXISTING GARAGE ROOF DECK SERVING A 3 STORY SFR, PER PLANS.",TRUE,-19,FALSE,FALSE,old_building_to_new_building
14294180220000,1429418022,1,1,2002,1878,1999,pre_1999_to_post_1999,3471,3647,1.0507058484586576,NA,NA,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294180230000,1429418023,1,1,2022,1886,2022,pre_1999_to_post_1999,3628,3990,1.0997794928335172,3100,3100,4,0,Multi-Family,Single-Family,3 Story +,3 Story +,TRUE,1,1,3201099,2021-08-17,2021,2021-09-08,1,COMPLETE,1024 W ALTGELD ST,"REVISION PERMIT # 100924477 CHANGE SCOPE OF WORK. ERECT A 3 STORY  FULLY SPRINKLERED VA   FRAME SINGLE FAMILY  RESIDENCE WITH BASEMENT , ROOF DECK , MASONRY FENCE, AND DETACHED 2 CAR GARAGE WITH ROOF DECK PER PLANS",TRUE,1,TRUE,TRUE,old_building_to_new_building
14294180240000,1429418024,1,1,2009,1902,2008,pre_1999_to_post_1999,1806,3720,2.0598006644518274,3100,3100,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294200200000,1429420020,1,1,2001,1899,1999,pre_1999_to_post_1999,1924,2832,1.471933471933472,NA,NA,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294200380000,1429420038,1,1,2007,1888,2005,pre_1999_to_post_1999,2258,4266,1.8892825509300266,NA,3125,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294210050000,1429421005,1,1,2004,1878,2003,pre_1999_to_post_1999,2200,3759,1.7086363636363637,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294210160000,1429421016,1,1,2002,1908,1999,pre_1999_to_post_1999,2368,4564,1.927364864864865,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294210220000,1429421022,1,1,2001,1878,1999,pre_1999_to_post_1999,1530,4414,2.884967320261438,NA,NA,0,0,Single-Family,Single-Family,1.5 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294210230000,1429421023,1,1,2001,1878,1999,pre_1999_to_post_1999,2055,3822,1.85985401459854,NA,NA,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294210250000,1429421025,1,1,2019,1878,2018,pre_1999_to_post_1999,3254,4507,1.3850645359557467,3944,3944,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,1,2858054,2017-08-30,2017,2017-08-30,1,COMPLETE,1126 W MONTANA ST,ERECT NEW 3 STORY SINGLE FAMILY RESIDENCE WITH NEW ATTACHED GARAGE AS PER PLANS. SPRINKLER SYSTEM INSATTLATIONTO BE SEPARATE SUBMISSION TO THE FIRE DEPARTMENT.,TRUE,1,TRUE,TRUE,old_building_to_new_building
14294210270000,1429421027,1,1,2008,1881,2006,pre_1999_to_post_1999,2870,4595,1.6010452961672474,3910,3910,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294220130000,1429422013,1,1,2003,1888,2002,pre_1999_to_post_1999,1973,2916,1.4779523568170299,NA,NA,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294220330000,1429422033,1,1,2005,1888,2004,pre_1999_to_post_1999,1916,3938,2.0553235908141962,NA,NA,0,0,Single-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294230260000,1429423026,1,1,2006,1883,2005,pre_1999_to_post_1999,2269,3734,1.6456588805641252,NA,2825,2,0,Multi-Family,Single-Family,1.5 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294230270000,1429423027,1,1,2007,1883,2006,pre_1999_to_post_1999,1777,3921,2.2065278559369723,NA,2825,2,0,Multi-Family,Single-Family,1.5 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294240200000,1429424020,1,1,2001,1890,1999,pre_1999_to_post_1999,1200,2403,2.0025,NA,NA,NA,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294250130000,1429425013,1,1,2002,1888,1999,pre_1999_to_post_1999,3058,2862,0.9359058207979072,NA,NA,4,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14294260020000,1429426002,1,1,2014,1888,2011,pre_1999_to_post_1999,2631,2182,0.8293424553401748,2330,2330,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,1,2417260,2013-05-01,2013,2013-05-06,1,COMPLETE,2423 N SEMINARY AVE,"** SELF-CERTIFICATION** - ERECT 3 STORY MASONRY SINGLE FAMILY RESIDENCE (3B CONSTRUCTION) WITH BASEMENT, REAR OPEN WOOD DECK, DETACHED 2 CAR MASONRY GARAGE (3B CONSTRUCTION) WITH ROOF DECK AS PER PLAN. (SUBJECT TO AUDIT & FIELD INSPECTION)",TRUE,-2,FALSE,FALSE,old_building_to_new_building
14294260130000,1429426013,1,1,2016,1898,2014,pre_1999_to_post_1999,2268,4420,1.9488536155202822,2875,2875,3,0,Multi-Family,Single-Family,3 Story +,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301000140000,1430100014,1,1,2008,1892,2005,pre_1999_to_post_1999,1680,2145,1.2767857142857142,3125,3125,3,0,Multi-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301000320000,1430100032,1,1,2025,1900,2025,pre_1999_to_post_1999,990,0,0,NA,3125,NA,6,Single-Family,Multi-Family,1.5 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301020240000,1430102024,1,1,2012,1893,2011,pre_1999_to_post_1999,2016,2598,1.2886904761904763,3125,3125,3,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,1,2287754,2011-08-03,2011,2011-08-03,1,COMPLETE,3137 N OAKLEY AVE,ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) & DETACHED 2 CAR FRAME GARAGE WITH ROOF TOP DECK (4A CONSTRUCTION) AS PER PLAN.*********THIS PERMIT IS A CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION. THIS PERMIT WILL BE VOIDED IF THE WRECKING PERMIT IS NOT OBTAINED WITHIN THIRTY DAYS FROM THE ISSUING DATE OF THIS PERMIT************,TRUE,0,TRUE,TRUE,old_building_to_new_building
14301020270000,1430102027,1,1,2007,1888,2006,pre_1999_to_post_1999,1495,2371,1.585953177257525,3125,3125,2,0,Multi-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301020280000,1430102028,1,1,2006,1893,2005,pre_1999_to_post_1999,1750,2612,1.4925714285714287,NA,3125,2,0,Multi-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301020290000,1430102029,1,1,2015,1893,2014,pre_1999_to_post_1999,1280,2719,2.12421875,3125,3125,2,0,Multi-Family,Single-Family,1.5 Story,2 Story,TRUE,1,1,2522995,2014-01-02,2014,2014-05-16,1,COMPLETE,2236 W FLETCHER ST,"ERECT A 2 STORY ,IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND 2 CAR GARAGE WITH ROOF DECK",TRUE,0,TRUE,TRUE,old_building_to_new_building
14301020300000,1430102030,1,1,2006,1893,2005,pre_1999_to_post_1999,1570,2612,1.6636942675159236,NA,3125,3,0,Multi-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301020360000,1430102036,1,1,2017,1893,2014,pre_1999_to_post_1999,1892,3012,1.5919661733615222,3125,3125,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,1,2706036,2015-12-07,2015,2015-12-07,1,COMPLETE,2218 W FLETCHER ST,ERECT 2 STRORY FRAME SINGLE FAMILY RESIDENSE WITH BASEMENT AND 2 CAR DETACHED GARAGE PER PLANS,TRUE,-1,FALSE,FALSE,old_building_to_new_building
14301030040000,1430103004,1,1,2021,1893,2021,pre_1999_to_post_1999,1680,13892,8.269047619047619,3000,3000,4,6,Multi-Family,Multi-Family,2 Story,Split Level,TRUE,1,1,3066060,2020-03-25,2020,2020-03-25,1,COMPLETE,2149 W BELMONT AVE,"SELF-CERTIFICATION REVIEW: ERECT 4 STORY 6 D.U. BUILDING (3B CONSTRUCTION) WITH BASEMENT, ROOFTOP DECK, ROOFTOP STAIR ENCLOSURES, ATTACHED 2 CAR & 4 CAR GARAGE WITH ROOFTOP DECK, 6' HIGH 3' BY 8' MASONRY TRASH ENCLOSURE PER PLAN.",TRUE,1,TRUE,TRUE,old_building_to_new_building
14301030110000,1430103011,1,1,2006,1896,2005,pre_1999_to_post_1999,1408,4950,3.515625,NA,3125,2,4,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301030300000,1430103030,1,1,2008,1890,2007,pre_1999_to_post_1999,2042,2736,1.3398628795298726,3125,3125,2,0,Multi-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301030340000,1430103034,1,1,2004,1888,2003,pre_1999_to_post_1999,630,2324,3.688888888888889,NA,NA,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301030360000,1430103036,1,1,2001,1890,1999,pre_1999_to_post_1999,906,2680,2.958057395143488,NA,NA,NA,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301030370000,1430103037,1,1,2022,1893,1999,pre_1999_to_post_1999,1050,4176,3.9771428571428573,3125,3125,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301030400000,1430103040,1,1,2006,1904,2005,pre_1999_to_post_1999,1230,2780,2.2601626016260163,NA,3000,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301030420000,1430103042,1,1,2007,1903,2005,pre_1999_to_post_1999,630,2613,4.147619047619048,NA,3125,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301030430000,1430103043,1,1,2003,1898,2002,pre_1999_to_post_1999,630,2456,3.8984126984126983,NA,NA,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301040110000,1430104011,1,1,2001,1890,1999,pre_1999_to_post_1999,1010,2432,2.407920792079208,NA,NA,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301040160000,1430104016,1,1,2014,1888,2011,pre_1999_to_post_1999,1617,2623,1.6221397649969078,3125,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301040200000,1430104020,1,1,2000,1905,1999,pre_1999_to_post_1999,1710,3432,2.007017543859649,NA,NA,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,1,2474344,2013-06-07,2013,2013-07-09,1,COMPLETE,2233 W FLETCHER ST,"ERECT A 2 STORY ,IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND 2 CAR GARAGE WITH ROOF DECK",TRUE,-14,FALSE,FALSE,old_building_to_new_building
14301040300000,1430104030,1,1,2004,1890,2003,pre_1999_to_post_1999,1112,2883,2.5926258992805757,NA,NA,2,0,Multi-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301040430000,1430104043,1,1,2015,1888,2014,pre_1999_to_post_1999,1760,2782,1.580681818181818,3125,3125,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,1,2513125,2013-11-27,2013,2013-12-18,1,COMPLETE,3104 N LEAVITT ST,"ERECT 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH 2 CAR GARAGE ,AND ROOF DECK PER PLANS",TRUE,1,TRUE,TRUE,old_building_to_new_building
14301040480000,1430104048,1,1,2008,1888,2005,pre_1999_to_post_1999,2940,4411,1.5003401360544217,NA,4113,4,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301040490000,1430104049,1,1,2001,1890,1999,pre_1999_to_post_1999,2100,2472,1.177142857142857,NA,NA,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301050030000,1430105003,1,1,2024,1883,2022,pre_1999_to_post_1999,1568,3580,2.2831632653061225,3000,3000,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301050040000,1430105004,1,1,2000,1887,1999,pre_1999_to_post_1999,1144,2040,1.7832167832167831,NA,NA,NA,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301050100000,1430105010,1,1,2001,1883,1999,pre_1999_to_post_1999,1200,2509,2.0908333333333333,NA,NA,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
14301050130000,1430105013,1,1,2004,1883,2003,pre_1999_to_post_1999,920,2280,2.4782608695652173,NA,NA,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,old_building_to_new_building
