pin,pin10,card_num,cards_in_history,tax_year,previous_year_built,year_built,transition_type,previous_building_sqft,building_sqft,sqft_ratio,previous_land_sqft,land_sqft,previous_apartments,apartments,previous_building_use,building_use,previous_residence_type,residence_type,large_characteristic_change
17061070130000,1706107013,1,5,2001,1878,2000,pre_1999_to_post_1999,3943,1499,0.38016738523966526,NA,NA,5,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
17061070440000,1706107044,1,1,2022,2002,2004,post_1999_revision,1633,1633,1,1173,1173,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17061100060000,1706110006,1,1,2004,1893,2003,pre_1999_to_post_1999,1434,2160,1.506276150627615,NA,NA,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE
17061120390000,1706112039,1,1,2016,1888,2014,pre_1999_to_post_1999,1900,5180,2.7263157894736842,3600,3600,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE
17061150080000,1706115008,1,1,2025,1893,2024,pre_1999_to_post_1999,2016,2701,1.339781746031746,3100,3100,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE
17061160250000,1706116025,1,1,2017,1893,2014,pre_1999_to_post_1999,1920,2460,1.28125,3125,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE
17061160260000,1706116026,1,1,2017,1885,2014,pre_1999_to_post_1999,988,2868,2.902834008097166,NA,3125,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE
17061160260000,1706116026,1,1,2022,2014,2015,post_1999_revision,2868,2868,1,3125,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17061160450000,1706116045,1,1,2017,1892,2014,pre_1999_to_post_1999,1848,2820,1.525974025974026,3125,3125,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE
17061160460000,1706116046,1,1,2017,1887,2014,pre_1999_to_post_1999,2016,2751,1.3645833333333333,3125,3125,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE
17061160460000,1706116046,1,1,2021,2014,2015,post_1999_revision,2751,2751,1,3125,3125,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17061170010000,1706117001,1,1,2008,1993,2006,pre_1999_to_post_1999,1290,2548,1.9751937984496124,3100,3100,0,0,Single-Family,Single-Family,2 Story,2 Story,TRUE
17061170010000,1706117001,1,1,2021,2006,2007,post_1999_revision,2548,2548,1,3100,3100,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17061170080000,1706117008,1,1,2010,1883,2008,pre_1999_to_post_1999,1040,2834,2.725,3100,3100,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE
17061170080000,1706117008,1,1,2022,2008,2010,post_1999_revision,2834,2834,1,3100,3100,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17061170160000,1706117016,1,1,2007,1890,2005,pre_1999_to_post_1999,1560,2796,1.7923076923076924,NA,3100,0,0,Single-Family,Single-Family,1.5 Story,3 Story +,TRUE
17061170170000,1706117017,1,1,2016,1890,2014,pre_1999_to_post_1999,1522,3968,2.607095926412615,3100,3100,0,0,Single-Family,Single-Family,1.5 Story,3 Story +,TRUE
17061170170000,1706117017,1,1,2024,2014,2017,post_1999_revision,3968,3968,1,3100,3100,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17061170220000,1706117022,1,1,2019,1890,2018,pre_1999_to_post_1999,2078,2338,1.1251203079884504,3100,3100,3,0,Multi-Family,Single-Family,1.5 Story,2 Story,TRUE
17061170220000,1706117022,1,1,2020,2018,2020,post_1999_revision,2338,2338,1,3100,3100,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17061170220000,1706117022,1,1,2021,2020,2018,post_1999_revision,2338,2338,1,3100,3100,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17061170300000,1706117030,1,1,2000,1895,1999,pre_1999_to_post_1999,910,3154,3.465934065934066,NA,NA,0,0,Single-Family,Single-Family,1 Story,3 Story +,TRUE
17061170300000,1706117030,1,1,2022,1999,2001,post_1999_revision,3154,3154,1,3100,3100,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17061170310000,1706117031,1,1,2000,1892,1999,pre_1999_to_post_1999,1591,3138,1.9723444374607166,NA,NA,NA,0,Single-Family,Single-Family,1.5 Story,3 Story +,TRUE
17061170360000,1706117036,1,1,2000,1913,1911,other,2940,1680,0.5714285714285714,NA,NA,0,2,Single-Family,Multi-Family,2 Story,2 Story,TRUE
17061170360000,1706117036,1,1,2002,1911,1998,other,1680,2316,1.3785714285714286,NA,NA,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE
17061170360000,1706117036,1,1,2006,1998,1911,other,2316,2316,1,NA,2976,0,2,Single-Family,Multi-Family,2 Story,2 Story,TRUE
17061170360000,1706117036,1,1,2013,1911,1998,other,2313,2720,1.175961954172071,2976,2976,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
17061170360000,1706117036,1,1,2021,1998,1999,pre_1999_to_post_1999,2720,2720,1,2976,2976,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17061170390000,1706117039,1,1,2007,1891,1892,other,753,3080,4.090305444887118,3125,3125,2,3,Multi-Family,Multi-Family,1 Story,2 Story,TRUE
17061170390000,1706117039,1,1,2008,1892,1891,other,3080,2313,0.750974025974026,3125,3125,3,3,Multi-Family,Multi-Family,2 Story,2 Story,TRUE
17061170390000,1706117039,1,1,2014,1891,2013,pre_1999_to_post_1999,2313,3712,1.604842196281885,3125,3125,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
17061170440000,1706117044,1,1,2020,2005,2008,post_1999_revision,2910,2910,1,3100,3100,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17061170440000,1706117044,1,1,2021,2008,2005,post_1999_revision,2910,2910,1,3100,3100,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17061180200000,1706118020,1,1,2008,1883,1885,other,1316,1316,1,4212,4212,2,2,Multi-Family,Multi-Family,2 Story,2 Story,FALSE
17061180200000,1706118020,1,1,2009,1885,1883,other,1316,1316,1,4212,4212,2,2,Multi-Family,Multi-Family,2 Story,2 Story,FALSE
17061180200000,1706118020,1,1,2012,1883,2011,pre_1999_to_post_1999,1316,3624,2.7537993920972643,4212,4212,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE
17061180200000,1706118020,1,1,2021,2011,2012,post_1999_revision,3624,3624,1,4212,4212,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17061180400000,1706118040,1,1,2022,1994,2021,pre_1999_to_post_1999,2862,4917,1.7180293501048218,7200,7200,0,NA,Single-Family,Single-Family,2 Story,3 Story +,TRUE
17061200270000,1706120027,1,1,2001,1974,2000,pre_1999_to_post_1999,792,5262,6.643939393939394,NA,NA,0,0,Single-Family,Single-Family,Split Level,3 Story +,TRUE
17061200270000,1706120027,1,1,2002,2000,1999,post_1999_revision,5262,2786,0.5294564804256936,NA,NA,0,0,Single-Family,Single-Family,3 Story +,3 Story +,TRUE
17061270460000,1706127046,1,1,2003,1996,1999,pre_1999_to_post_1999,NA,5643,NA,NA,NA,NA,4,NA,Multi-Family,NA,3 Story +,FALSE
17061270460000,1706127046,1,1,2022,1999,2001,post_1999_revision,5293,5293,1,2508,2508,6,6,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17061270550000,1706127055,1,1,2021,2002,2003,post_1999_revision,1972,1972,1,1972,1972,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17061280120000,1706128012,1,1,2024,1901,2024,pre_1999_to_post_1999,1932,9558,4.947204968944099,NA,3125,2,4,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE
17061290030000,1706129003,1,3,2002,1905,2001,pre_1999_to_post_1999,4990,1296,0.2597194388777555,NA,NA,4,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE
17061290140000,1706129014,1,1,2022,1997,1999,pre_1999_to_post_1999,2128,2128,1,2880,2880,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17061290190000,1706129019,1,1,2007,1885,2005,pre_1999_to_post_1999,1012,3971,3.9239130434782608,NA,2568,0,0,Single-Family,Single-Family,1 Story,3 Story +,TRUE
17061290190000,1706129019,1,1,2020,2005,2008,post_1999_revision,3971,3971,1,2568,2568,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17061290190000,1706129019,1,1,2021,2008,2006,post_1999_revision,3971,3971,1,2568,2568,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062000070000,1706200007,1,1,2022,2014,2015,post_1999_revision,9212,9212,1,2950,2950,4,4,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062000190000,1706200019,1,1,2020,2002,2005,post_1999_revision,6300,6300,1,2950,2950,4,4,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062000190000,1706200019,1,1,2021,2005,2003,post_1999_revision,6300,6300,1,2950,2950,4,4,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062000190000,1706200019,1,1,2022,2003,2004,post_1999_revision,6300,6300,1,2950,2950,4,4,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062000300000,1706200030,1,1,2006,1890,2004,pre_1999_to_post_1999,5148,3861,0.75,NA,3000,4,3,Multi-Family,Multi-Family,3 Story +,3 Story +,TRUE
17062000320000,1706200032,1,1,2022,1997,1999,pre_1999_to_post_1999,6600,6600,1,6000,6000,2,2,Multi-Family,Multi-Family,2 Story,2 Story,FALSE
17062000350000,1706200035,1,1,2008,1890,2007,pre_1999_to_post_1999,627,3463,5.523125996810207,2832,2832,0,0,Single-Family,Single-Family,1 Story,3 Story +,TRUE
17062000350000,1706200035,1,1,2021,2007,2008,post_1999_revision,3463,3463,1,2832,2832,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062000370000,1706200037,1,1,2007,1890,2005,pre_1999_to_post_1999,1400,3276,2.34,NA,2832,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
17062000370000,1706200037,1,1,2021,2005,2006,post_1999_revision,3276,3276,1,2832,2832,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062000410000,1706200041,1,1,2021,1997,1998,other,3840,3840,1,2832,2832,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062000410000,1706200041,1,1,2022,1998,1999,pre_1999_to_post_1999,3840,3840,1,2832,2832,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062000440000,1706200044,1,1,2021,1890,2021,pre_1999_to_post_1999,1764,3309,1.8758503401360545,2950,2950,2,0,Multi-Family,Single-Family,1.5 Story,2 Story,TRUE
17062000450000,1706200045,1,1,2021,1890,2021,pre_1999_to_post_1999,1464,3309,2.2602459016393444,2950,2950,0,0,Single-Family,Single-Family,1.5 Story,2 Story,TRUE
17062010100000,1706201010,1,1,2002,1908,2001,pre_1999_to_post_1999,3340,NA,NA,NA,NA,3,NA,Multi-Family,NA,2 Story,NA,FALSE
17062010100000,1706201010,1,1,2003,2001,2002,post_1999_revision,NA,5992,NA,NA,NA,NA,3,NA,Multi-Family,NA,3 Story +,FALSE
17062010100000,1706201010,1,1,2021,2002,2003,post_1999_revision,5992,5992,1,3000,3000,4,4,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062010190000,1706201019,1,1,2015,1895,2014,pre_1999_to_post_1999,1218,4845,3.977832512315271,3034,3034,0,2,Single-Family,Multi-Family,1 Story,3 Story +,TRUE
17062020130000,1706202013,1,1,2008,1895,2006,pre_1999_to_post_1999,2268,3384,1.492063492063492,3125,3125,0,0,Single-Family,Single-Family,1.5 Story,3 Story +,TRUE
17062020130000,1706202013,1,1,2014,2006,2008,post_1999_revision,3384,3384,1,3125,3125,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062020130000,1706202013,1,1,2015,2008,2006,post_1999_revision,3384,3384,1,3125,3125,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062020170000,1706202017,1,1,2008,1895,2007,pre_1999_to_post_1999,NA,3068,NA,NA,2275,NA,0,NA,Single-Family,NA,3 Story +,FALSE
17062020190000,1706202019,1,1,2007,1895,2005,pre_1999_to_post_1999,1620,3720,2.2962962962962963,NA,2375,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
17062020200000,1706202020,1,1,2007,1895,2005,pre_1999_to_post_1999,1408,2620,1.8607954545454546,NA,2425,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
17062020290000,1706202029,1,1,2002,1895,2001,pre_1999_to_post_1999,2520,3516,1.3952380952380952,NA,NA,0,3,Single-Family,Multi-Family,2 Story,3 Story +,TRUE
17062020320000,1706202032,1,1,2013,1890,2011,pre_1999_to_post_1999,798,3013,3.775689223057644,3125,3125,0,0,Single-Family,Single-Family,1 Story,3 Story +,TRUE
17062020360000,1706202036,1,1,2000,1900,1999,pre_1999_to_post_1999,2392,10379,4.339046822742475,NA,NA,2,6,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE
17062020360000,1706202036,1,1,2004,1999,1900,post_1999_to_pre_1999,10379,10379,1,NA,NA,6,6,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062020400000,1706202040,1,1,2002,1890,1999,pre_1999_to_post_1999,NA,3720,NA,NA,NA,NA,3,NA,Multi-Family,NA,3 Story +,FALSE
17062030070000,1706203007,1,1,2009,1878,2008,pre_1999_to_post_1999,2596,6013,2.3162557781201847,2400,2400,2,4,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE
17062030090000,1706203009,1,1,2001,1999,2000,post_1999_revision,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
17062030090000,1706203009,1,1,2002,2000,2001,post_1999_revision,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
17062030090000,1706203009,1,1,2003,2001,1999,post_1999_revision,NA,4476,NA,NA,NA,NA,3,NA,Multi-Family,NA,3 Story +,FALSE
17062030160000,1706203016,1,1,2004,1880,2003,pre_1999_to_post_1999,780,3420,4.384615384615385,NA,NA,NA,3,Single-Family,Multi-Family,1 Story,3 Story +,TRUE
17062030270000,1706203027,1,1,2007,1883,2006,pre_1999_to_post_1999,2520,2872,1.1396825396825396,NA,2400,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
17062030270000,1706203027,1,1,2020,2006,2009,post_1999_revision,2872,2872,1,2400,2400,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062030270000,1706203027,1,1,2021,2009,2006,post_1999_revision,2872,2872,1,2400,2400,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062030270000,1706203027,1,1,2022,2006,2008,post_1999_revision,2872,2872,1,2400,2400,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062030300000,1706203030,1,1,2020,1996,1999,pre_1999_to_post_1999,4899,4899,1,3300,3300,4,4,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062030300000,1706203030,1,1,2021,1999,1996,post_1999_to_pre_1999,4899,4899,1,3300,3300,4,4,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062040030000,1706204003,1,1,2020,2008,2011,post_1999_revision,2226,2226,1,2400,2400,2,2,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062040030000,1706204003,1,1,2021,2011,2008,post_1999_revision,2226,2226,1,2400,2400,2,2,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062040030000,1706204003,1,1,2022,2008,2010,post_1999_revision,2226,2226,1,2400,2400,2,2,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062040050000,1706204005,1,1,2005,1888,2004,pre_1999_to_post_1999,2268,3148,1.3880070546737213,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
17062040050000,1706204005,1,1,2021,2004,2005,post_1999_revision,3148,3148,1,2400,2400,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062040060000,1706204006,1,1,2022,1997,1999,pre_1999_to_post_1999,3107,3107,1,2400,2400,3,3,Multi-Family,Multi-Family,2 Story,2 Story,FALSE
17062040270000,1706204027,1,1,2018,1878,2017,pre_1999_to_post_1999,2320,2899,1.2495689655172413,2400,2400,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
17062040270000,1706204027,1,1,2020,2017,2020,post_1999_revision,2918,2918,1,2400,2400,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062040270000,1706204027,1,1,2021,2020,2017,post_1999_revision,2918,2918,1,2400,2400,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062040290000,1706204029,1,1,2016,1876,2014,pre_1999_to_post_1999,2436,2227,0.9142036124794746,2400,2400,4,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE
17062040290000,1706204029,1,1,2020,2014,2016,post_1999_revision,2227,2227,1,2400,2400,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17062040300000,1706204030,1,1,2021,1997,1998,other,2052,2052,1,2400,2400,2,2,Multi-Family,Multi-Family,2 Story,2 Story,FALSE
17062040300000,1706204030,1,1,2022,1998,1999,pre_1999_to_post_1999,2052,2052,1,2400,2400,2,2,Multi-Family,Multi-Family,2 Story,2 Story,FALSE
17062040540000,1706204054,1,1,2021,1998,1999,pre_1999_to_post_1999,1362,1362,1,1362,1362,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17062050130000,1706205013,1,1,2001,1888,2000,pre_1999_to_post_1999,900,1823,2.0255555555555556,NA,NA,0,2,Single-Family,Multi-Family,1 Story,2 Story,TRUE
17062050450000,1706205045,1,1,2021,1999,2000,post_1999_revision,1976,1976,1,2400,2400,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17062060130000,1706206013,1,1,2006,1888,2005,pre_1999_to_post_1999,902,2771,3.0720620842572064,NA,2400,0,0,Single-Family,Single-Family,1 Story,3 Story +,TRUE
17062090030000,1706209003,1,1,2007,1879,2006,pre_1999_to_post_1999,1312,3756,2.8628048780487805,NA,2950,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
17062090040000,1706209004,1,1,2006,1878,2005,pre_1999_to_post_1999,1688,3698,2.190758293838863,NA,2950,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
17062090040000,1706209004,1,1,2022,2005,2007,post_1999_revision,3698,3698,1,2950,2950,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062090140000,1706209014,1,1,2026,1888,2025,pre_1999_to_post_1999,2000,14573,7.2865,2999,2999,2,6,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE
17062090400000,1706209040,1,1,2002,1883,1999,pre_1999_to_post_1999,2640,6801,2.5761363636363637,NA,NA,4,6,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE
17062090400000,1706209040,1,1,2004,1999,1883,post_1999_to_pre_1999,6801,6801,1,NA,NA,6,6,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062100010000,1706210001,1,1,2021,1901,1902,other,1482,1482,1,2200,2200,4,4,Multi-Family,Multi-Family,2 Story,2 Story,FALSE
17062100010000,1706210001,1,1,2025,1902,2025,pre_1999_to_post_1999,1482,5758,3.885290148448043,2200,2200,4,4,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE
17062100020000,1706210002,1,1,2025,1870,2025,pre_1999_to_post_1999,1650,5758,3.4896969696969697,2400,2400,2,4,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE
17062100110000,1706210011,1,1,2000,1907,1905,other,1592,972,0.6105527638190955,NA,NA,0,0,Single-Family,Single-Family,2 Story,1 Story,TRUE
17062100110000,1706210011,1,1,2023,1905,2023,pre_1999_to_post_1999,972,3159,3.25,2400,2400,0,NA,Single-Family,Single-Family,1 Story,3 Story +,TRUE
17062100150000,1706210015,1,1,2003,1900,2002,pre_1999_to_post_1999,3882,2381,0.6133436373003607,NA,NA,3,0,Multi-Family,Single-Family,3 Story +,2 Story,TRUE
17062100160000,1706210016,1,1,2004,1900,2003,pre_1999_to_post_1999,980,2200,2.2448979591836733,NA,NA,0,0,Single-Family,Single-Family,1 Story,2 Story,TRUE
17062100160000,1706210016,1,1,2021,2003,2004,post_1999_revision,2200,2200,1,2400,2400,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17062100270000,1706210027,1,1,2014,1895,2011,pre_1999_to_post_1999,2076,2160,1.0404624277456647,2400,2400,3,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
17062100320000,1706210032,1,1,2004,1891,2003,pre_1999_to_post_1999,1627,3405,2.0928088506453597,NA,NA,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
17062100330000,1706210033,1,1,2001,1891,1999,pre_1999_to_post_1999,2160,2310,1.0694444444444444,NA,NA,2,0,Multi-Family,Single-Family,2 Story,2 Story,TRUE
17062110080000,1706211008,1,1,2001,1893,2000,pre_1999_to_post_1999,968,3945,4.075413223140496,NA,NA,0,3,Single-Family,Multi-Family,1 Story,3 Story +,TRUE
17062110350000,1706211035,1,1,2019,1878,2018,pre_1999_to_post_1999,1210,4879,4.032231404958678,1826,1826,0,4,Single-Family,Multi-Family,1 Story,3 Story +,TRUE
17062110350000,1706211035,1,1,2020,2018,2020,post_1999_revision,4879,4879,1,1826,1826,4,4,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062110350000,1706211035,1,1,2021,2020,2019,post_1999_revision,4879,4879,1,1826,1826,4,4,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062110600000,1706211060,1,1,2021,1999,2000,post_1999_revision,1796,1796,1,1150,1150,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062130280000,1706213028,1,1,2025,1878,2024,pre_1999_to_post_1999,1260,2640,2.0952380952380953,2400,2400,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
17062130470000,1706213047,1,1,2020,1868,2020,pre_1999_to_post_1999,4071,4071,1,2400,2400,3,3,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062130470000,1706213047,1,1,2021,2020,1869,post_1999_to_pre_1999,4071,4071,1,2400,2400,3,3,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062160890000,1706216089,1,1,2011,1878,2008,pre_1999_to_post_1999,1890,3767,1.993121693121693,3168,3168,2,0,Multi-Family,Single-Family,2 Story,3 Story +,TRUE
17062160890000,1706216089,1,1,2021,2008,2009,post_1999_revision,3767,3767,1,3168,3168,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062170140000,1706217014,1,1,2022,1998,2000,pre_1999_to_post_1999,2361,2361,1,2850,2850,0,0,Single-Family,Single-Family,2 Story,2 Story,FALSE
17062170190000,1706217019,1,1,2004,1884,2003,pre_1999_to_post_1999,3076,4002,1.301040312093628,NA,2500,3,3,Multi-Family,Multi-Family,2 Story,3 Story +,TRUE
17062170470000,1706217047,1,1,2021,2005,2006,post_1999_revision,3525,3525,1,3174,3174,4,4,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062170510000,1706217051,1,1,2021,2007,2008,post_1999_revision,5708,5708,1,3134,3134,4,4,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062170510000,1706217051,1,1,2022,2008,2009,post_1999_revision,5708,5708,1,3134,3134,4,4,Multi-Family,Multi-Family,3 Story +,3 Story +,FALSE
17062180270000,1706218027,1,1,2020,2004,2010,post_1999_revision,3276,3276,1,1969,1969,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
17062180270000,1706218027,1,1,2021,2010,2005,post_1999_revision,3276,3276,1,1969,1969,0,0,Single-Family,Single-Family,3 Story +,3 Story +,FALSE
