pin,pin10,card_num,cards_in_history,minimum_post_1999_construction_year,latest_report_through_2022_construction_year,latest_report_through_2025_construction_year,latest_report_at_sample_end_construction_year,latest_report_all_construction_year,modal_post_1999_construction_year,latest_repeated_post_1999_construction_year,minimum_post_1999_selected_tax_year,latest_report_through_2022_selected_tax_year,latest_report_through_2025_selected_tax_year,latest_report_at_sample_end_selected_tax_year,latest_report_all_selected_tax_year,modal_post_1999_selected_tax_year,latest_repeated_post_1999_selected_tax_year,reports,first_tax_year,last_tax_year,distinct_years_all,distinct_years_post_1999,has_pre_1999_report,first_post_1999_tax_year,minimum_post_1999_year,maximum_post_1999_year,first_report_lag_minimum,revised_post_1999,unique_pin10_permit_match,permit_id,permit_application_date,permit_application_year,permit_issue_date,permit_issued,permit_status,permit_address,work_description,latest_minus_minimum,latest_2025_minus_minimum,modal_minus_minimum,minimum_in_paper_window,latest_in_paper_window,latest_2025_in_paper_window,modal_in_paper_window
14331070110000,1433107011,1,1,2002,2002,2002,2002,2002,2002,2002,2004,2022,2025,2022,2026,2026,2026,27,2000,2026,3,1,TRUE,2004,2002,2002,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14331070150000,1433107015,1,1,2003,2003,2003,2003,2003,2003,2003,2005,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2005,2003,2003,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14331070160000,1433107016,1,1,2005,2006,2006,2006,2006,2005,2006,2006,2022,2025,2022,2026,2020,2026,28,1999,2026,3,2,TRUE,2006,2005,2006,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,TRUE,TRUE,FALSE
14331070210000,1433107021,1,1,2004,2004,2004,2004,2004,2004,2004,2005,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2005,2004,2004,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14331070220000,1433107022,1,1,2003,2004,2004,2004,2004,2003,2004,2005,2022,2025,2022,2026,2020,2026,28,1999,2026,3,2,TRUE,2005,2003,2004,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
14331080310000,1433108031,1,1,1999,1999,1999,1999,1999,1999,1999,2001,2022,2025,2022,2026,2026,2026,27,1999,2026,2,1,TRUE,2001,1999,1999,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14331080320000,1433108032,1,1,1999,1999,1999,1999,1999,1999,1999,2001,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2001,1999,1999,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14331080330000,1433108033,1,1,1999,1999,1999,1999,1999,1999,1999,2001,2022,2025,2022,2026,2026,2026,27,1999,2026,2,1,TRUE,2001,1999,1999,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14331080340000,1433108034,2,1,2022,2022,2022,2022,2022,2022,2022,2022,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2022,2022,2022,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
14331080350000,1433108035,1,1,2008,2008,2008,2008,2008,2008,2008,2010,2022,2025,2022,2026,2026,2026,25,1999,2026,2,1,TRUE,2010,2008,2008,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
14331080360000,1433108036,1,1,1999,1999,1999,1999,1999,1999,1999,2002,2022,2025,2022,2026,2026,2026,27,1999,2026,3,2,TRUE,2002,1999,2002,3,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14331080430000,1433108043,1,1,2005,2007,2007,2007,2007,2005,2007,2007,2022,2025,2022,2026,2021,2026,20,2007,2026,3,3,FALSE,2007,2005,2008,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,TRUE,TRUE,FALSE
14331090110000,1433109011,1,1,1999,1999,1999,1999,1999,1999,1999,2001,2022,2025,2022,2026,2026,2026,27,1999,2026,2,1,TRUE,2001,1999,1999,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14331110640000,1433111064,1,1,2006,2008,2008,2008,2008,2006,2008,2007,2022,2025,2022,2026,2020,2026,20,2007,2026,3,3,FALSE,2007,2006,2008,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,TRUE,TRUE,TRUE,TRUE
14331110650000,1433111065,1,1,2006,2007,2007,2007,2007,2006,2007,2007,2022,2025,2022,2026,2020,2026,20,2007,2026,2,2,FALSE,2007,2006,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
14331110660000,1433111066,1,1,2006,2007,2007,2007,2007,2006,2007,2007,2022,2025,2022,2026,2020,2026,20,2007,2026,2,2,FALSE,2007,2006,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
14331110670000,1433111067,1,1,2006,2007,2007,2007,2007,2006,2007,2007,2022,2025,2022,2026,2020,2026,20,2007,2026,2,2,FALSE,2007,2006,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
14331130080000,1433113008,1,1,2014,2016,2016,2016,2016,2016,2016,2017,2022,2025,2022,2026,2026,2026,28,1999,2026,5,4,TRUE,2017,2014,2017,3,TRUE,TRUE,2697473,2016-05-06,2016,2016-05-06,1,COMPLETE,437 W BELDEN AVE,"ERECT NEW SINGLE FAMILY HOME WITH DETACHED GARAGE PER PLANS. CURRENT USE IS SINGLE FAMILY RESIDENTIAL, PROPOSED USE IS SINGLE FAMILY RESIDENTIAL. CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION.",2,2,2,TRUE,TRUE,TRUE,TRUE
14331210200000,1433121020,1,1,2004,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2005,7,1999,2005,2,1,TRUE,2005,2004,2004,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14331210210000,1433121021,1,1,2004,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2005,6,1999,2005,2,1,TRUE,2005,2004,2004,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14331210810000,1433121081,1,1,2008,2008,2008,2008,2008,2008,2008,2009,2022,2025,2022,2026,2026,2026,18,2009,2026,2,2,FALSE,2009,2008,2010,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
14331210820000,1433121082,1,1,2005,2006,2006,2006,2006,2005,2006,2006,2022,2025,2022,2026,2019,2026,21,2006,2026,3,3,FALSE,2006,2005,2008,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,TRUE,TRUE,FALSE
14331210830000,1433121083,1,1,2005,2007,2007,2007,2007,2005,2007,2006,2022,2025,2022,2026,2020,2026,21,2006,2026,3,3,FALSE,2006,2005,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,TRUE,TRUE,FALSE
14331230150000,1433123015,1,1,2018,2020,2020,2020,2020,2020,2020,2019,2022,2025,2022,2026,2026,2026,26,1999,2026,4,3,TRUE,2019,2018,2020,1,TRUE,TRUE,2861460,2017-10-06,2017,2017-10-06,1,COMPLETE,2125 N CLEVELAND AVE,"SELF-CERT: NEW 3 STORY MASONRY SINGLE FAMILY RESIDENCE WITH BASEMENT, PENTHOUSE, AND DETACHED GARAGE PER PLANS. SPRINKLER SYSTEM INSTALLATION TO BE A SEPARATE SUBMISSION TO THE FIRE DEPT.",2,2,2,TRUE,TRUE,TRUE,TRUE
14331230200000,1433123020,1,1,2002,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2003,27,1999,2026,3,1,TRUE,2003,2002,2002,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14331230210000,1433123021,1,1,2023,NA,2023,2023,2023,2023,2023,2023,NA,2025,2025,2026,2026,2026,24,2000,2026,3,1,TRUE,2023,2023,2023,0,FALSE,TRUE,3202887,2022-01-10,2022,2022-01-10,1,COMPLETE,2107 N CLEVELAND AVE,"NEW 2 STORY MASONRY SINGLE FAMILY RESIDENCE WITH BASEMENT, PENTHOUSE, AND DETACHED MASONRY GARAGE",0,0,0,FALSE,FALSE,FALSE,FALSE
14331240330000,1433124033,1,1,2011,2012,2012,2012,2012,2011,2012,2013,2022,2025,2022,2026,2020,2026,14,2013,2026,2,2,FALSE,2013,2011,2012,2,TRUE,TRUE,2292870,2011-09-22,2011,2011-09-26,1,COMPLETE,400 W DICKENS AVE,"ERECT (3) STORY WITH BASEMENT SINGLE FAMILY RESIDENCE W/ ATTACHED (2) CAR GARAGE, DETACHED (2) CAR GARAGE, (4) ROOF DECKS, AND GEOTHERMAL SYSTEM- (12) WELLS, (6) INCH DIAMETER, (450) FEET DEEP.",1,1,0,TRUE,TRUE,TRUE,TRUE
14331280090000,1433128009,1,1,2008,2010,2010,2010,2010,2008,2010,2009,2022,2025,2022,2026,2021,2026,28,1999,2026,3,2,TRUE,2009,2008,2010,1,TRUE,TRUE,1968742,2008-12-01,2008,2008-12-22,1,COMPLETE,2043 N HOWE ST,ERECT A NEW 3 STORY MASONRY SINGLE FAMILY RESIDENCE WITH NEW BASEMENT   AND 2 CAR MASONRY GARAGE,2,2,0,TRUE,TRUE,TRUE,TRUE
14331280100000,1433128010,1,1,2008,2008,2008,2008,2008,2008,2008,2009,2022,2025,2022,2026,2026,2026,28,1999,2026,3,2,TRUE,2009,2008,2011,1,TRUE,TRUE,1968732,2008-10-16,2008,2008-12-31,1,COMPLETE,2041 N HOWE ST,ERECT A NEW 3 STORY MASONRY SINGLE FAMILY RESIDENCE WITH NEW BASEMENT AND NEW 2 CAR MASONRY GARAGE,0,0,0,TRUE,TRUE,TRUE,TRUE
14331280170000,1433128017,1,1,2006,2007,2007,2007,2007,2006,2007,2007,2022,2025,2022,2026,2020,2026,28,1999,2026,4,2,TRUE,2007,2006,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
14331280190000,1433128019,1,1,2004,2004,2004,2004,2004,2004,2004,2005,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2005,2004,2004,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14331280200000,1433128020,1,1,2002,2002,2002,2002,2002,2002,2002,2005,2022,2025,2022,2026,2026,2026,28,1999,2026,3,1,TRUE,2005,2002,2002,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14331280840000,1433128084,1,1,2005,2007,2007,2007,2007,2005,2007,2006,2022,2025,2022,2026,2021,2026,21,2006,2026,2,2,FALSE,2006,2005,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,TRUE,TRUE,FALSE
14331280860000,1433128086,1,1,2017,2019,2019,2019,2019,2019,2019,2018,2022,2025,2022,2026,2026,2026,9,2018,2026,4,4,FALSE,2018,2017,2020,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,TRUE,TRUE,TRUE,TRUE
14331290190000,1433129019,1,1,2008,2009,2009,2009,2009,2008,2009,2010,2022,2025,2022,2026,2019,2026,25,1999,2026,4,3,TRUE,2010,2008,2011,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
14331290220000,1433129022,1,1,2003,2005,2005,2005,2005,2003,2005,2004,2022,2025,2022,2026,2021,2026,28,1999,2026,3,2,TRUE,2004,2003,2005,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,FALSE,FALSE,FALSE
14331290230000,1433129023,1,1,2003,2005,2005,2005,2005,2003,2005,2004,2022,2025,2022,2026,2021,2026,28,1999,2026,3,2,TRUE,2004,2003,2005,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,FALSE,FALSE,FALSE
14331290280000,1433129028,1,1,2002,2002,2002,2002,2002,2002,2002,2003,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2003,2002,2002,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14331290290000,1433129029,1,1,2002,2002,2002,2002,2002,2002,2002,2003,2022,2025,2022,2026,2026,2026,28,1999,2026,2,1,TRUE,2003,2002,2002,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14331290300000,1433129030,1,1,2006,2008,2008,2008,2008,2006,2008,2007,2022,2025,2022,2026,2021,2026,26,1999,2026,4,3,TRUE,2007,2006,2009,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,TRUE,TRUE,TRUE,TRUE
14331290330000,1433129033,1,1,2006,2007,2007,2007,2007,2006,2007,2007,2022,2025,2022,2026,2020,2026,26,1999,2026,3,2,TRUE,2007,2006,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
14331290850000,1433129085,1,1,2014,2015,2015,2015,2015,2015,2015,2015,2022,2025,2022,2026,2026,2026,12,2015,2026,2,2,FALSE,2015,2014,2015,1,TRUE,TRUE,2472672,2013-05-21,2013,2013-05-21,1,COMPLETE,2054 N MOHAWK ST,NEW 4 STORY SINGLE FAMILY RESIDENCE AS PER PLANS.,1,1,1,TRUE,TRUE,TRUE,TRUE
14331290880000,1433129088,1,1,2008,2008,2008,2008,2008,2008,2008,2009,2022,2025,2022,2026,2026,2026,18,2009,2026,2,2,FALSE,2009,2008,2011,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
14331300030000,1433130003,1,1,2011,2012,2012,2012,2012,2011,2012,2012,2022,2025,2022,2026,2019,2026,23,1999,2026,4,3,TRUE,2012,2011,2014,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,TRUE,TRUE,TRUE,TRUE
14331300040000,1433130004,1,1,2011,2012,2012,2012,2012,2011,2012,2012,2022,2025,2022,2026,2019,2026,25,1999,2026,4,3,TRUE,2012,2011,2014,1,TRUE,TRUE,2144220,2010-03-23,2010,2010-05-20,1,COMPLETE,2049 N MOHAWK ST,"EXISTING 4 STORY SINGLE FAMILY RESIDENCE WITH BASEMENT, APPROVED UNDER PERMITS 100222710 & 100283529.  WORK THIS PERMIT:  REVISED STRUCTURAL FRAMING SYSTEM; REVISED CHIMNEY LOCATIONS ON NORTH WALL; REVISED CHIMNEY LOCATION ON SOUTH WALL; ADD THIRD FLOOR BAY WINDOW; REVISE SHAPE OF EXISTING FIRST FLOOR BAY WINDOW AND CANOPY; REVISED WINDOW LOCATIONS; REVISED INTERIOR PARTITION LAYOUT.",1,1,0,TRUE,TRUE,TRUE,TRUE
14331300050000,1433130005,1,1,2011,2012,2012,2012,2012,2011,2012,2012,2022,2025,2022,2026,2019,2026,27,1999,2026,6,3,TRUE,2012,2011,2014,1,TRUE,TRUE,1887952,2008-06-19,2008,2009-01-15,1,COMPLETE,2049 N MOHAWK ST,NEW SINGLE FAMILY RESIDENCE AND GARAGE.,1,1,0,TRUE,TRUE,TRUE,TRUE
14331300110000,1433130011,1,1,2002,2003,2003,2003,2003,2002,2003,2004,2022,2025,2022,2026,2020,2026,27,1999,2026,3,2,TRUE,2004,2002,2003,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
14331300120000,1433130012,1,1,1999,2000,2000,2000,2000,1999,2000,2002,2022,2025,2022,2026,2020,2026,27,1999,2026,3,2,TRUE,2002,1999,2000,3,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
14333000110000,1433300011,2,1,2019,NA,2019,2019,2019,2019,2019,2024,NA,2025,2025,2026,2026,2026,4,2007,2026,2,1,TRUE,2024,2019,2019,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,TRUE,TRUE,TRUE,TRUE
14333000400000,1433300040,1,1,2005,2007,2007,2007,2007,2005,2007,2006,2022,2025,2022,2026,2019,2026,28,1999,2026,5,4,TRUE,2006,2005,2008,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,TRUE,TRUE,FALSE
14333000450000,1433300045,1,1,2003,2003,2003,2003,2003,2003,2003,2005,2022,2025,2022,2026,2026,2026,27,1999,2026,2,1,TRUE,2005,2003,2003,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14333000480000,1433300048,1,1,2011,2013,2013,2013,2013,2011,2013,2013,2022,2025,2022,2026,2021,2026,28,1999,2026,3,2,TRUE,2013,2011,2013,2,TRUE,TRUE,2337919,2012-03-14,2012,2012-04-12,1,COMPLETE,1950 N BURLING ST,NEW 2 STORY SINGLE FAMILY RESIDENCE WITH FULL BASEMENT AND 3 CAR GARAGE.,2,2,0,TRUE,TRUE,TRUE,TRUE
14333000490000,1433300049,1,1,2011,2013,2013,2013,2013,2011,2013,2013,2022,2025,2022,2026,2021,2026,28,1999,2026,3,2,TRUE,2013,2011,2013,2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,TRUE,TRUE,TRUE,TRUE
14333000530000,1433300053,1,1,2002,2003,2003,2003,2003,2002,2003,2003,2022,2025,2022,2026,2020,2026,28,1999,2026,3,2,TRUE,2003,2002,2003,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
14333000550000,1433300055,1,1,2005,2007,2007,2007,2007,2005,2007,2006,2022,2025,2022,2026,2021,2026,27,1999,2026,3,2,TRUE,2006,2005,2007,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,TRUE,TRUE,FALSE
14333000580000,1433300058,1,1,2006,2008,2008,2008,2008,2006,2008,2007,2022,2025,2022,2026,2019,2026,25,1999,2026,5,4,TRUE,2007,2006,2009,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,TRUE,TRUE,TRUE,TRUE
14333000590000,1433300059,1,1,2000,2000,2000,2000,2000,2000,2000,2020,2020,2020,2020,2020,2020,2020,28,1999,2026,4,1,TRUE,2020,2000,2000,20,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE
14333000600000,1433300060,1,1,2005,2007,2007,2007,2007,2005,2007,2006,2022,2025,2022,2026,2019,2026,27,1999,2026,5,4,TRUE,2006,2005,2008,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,FALSE,TRUE,TRUE,FALSE
14333000620000,1433300062,1,1,2011,2012,2012,2012,2012,2011,2012,2014,2022,2025,2022,2026,2020,2026,28,1999,2026,3,2,TRUE,2014,2011,2012,3,TRUE,TRUE,2499245,2013-10-04,2013,2013-10-04,1,COMPLETE,1876 N BURLING ST,ERECT NEW SINGLE FAMILY HOME WITH ATTACHED GARAAGE PER PLANS,1,1,0,TRUE,TRUE,TRUE,TRUE
14333000630000,1433300063,1,1,1999,2000,2000,2000,2000,1999,2000,2002,2022,2025,2022,2026,2020,2026,26,1999,2026,3,2,TRUE,2002,1999,2000,3,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
14333000740000,1433300074,1,1,2002,2003,2003,2003,2003,2002,2003,2005,2022,2025,2022,2026,2020,2026,27,1999,2026,3,2,TRUE,2005,2002,2003,3,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE
