project_id,construction_year,selected_source_addresses,component_pins,component_count,selected_vintage,source_row_ids,assessor_land_sqft,project_land_area_sqft,assessor_to_parcel_land_ratio,land_area_agrees_within_10pct,land_area_agrees_within_25pct,exact_construction_year_components,geography_status,requested_components,resolved_components,collapsed_components,within_1500ft,within_500ft,candidate_status,decision_reason,land_review_required,land_review_reason
commercial_17102180070000,2012,500 N LAKE SHORE CHICAGO,17102180070000,1,2024,43260,39407,39316.36980000138,1.0023051517843495,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17102180140000,2020,451 E. Grand Ave,17102180140000,1,2021,68956,125594,125594.23434324004,0.9999981341242195,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,coherent_2021_only_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17102180170000,2018,514 N. Pestigo Ct.,17102180170000,1,2024,43261,125594,125594.23434323072,0.9999981341242936,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17102190300000,2017,465 N PARK CHICAGO,17102190300000/17102190350000/17102190570000,3,2024,43263,171690,42681.52075725654,4.022583941571715,FALSE,FALSE,FALSE,complete_construction_year_geometry,3,3,1,FALSE,FALSE,retain_mechanical,coherent_2024_revision_same_entity,TRUE,predecessor_parcel_union_requires_review
commercial_17102190480000,2013,455 N PARK CHICAGO,17102190360000/17102190370000/17102190380000/17102190390000/17102190400000/17102190410000/17102190420000/17102190430000/17102190440000/17102190450000/17102190460000/17102190470000/17102190480000/17102190490000/17102190500000/17102190510000,16,2024,43264,1097936,8233.232400558889,133.35418540177122,FALSE,FALSE,FALSE,complete_construction_year_geometry,16,16,15,FALSE,FALSE,retain_mechanical,coherent_2024_revision_same_entity,TRUE,predecessor_parcel_union_requires_review
commercial_17103000300000,2021,300 N MICHIGAN CHICAGO,17103000300000,1,2024,45743,15873,12700.566219560802,1.2497867989187101,FALSE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17103030420000,2014,201 N GARLAND CHICAGO,17103030420000,1,2024,45744,21812,21813.08500034921,0.99995025919767,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17103060040000,2013,73 E LAKE CHICAGO,17103060040000/17103060050000,2,2024,45746,16890,16977.880000148638,0.9948238531461013,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17103060190000,2020,60 E RANDOLPH CHICAGO,17103060190000,1,2024,45747,16205,16133.532270025462,1.0044297633511614,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17103060210000,2021,60 E BENTON CHICAGO,17103060210000,1,2024,45748,7714,7714.907799609005,0.9998823317617547,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17103180610000,2011,345 E WACKER CHICAGO,17103180610000,1,2024,45752,30019,30018.81899244932,1.000006029802529,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,review_required,permit_unit_counts_do_not_include_assessor_count,FALSE,use_exact_construction_year_parcel_union
commercial_17103180820000,2007,360 E WACKER CHICAGO,17103180820000,1,2024,45754,44168,44056.99036832154,1.0025196825918068,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17153040650000,2009,8 E 9TH CHICAGO,17153040650000,1,2024,45766,19532,19350.799314592965,1.0093639896968176,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17164040190000,2008,642 S CLARK CHICAGO,17164040190000/17164040200000,2,2024,45791,18635,19036.730799987912,0.9788970698693619,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,FALSE,FALSE,review_required,student_housing_unit_definition_requires_review,FALSE,use_exact_construction_year_parcel_union
commercial_17164040230000,2007,730 S CLARK CHICAGO,17164040230000/17164040240000/17164040250000/17164040330000,4,2024,45792,34382,36173.98300001398,0.9504621042141451,TRUE,TRUE,TRUE,complete_construction_year_geometry,4,4,0,FALSE,FALSE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17164110150000,2008,900 S CLARK CHICAGO,17164110150000/17164110160000,2,2024,45797,91573,97790.5854699557,0.9364193859759032,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,FALSE,FALSE,review_required,component_membership_changed_across_vintages,FALSE,use_exact_construction_year_parcel_union
commercial_17164110200000,2011,850 S CLARK CHICAGO,17164110200000/17164110210000,2,2024,45798,151940,131140.99857999012,1.1586002977346814,FALSE,TRUE,FALSE,complete_construction_year_geometry,2,2,1,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,predecessor_parcel_union_validated_by_assessor_land
commercial_17164160130000,2014,1000 S CLARK CHICAGO,17164160130000,1,2024,45799,102663,102662.3192698704,1.0000066307690538,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17164160140000,2013,150 W ROOSEVELT CHICAGO,17164160140000/17164160250000,2,2024,45800,341355,338806.3279901147,1.007522504154526,TRUE,TRUE,TRUE,complete_construction_year_geometry,2,2,0,FALSE,FALSE,review_required,component_membership_changed_across_vintages,FALSE,use_exact_construction_year_parcel_union
commercial_17181010110000,2020,2223 W MADISON CHICAGO,17181010110000/17181010120000/17181010630000,3,2024,61060,21549,21478.039865965548,1.003303845903876,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,FALSE,FALSE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17181020630000,2022,2135  MADISON CHICAGO,17181020630000,1,2024,61062,20962,20962.67811758537,0.9999676511950637,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17194210380000,2022,2012 S ASHLAND CHICAGO,17194210380000,1,2024,61116,10368,10364.648445434868,1.000323364037167,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17204330140000,2008,2015 S MORGAN CHICAGO,17204330140000,1,2024,61225,36754,38112.42219920113,0.9643574949893999,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17204330150000,2009,2015 S MORGAN CHICAGO,17204330150000,1,2024,61226,27688,27687.82143768668,1.0000064491283187,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17274000070000,2021,2851 S KING CHICAGO,17274000070000/17274000090000/17274070570000/17274070580000/17274070600000/17274070610000,6,2024,45842,722222,724182.9306449294,0.9972922164249535,TRUE,TRUE,TRUE,complete_construction_year_geometry,6,6,0,FALSE,FALSE,review_required,component_membership_changed_across_vintages,FALSE,use_exact_construction_year_parcel_union
commercial_17331080060000,2009,3227 S HALSTED CHICAGO,17331080060000/17331080070000/17331080080000,3,2024,45925,9375,9349.293400114402,1.0027495767632326,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17343210110000,2006,3837 S STATE CHICAGO,17343210110000/17343210120000/17343210130000/17343210140000/17343210150000,5,2024,45954,27452,27452.382399759794,0.9999860704344626,TRUE,TRUE,TRUE,complete_construction_year_geometry,5,5,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17344211030000,2015,3755 S COTTAGE GROVE CHICAGO,17344211030000,1,2024,45964,58479,58478.70581448078,1.0000050306434645,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_17351020160000,2022,3759 S LAKE PARK CHICAGO,17351020160000,1,2024,45974,8217,8216.758933932535,1.0000293383400198,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,coherent_2024_primary_entity,FALSE,use_exact_construction_year_parcel_union
commercial_17351080110000,2011,811 E 38TH CHICAGO,17351080110000/17351080120000/17351080130000,3,2024,45975,23768,23766.703426051885,1.0000545542191894,TRUE,TRUE,TRUE,complete_construction_year_geometry,3,3,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_19192130360000,2007,6636 W 65TH CHICAGO,19192130360000,1,2024,31823,23473,31925.55959954858,0.735241615007804,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_19192130370000,2014,6614 W 65TH CHICAGO,19192130370000,1,2024,31824,47539,51864.792193740606,0.9165948225998547,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,coherent_2024_revision_same_entity,FALSE,use_exact_construction_year_parcel_union
commercial_19223000110000,2009,6700 S KEATING CHICAGO,19223000110000,1,2024,31865,76245,76244.94283599406,1.0000007497416066,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_19223000160000,2011,6800 S KEATING CHICAGO,19223000160000,1,2024,31866,73505,73504.63591402024,1.0000049532383262,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_19252330010000,2008,7430 S ROCKWELL CHICAGO,19252330010000,1,2024,31991,59915,59917.96844148543,0.999950458242116,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_19361070560000,2008,2815 W 79TH CHICAGO,19361070560000,1,2024,31519,33415,30915.70779986598,1.0808421471801093,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,2024_primary_year_recode,FALSE,use_exact_construction_year_parcel_union
commercial_20021110010000,2022,4137 S COTTAGE GROVE CHICAGO,20021110010000/20021110020000/20021110030000,3,2024,15321,0,23076.578284282237,NA,FALSE,FALSE,TRUE,complete_construction_year_geometry,3,3,0,FALSE,FALSE,review_required,missing_or_nonpositive_land_area,FALSE,use_exact_construction_year_parcel_union
commercial_20021130010000,2022,4101 S DREXEL CHICAGO,20021130010000,1,2024,15365,0,9231.697075407952,NA,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,review_required,missing_or_nonpositive_land_area,FALSE,use_exact_construction_year_parcel_union
commercial_20021200190000,2022,920 E 43RD CHICAGO,20021200190000,1,2024,15322,0,16232.011092425382,NA,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,review_required,missing_or_nonpositive_land_area,FALSE,use_exact_construction_year_parcel_union
commercial_20021270300000,2012,1060 E 41ST CHICAGO,20021270300000,1,2024,15366,35155,29715.773029912263,1.183041745695545,FALSE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031150160000,2006,4155 S INDIANA CHICAGO,20031150160000,1,2024,15037,10572,10571.771999817342,1.000021566884214,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031150390000,2006,4104 S PRAIRIE CHICAGO,20031150390000,1,2024,15039,8020,6405.971199688036,1.2519569242507,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031150400000,2006,4106 S PRAIRIE CHICAGO,20031150400000,1,2024,15040,8106,6420.390399658121,1.2625400474761839,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031150410000,2006,4108 S PRAIRIE CHICAGO,20031150410000,1,2024,15041,7934,5926.594000527635,1.3387115768844042,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031150420000,2006,4110 S PRAIRIE CHICAGO,20031150420000,1,2024,15042,8019,12665.55920054391,0.633134303273055,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031150430000,2006,4112 S PRAIRIE CHICAGO,20031150430000,1,2024,15043,8060,12665.55920054391,0.6363714284051407,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031150440000,2006,4114 S PRAIRIE CHICAGO,20031150440000,1,2024,15044,7980,6271.194399716333,1.272484871520003,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031150450000,2006,4116 S PRAIRIE CHICAGO,20031150450000,1,2024,15045,8106,12622.558800630271,0.6421835800515542,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031150460000,2006,4118 S PRAIRIE CHICAGO,20031150460000,1,2024,15046,7907,6078.695199221373,1.300772573859735,FALSE,FALSE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031160030000,2006,4113 S PRAIRIE CHICAGO,20031160030000,1,2024,15047,7256,7255.608400001656,1.0000539720415924,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031160040000,2006,4123 S PRAIRIE CHICAGO,20031160040000,1,2024,15048,7253,7252.7265998842195,1.000037696183913,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031160050000,2006,4127 S PRAIRIE CHICAGO,20031160050000,1,2024,15049,7257,7257.428600192536,0.9999409432436546,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031160060000,2006,4131 S PRAIRIE CHICAGO,20031160060000,1,2024,15050,7276,7275.726599699818,1.0000375770442218,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031180060000,2006,4235 S STATE CHICAGO,20031180060000,1,2024,15051,8930,8929.696799633559,1.000033954161406,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031180070000,2006,4237 S STATE CHICAGO,20031180070000,1,2024,15052,8040,8039.570399791002,1.000053435717039,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031180090000,2006,4249 S STATE CHICAGO,20031180090000,1,2024,15053,8041,8041.189200138673,0.9999764711246105,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031180360000,2010,4238 S WABASH CHICAGO,20031180360000,1,2024,15054,6892,6892.911172136567,0.9998678102598725,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031180370000,2010,4238 S WABASH CHICAGO,20031180370000,1,2024,15055,8065,8065.527649348602,0.9999345796863465,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031180380000,2010,4238 S WABASH CHICAGO,20031180380000,1,2024,15056,8117,8117.487671631849,0.9999399233295354,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
commercial_20031180390000,2010,4238 S WABASH CHICAGO,20031180390000,1,2024,15057,7948,7948.047254063189,0.9999940546323294,TRUE,TRUE,TRUE,complete_construction_year_geometry,1,1,0,FALSE,FALSE,retain_mechanical,stable_membership_2021_field_fallback,FALSE,use_exact_construction_year_parcel_union
