project_id,permit_chain_id,permit_records,directly_matched_permits,permit_numbers,permit_addresses,address_keys,earliest_application_date,earliest_issue_date,latest_issue_date,permit_statuses,work_descriptions,distinct_unit_counts,unit_counts,unit_contexts,resolved_chain_units,chain_resolution
commercial_14291000140000,permit_chain_100876767,3,1,100876767/100925394/B100925387,3118 N GREENVIEW AVE,3118 N GREENVIEW,2020-12-04,2020-12-04,2021-06-04,COMPLETE/EXPIRED,"100876767: ERECT A 4 STORY  , IIIB MASONRY  9 DWELLING UNIT BUILDING WITH ROOF DECK OVER COMMERCIAL PER PLANS || B100925387: REVISION TO P#100876767, TO CHANGE ELECTRICAL CONTRACTOR, ALL WORK TO REMAIN THE SAME || 100925394: REVISION TO CHANGE OF REFRIGERATION AND VENT PERMIT#100876767 TO TDK AIR SPECIALIST INC.",1,9,"100876767: 9 [ERECT A 4 STORY , IIIB MASONRY 9 DWELLING UNIT BUILDING WITH ROOF DECK OVER COMMERCIAL PER PLANS]",9,single_unit_count
commercial_14294161030000,permit_chain_100580887,1,1,100580887,878 W LILL AVE,878 W LILL,2015-02-20,2015-05-18,2015-05-18,COMPLETE,100580887: NEW 3 STORY + BASEMENT 3-UNIT MULTI-FAMILY RESIDENTIAL BUILDING TYPE III-B CONSTRUCTION PER PLANS,0,,NA,NA,no_unit_count
commercial_14301220270000,permit_chain_100727080,4,1,100727080/100811935/100840903/B100811844,2835 N CLYBOURN AVE,2835 N CLYBOURN,2018-12-17,2019-02-08,2019-09-16,COMPLETE,"100727080: ERECT 4 STORY 15 D.U. BUILDING (3B CONSTRUCTION), FIRST FLOOR RETAIL SPACES, 18 CAR GARAGE  AT 1ST FLOOR, EXTERIOR LOADING BERTH, REAR BALCONY AND FRONT DECKS AT 2ND/3RD/4TH FLOORS, ROOF TOP DECK, ROOF TOP STAIR ENCLOSURES, 6' HIGH MASONRY TRASH ENCLOSURE AS PER PLAN, 3 EXTERIOR PARKING SPACES ON CONCRETE PAD || 100811935: REVISION TO PERMIT@100727080 CHANGE PLUMBING CONTRACTOR TO WKU PLUMBING SERVICE CO. || B100811844: CHANGE OF ELECTRICAL CONTRACTOR FOR ORIGINAL PERMIT #  100727080 || 100840903: REVISION TO PERMIT#100727080 CHANGE PLUMBING CONTRACTOR TO TONIES PLUMBING CORP",1,15,"100727080: 15 [ERECT 4 STORY 15 D.U. BUILDING (3B CONSTRUCTION), FIRST FLOOR RETAIL SPACES, 18 CAR GARAGE AT 1ST FLOOR, EXTERIOR LOADI]",15,single_unit_count
commercial_14301220270000,permit_chain_100727070,4,1,100727070/100845402/100892647/100894889,2839 N CLYBOURN AVE,2839 N CLYBOURN,2019-04-17,2019-05-16,2020-12-07,COMPLETE,"100727070: ERECT 4 STORY 15 D.U. BUILDING (3B CONSTRUCTION), FIRST FLOOR RETAIL SPACES, 18 CAR GARAGE AT 1ST FLOOR, EXTERIOR LOADING BERTH, REAR BALCONY AND FRONT DECKS AT 2ND/3RD/4TH FLOORS, ROOF TOP STAIR ENCLOSURES, 6' HIGH MASONRY TRASH ENCLOSURE AS PER PLAN. 3 EXTERIOR PARKING SPACES ON CONCRETE PAD.(NO ROOF DECK UNDER THIS PERMIT)**CONDITIONAL PERMIT SUBJECT TO FIELD CONDITIONS) || 100845402: REVISION TO PERMI NO. 100727070; TO CHANGE PLUMBING CONTRACTOR TO TONIE'S PLUMBING CORP || 100892647: REVISION TO CHANGE OF HVAC CONTRACTOR  PERMIT#100727070 TO ARTHUR CLIMATE CONTROL CORP. || 100894889: SPR 2019 CBRC: REVISION TO EXISTING PERMIT 100727070 FOR INTERIOR BUILD-OUT TO CONVERT PORTION OF EXISTING RETAIL #2 SPACE AT 1ST FLOOR TO COMMUNITY ROOM/FITNESS AREA & RETAIL, ADD HANDICAP TOILET, FURNACE & WATER HEATER, NEW EXTERIOR DOOR AT EXISTING 4 STORY 15 D.U./RETAIL BUILDING AS PER PLAN (OCCUPANCY GROUPS A3, M, TYPE III A CONSTRUCTION).(CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS)",1,15,"100727070: 15 [ERECT 4 STORY 15 D.U. BUILDING (3B CONSTRUCTION), FIRST FLOOR RETAIL SPACES, 18 CAR GARAGE AT 1ST FLOOR, EXTERIOR LOADIN] || 100894889: 15 [S AREA & RETAIL, ADD HANDICAP TOILET, FURNACE & WATER HEATER, NEW EXTERIOR DOOR AT EXISTING 4 STORY 15 D.U./RETAIL BUILDING AS PER PLAN (OCCUPANCY GROUPS A3, M, TYPE III A CONSTRUCTION).(CONDITIONAL PERMIT]",15,single_unit_count
commercial_14301230060000,permit_chain_100684005,2,1,100684005/100734073,2737 N HOYNE AVE,2737 N HOYNE,2017-01-24,2017-06-14,2017-11-02,COMPLETE,"100684005: DIRECT DEVELOPER SERVICES - FULL BUILDING PERMIT INCLUDING FOUNDATIONS FOR PROPOSED 6-STORY CLASS A2 BUILDING WITH 59 D.U. AND PARKING || 100734073: REVISION TO PERMIT #100684005 TO CHANGE PLUMBING CONTRACTOR TO NORMAN MECHANICAL,VENT CONTRACTOR TO AMBER MECHANICAL CONTRACTORS INC, REFRIGERATION CONTRACTOR TO AMBER MECHANICAL CONTRACTORS INC.",1,59,100684005: 59 [R SERVICES - FULL BUILDING PERMIT INCLUDING FOUNDATIONS FOR PROPOSED 6-STORY CLASS A2 BUILDING WITH 59 D.U. AND PARKING],59,single_unit_count
commercial_14303140460000,permit_chain_100647438,2,1,100647438/B100903930,2443 N WESTERN AVE,2443 N WESTERN,2017-01-17,2018-02-08,2020-12-23,COMPLETE/EXPIRED,"100647438: ERECT 34 D.U. BUILDING (3B CONSTRUCTION) WITH 1ST FLOOR COMMERCIAL, TOOF TOP DECK, INTERIOR 34 CAR GARAGE AS PER PLAN.**CERTIFIED CORRECTIONS- - SUBJECT TO FIELD INSPECTIONS & AUDIT ** || B100903930: CHANGE OF ELECTRICAL CONTRACTOR FOR ORIGINAL PERMIT 100647438",1,34,"100647438: 34 [ERECT 34 D.U. BUILDING (3B CONSTRUCTION) WITH 1ST FLOOR COMMERCIAL, TOOF TOP DECK, INTERIOR 34 CAR GARAGE AS PER]",34,single_unit_count
commercial_14311100140000,permit_chain_100632068,1,1,100632068,2343 N SEELEY AVE,2343 N SEELEY,2016-02-09,2016-07-15,2016-07-15,COMPLETE,"100632068: ERECT MASONRY 13 D.U. BUILDING (3B CONSTRUCTION) WITH ROOF TOP DECK, INTERIOR 16 CAR MASONRY GARAGE (3B CONSTRUCTION), 6' HIGH 14' BY 3'-8"" MASONRY TRASH ENCLOSURE AS PER PLAN  **CERTIFIED PLANS CORRECTIONS: CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS **",1,13,"100632068: 13 [ERECT MASONRY 13 D.U. BUILDING (3B CONSTRUCTION) WITH ROOF TOP DECK, INTERIOR 16 CAR MASONRY GARAGE (3B CONSTRUCTION), 6]",13,single_unit_count
commercial_14312120200000,permit_chain_100816649,4,3,100816649/100820170/100858599/100861654,2155 N ELSTON AVE,2155 N ELSTON,2019-06-17,2019-12-20,2020-07-10,COMPLETE,"100816649: **DIRECT DEV SERVICES** FOUNDATIONS ONLY PERMIT FOR THE NEW CONSTRUCTION OF A 7-STORY APARTMENT BUILDING WITH RETAIL AND PARKING AT GRADE, AND A LIMITED PARKING BASEMENT. || 100861654: REVISION TO PERMIT#100816649 CHANGE OWNERSHIP, CHANGE GC TO POWER CONSTRUCTION COMPANY AND CHANGE MASON TO CONCRETE STRUCTURES/SACHI JOINT VENTURES. || 100820170: **DIRECT DEV SERVICES** FULL BUILDING PERMIT FOR THE NEW CONSTRUCTION OF A 7-STORY APARTMENT BUILDING WITH RETAIL AND PARKING AT GRADE. BASEMENT REMOVED FROM SCOPE. FOUNDATIONS ONLY PERMIT REVIEWED UNDER 100816649 || 100858599: *DIRECT DEV SERVICES** REVISION TO FULL BUILDING PERMIT 100820170.  REVISIONS INCLUDE UPDATES TO STRUCTURAL CONCRETE, CIVIL GRADING, WALL ALONG EXISTING RAILROAD TRACKS, AMENITY DECK, TRASH ROOM REVISIONS, MEP CHANGES IN COMMON AREAS AND DWELLING UNITS ALL PER PLANS.",0,,NA,NA,no_unit_count
commercial_14313080700000,permit_chain_100652264,2,2,100652264/100666018,1920 N MILWAUKEE AVE,1920 N MILWAUKEE,2016-09-16,2016-09-16,2016-12-15,COMPLETE,"100652264: FOUNDATION AND SUPERSTRUCTURE ONLY FOR NEW 7-STORY, 44 UNIT RESIDENTIAL BUILDING WITH GROUND FLOOR RETAIL.*******NO ELECTRICAL OR HVAC WORK****** || 100666018: FULL BUILDING PHASE- INTERIOR BUILD-OUT OF NEW 7 STORY 44 UNIT RESIDENTIAL BUILDING WITH GROUND FLOOR RETAIL AND INSTALLATION OF 3,775 SF GREEN ROOF AND BOCCE BALL COURT AT ROOF. FOUNDATION AND SUPERSTRUCTURE (GREEN ROOF STRUCTURE) PERMITTED UNDER 100652264",1,44,"100652264: 44 [FOUNDATION AND SUPERSTRUCTURE ONLY FOR NEW 7-STORY, 44 UNIT RESIDENTIAL BUILDING WITH GROUND FLOOR RETAIL.*******NO ELECTRICAL OR HVAC WORK******] || 100666018: 44 [FULL BUILDING PHASE- INTERIOR BUILD-OUT OF NEW 7 STORY 44 UNIT RESIDENTIAL BUILDING WITH GROUND FLOOR RETAIL AND INSTALLATION OF 3,775 SF GREEN ROOF AND BOCCE BAL]",44,single_unit_count
commercial_14313080700000,permit_chain_100698256,3,1,100698256/100711464/B100710745,1920 N MILWAUKEE AVE,1920 N MILWAUKEE,2017-05-16,2017-06-02,2017-06-20,COMPLETE,"100698256: SELF CERT, FIRST TIME TENANT BUILDOUT, COMMERCIAL INTERIOR IMPROVEMENTS TO EXISTING BUILDING. OCCUPANCY: F- MERCANTILE || B100710745: CHANGE OF ELECTRICAL CONTRACTOR OF ORIGINAL PERMIT #100698256 || 100711464: REVISION TO PERMIT #100698256 TO CHANGE GENERAL CONTRACTOR TO HAGGE CONSTRUCTION COMPANY. CHANGE PLUMBING CONTRACTOR TO FIRST CLASS PLUMBING. CHANGE HVAC CONTRACTOR TO VALUE PRO MECHANICAL.",0,,NA,NA,no_unit_count
commercial_16013050010000,permit_chain_100583280,2,2,100583280/100611218,1045 N SACRAMENTO AVE,1045 N SACRAMENTO,2015-02-27,2015-03-04,2015-08-26,COMPLETE,"100583280: FOUNDATION SYSTEMS ONLY FOR NEW CONSTRUCTION OF A PROPOSED FOUR-STORY, 49 DWELLING UNIT VETERANS HOUSING FACILITY WITH AT GRADE EXTERIOR PARKING LOT. || 100611218: REVISION TO FOUNDATION SYSTEMS ONLY PERMIT #100583280. SCOPE INCLUDES ADDITIONAL FOUNDATION WORK TO ACCOMODATE RELOCATED LOBBY WALL LOCATIONS AND OTHER FOUNDATION ONLY MODIFICATIONS.",1,49,"100583280: 49 [FOUNDATION SYSTEMS ONLY FOR NEW CONSTRUCTION OF A PROPOSED FOUR-STORY, 49 DWELLING UNIT VETERANS HOUSING FACILITY WITH AT GRADE EXTERIOR PARKING LOT.]",49,single_unit_count
commercial_16013050010000,permit_chain_100603885,2,1,100603885/100655659,1045 N SACRAMENTO AVE,1045 N SACRAMENTO,2015-07-08,2015-07-09,2016-06-16,COMPLETE,"100603885: NEW CONSTRUCTION: FULL BUILDING PERMIT FOR A 4-STORY, 49 DU, VERERAN'S HOUSING BUILDING WITH SUPPORT FCILITIES ON THE GORUND FLOOR AND SURFACE PARKING ALL PER PLANS. ** GREEN ROOF AREA = 5,483 SQ. FT.**  1045 N. SACRAMENTO. || 100655659: CHANGE PLUMBING CONTRACTOR TO SACRAMENTO AND THOMAS LIMITED PARTNERSHIP PER PERMIT#100603885",1,49,"100603885: 49 [NEW CONSTRUCTION: FULL BUILDING PERMIT FOR A 4-STORY, 49 DU, VERERAN'S HOUSING BUILDING WITH SUPPORT FCILITIES ON THE GORUND FLOOR AND SURFACE PARKING ALL PER]",49,single_unit_count
commercial_16111020190000,permit_chain_100744642,3,1,100744642/100765814/100828527,738 N AVERS AVE,738 N AVERS,2018-02-20,2018-03-26,2020-04-02,COMPLETE,"100744642: ERECT A 3 STORY IIIB MASONRY 6 DWELLING  UNIT  BUILDING WITH BASEMENT PER PLANS[SEE PERMIT #100828527 TO CONVERT TO 7 DWELLING UNITS] || 100765814: REVISION TO PERMIT #100744642. FOR ALTERNATIVE CODE APPROVAL REQUEST: DRAINAGE & VENT PIPE & FITTINGS-PILOT PROGRAM (THE ALTERNATIVE DRAINAGE & VENT PIPE WILL BE SCHEDULE 40 PVC). || 100828527: CONVERSION FROM  6 UNIT  TO 7 UNIT APARMENT BUILDING  WITH 6 OPEN PARKING  STALLS  , PERPLANS",2,6/7,"100744642: 6 [ERECT A 3 STORY IIIB MASONRY 6 DWELLING UNIT BUILDING WITH BASEMENT PER PLANS[SEE PERMIT #100828527 TO CONVERT TO 7 DWELLING UNITS]] || 100744642: 7 [IIIB MASONRY 6 DWELLING UNIT BUILDING WITH BASEMENT PER PLANS[SEE PERMIT #100828527 TO CONVERT TO 7 DWELLING UNITS]] || 100828527: 6 [CONVERSION FROM 6 UNIT TO 7 UNIT APARMENT BUILDING WITH 6 OPEN PARKING STALLS , PERPLANS] || 100828527: 7 [CONVERSION FROM 6 UNIT TO 7 UNIT APARMENT BUILDING WITH 6 OPEN PARKING STALLS , PERPLANS]",NA,conflicting_unit_counts
commercial_16132180010000,permit_chain_100563604,3,1,100563604/100596411/B100594678,316 S MAPLEWOOD CT,316 S MAPLEWOOD,2014-12-15,2015-05-05,2015-05-22,COMPLETE,"100563604: BUILDING 1: NEW CONSTRUCTION OF A 3 STORY - 15 UNIT RESIDENTIAL BUILDING AS PER PLANS. TOTAL AREA OF WORK: 20,541 SF. ADDRESS TO BE INCLUDED WITH THIS PERMIT 330 S MAPLEWOOD CT AND 332 S MAPLEWOOD CT. || B100594678: REVISION TO PERMIT 100563604 DUE TO CHANGE IN ELECTRICAL CONTRACTOR  ADDRESS TO BE INCLUDED WITH THIS PERMIT: 330 S MAPLEWOOD CT AND 332 S MAPLEWOOD CT || 100596411: REVISION TO PERMIT #100563604 TO CHANGE THE MASON CONTRACTOR TO A.G. CONSTRUCTION SERVICES, INC.",1,15,"100563604: 15 [BUILDING 1: NEW CONSTRUCTION OF A 3 STORY - 15 UNIT RESIDENTIAL BUILDING AS PER PLANS. TOTAL AREA OF WORK: 20,541 SF. ADDRESS TO BE INCLUDED WITH THIS]",15,single_unit_count
commercial_16132180010000,permit_chain_100563611,3,1,100563611/100595327/B100594689,312 S MAPLEWOOD CT,312 S MAPLEWOOD,2014-12-15,2015-05-05,2015-05-15,COMPLETE,"100563611: BUILDING 2: NEW CONSTRUCTION OF A 1 STORY BUILDING  AS PER PLANS.  TOTAL AREA OF WORK: 3,400 SF. || B100594689: REVISION TO PERMIT 100563611 DUE TO CHANGE IN ELECTRICAL CONTRACTOR || 100595327: REVISION TO PERMIT #100563611 TO CHANGE THE MASON OF RECORD TO DUNIGAN CONSTRUCTION, INC.",0,,NA,NA,no_unit_count
commercial_16132180010000,permit_chain_100563619,3,1,100563619/100595333/B100594671,332 S MAPLEWOOD AVE,332 S MAPLEWOOD,2014-12-15,2015-05-05,2015-05-15,COMPLETE,"100563619: BUILDING 4: NEW CONSTRUCTION OF A 3 STORY - 11 UNIT RESIDENTIAL BUILDING AS PER PLANS.  TOTAL AREA OF WORK: 11,962 SF.ADDRESS TO BE INCLUDED WITH THIS PERMIT: 334 S MAPLEWOOD AVE || B100594671: REVISION TO PERMIT 100563619 DUE TO CHANGE IN ELECTRICAL CONTRACTOR  ADDRESS TO BE INCLUDED WITH THIS PERMIT: 334 S. MAPLEWOOD AVE || 100595333: REVISION TO PERMIT #100563619 TO CHANGE THE MASON OF RECORD TO DUNIGAN CONSTRUCTION, INC.",1,11,"100563619: 11 [BUILDING 4: NEW CONSTRUCTION OF A 3 STORY - 11 UNIT RESIDENTIAL BUILDING AS PER PLANS. TOTAL AREA OF WORK: 11,962 SF.ADDRESS TO BE INCLUDED WITH THIS]",11,single_unit_count
commercial_16132180010000,permit_chain_100563621,3,1,100563621/100595340/B100594667,306 S MAPLEWOOD AVE,306 S MAPLEWOOD,2014-12-15,2015-05-05,2015-05-15,COMPLETE,"100563621: BUILDING 6: NEW CONSTRUCTION OF A 3 STORY - 12 UNIT RESIDENTIAL BUILDING AS PER PLANS.  TOTAL AREA OF WORK: 17,843 SF.    ADDRESS TO BE INCLUDED WITH THIS PERMIT: 2537 W JACKSON BLVD AND 2543 W JACKSON BLVD || B100594667: CHANGE OF CONTRACTOR ONLY ORIGINAL PERMIT NUMBER 100563621 || 100595340: REVISION TO PERMIT #100563621 TO CHANGE THE MASON OF RECORD TO DUNIGAN CONSTRUCTION, INC.",1,12,"100563621: 12 [BUILDING 6: NEW CONSTRUCTION OF A 3 STORY - 12 UNIT RESIDENTIAL BUILDING AS PER PLANS. TOTAL AREA OF WORK: 17,843 SF. ADDRESS TO BE INCLUDED WITH T]",12,single_unit_count
commercial_16132180010000,permit_chain_100563622,3,1,100563622/100595355/B100594685,2557 W JACKSON BLVD,2557 W JACKSON,2014-12-15,2015-05-05,2015-05-15,COMPLETE,"100563622: BUILDING 7: NEW CONSTRUCTION OF A 3 STORY - 6 UNIT RESIDENTIAL BUILDING AS PER PLANS.  TOTAL AREA OF WORK: 7,233 SF. || B100594685: REVISION TO PERMIT 100563622 DUE TO CHANGE IN ELECTRICAL CONTRACTOR || 100595355: REVISION TO PERMIT #100563622 TO CHANGE THE MASON OF RECORD TO DUNIGAN CONSTRUCTION, INC.",1,6,"100563622: 6 [BUILDING 7: NEW CONSTRUCTION OF A 3 STORY - 6 UNIT RESIDENTIAL BUILDING AS PER PLANS. TOTAL AREA OF WORK: 7,233 SF.]",6,single_unit_count
commercial_16132180010000,permit_chain_100563624,3,1,100563624/100596420/B100594674,2556 W VAN BUREN ST,2556 W VAN BUREN,2014-12-15,2015-05-05,2015-05-22,COMPLETE,"100563624: BUILDING 8: NEW CONSTRUCTION OF A 3 STORY - 6 UNIT RESIDENTIAL BUILDING AS PER PLANS.  TOTAL AREA OF WORK: 9,162 SF. || B100594674: REVISION TO PERMIT 100563624 DUE TO CHANGE IN ELECTRICAL CONTRACTOR || 100596420: REVISION TO PERMIT #100563624 TO CHANGE THE MASON CONTRACTOR TO A.G. CONSTRUCTION SERVICES, INC.",1,6,"100563624: 6 [BUILDING 8: NEW CONSTRUCTION OF A 3 STORY - 6 UNIT RESIDENTIAL BUILDING AS PER PLANS. TOTAL AREA OF WORK: 9,162 SF.]",6,single_unit_count
commercial_16132180010000,permit_chain_100573230,3,1,100573230/100596418/B100594673,2536 W VAN BUREN ST,2536 W VAN BUREN,2014-12-15,2015-05-05,2015-05-22,COMPLETE,"100573230: BUILDING 3: NEW CONSTRUCTION OF A 3 STORY - 15 UNIT RESIDENTIAL BUILDING AS PER PLANS. TOTAL AREA OF WORK: 19,782 SF. ADDRESS TO BE INCLUDED WITH THIS PERMIT 2546 W VAN BUREN ST AND 340 S MAPLEWOOD AVE || B100594673: REVISION TO PERMIT 100573230 DUE TO CHANGE IN ELECTRICAL COTRACTOR  ADDRESS TO BE INCLUDED WITH THIS PERMIT: 2546 W VAN BUREN ST AND 340 S MAPLEWOOD AVE || 100596418: REVISION TO PERMIT #100573230 TO CHANGE THE MASON CONTRACTOR TO A.G. CONSTRUCTION SERVICES, INC.",1,15,"100573230: 15 [BUILDING 3: NEW CONSTRUCTION OF A 3 STORY - 15 UNIT RESIDENTIAL BUILDING AS PER PLANS. TOTAL AREA OF WORK: 19,782 SF. ADDRESS TO BE INCLUDED WITH THIS]",15,single_unit_count
commercial_16132180010000,permit_chain_100563620,3,1,100563620/100596419/B100594682,314 S MAPLEWOOD AVE,314 S MAPLEWOOD,2014-12-16,2015-05-05,2015-05-22,COMPLETE,"100563620: BUILDING 5: NEW CONSTRUCTION OF A 3 STORY - 11 UNIT RESIDENTIAL BUILDING AS PER PLANS. TOTAL AREA OF WORK: 15,021 SF.ADDRESS TO BE INCLUDED WITH THIS PERMIT 322 S MAPLEWOOD AVE || B100594682: REVISION TO PERMIT 100563620 DUE TO CHANGE IN ELECTRICAL CONTRACTOR  ADDRESS TO BE INCLUDED WITH THIS PERMIT 322 S MAPLEWOOD AVE || 100596419: REVISION TO PERMIT #100563620 TO CHANGE THE MASON CONTRACTOR TO A.G. CONSTRUCTION SERVICES, INC.",1,11,"100563620: 11 [BUILDING 5: NEW CONSTRUCTION OF A 3 STORY - 11 UNIT RESIDENTIAL BUILDING AS PER PLANS. TOTAL AREA OF WORK: 15,021 SF.ADDRESS TO BE INCLUDED WITH THIS P]",11,single_unit_count
commercial_16143160370000,permit_chain_100592524,2,1,100592524/100634898,817 S LAWNDALE AVE,817 S LAWNDALE,2015-04-29,2015-05-01,2016-02-11,COMPLETE,"100592524: ERECT NEW 2 STORY 5 UNIT BUILDING WITH 5 ATTACHED PRIVATE GARAGES 817 SOUTH LAWNDALE AVENUE || 100634898: REVISION TO PERMIT #100592524:SCOPE OF WORK INCLUDES UPDATING OF ROOF FRAMING, MECHANICAL AND PANTRY CLOSET LAYOUT INCLUDING MEP UPDATES PER NEW LAYOUT, NEW ELECTRICAL METER FOR REVISED ELECTRICAL SERVICE DESIGN, WATER METER ROOM CHANGES, RELOCATION OF DOWNSPOUTS AND RAINBARRELS, REMOVAL OF HARD-DUCTED RETURN MECHANICAL DESIGN, TOTAL AREA OF REVISION- 4,480 SF- 817 SOUTH LAWNDALE AVENUE",1,5,100592524: 5 [ERECT NEW 2 STORY 5 UNIT BUILDING WITH 5 ATTACHED PRIVATE GARAGES 817 SOUTH LAWNDALE AVENUE],5,single_unit_count
commercial_16143160370000,permit_chain_100592525,2,1,100592525/100634899,915 S LAWNDALE AVE,915 S LAWNDALE,2015-04-29,2015-05-01,2016-03-03,COMPLETE,"100592525: ERECT NEW 2 STORY 5 UNIT BUILDING WITH 5 ATTACHED PRIVATE GARAGES  915 SOUTH LAWNDALE AVENUE || 100634899: REVISION TO PERMIT #100592525:SCOPE OF WORK INCLUDES UPDATING OF ROOF FRAMING, MECHANICAL AND PANTRY CLOSET LAYOUT INCLUDING MEP UPDATES PER NEW LAYOUT, NEW ELECTRICAL METER FOR REVISED ELECTRICAL SERVICE DESIGN, WATER METER ROOM CHANGES, RELOCATION OF DOWNSPOUTS AND RAINBARRELS, REMOVAL OF HARD-DUCTED RETURN MECHANICAL DESIGN, TOTAL AREA OF REVISION- 4,480 SF- 915 SOUTH LAWNDALE AVENUE",1,5,100592525: 5 [ERECT NEW 2 STORY 5 UNIT BUILDING WITH 5 ATTACHED PRIVATE GARAGES 915 SOUTH LAWNDALE AVENUE],5,single_unit_count
commercial_16143160370000,permit_chain_100592526,2,1,100592526/100634900,917 S LAWNDALE AVE,917 S LAWNDALE,2015-04-29,2015-05-01,2016-02-11,COMPLETE,"100592526: ERECT NEW 2 STORY 5 UNIT BUILDING WITH 5 ATTACHED PRIVATE GARAGES  917 SOUTH LAWNDALE AVENUE || 100634900: REVISION TO PERMIT #100592526:SCOPE OF WORK INCLUDES UPDATING OF ROOF FRAMING, MECHANICAL AND PANTRY CLOSET LAYOUT INCLUDING MEP UPDATES PER NEW LAYOUT, NEW ELECTRICAL METER FOR REVISED ELECTRICAL SERVICE DESIGN, WATER METER ROOM CHANGES, RELOCATION OF DOWNSPOUTS AND RAINBARRELS, REMOVAL OF HARD-DUCTED RETURN MECHANICAL DESIGN, TOTAL AREA OF REVISION- 4,480 SF 917 SOUTH LAWNDALE AVENUE",1,5,100592526: 5 [ERECT NEW 2 STORY 5 UNIT BUILDING WITH 5 ATTACHED PRIVATE GARAGES 917 SOUTH LAWNDALE AVENUE],5,single_unit_count
commercial_16143160370000,permit_chain_100592527,2,1,100592527/100634901,3608 W ARTHINGTON ST,3608 W ARTHINGTON,2015-04-29,2015-05-01,2016-02-11,COMPLETE,"100592527: ERECT 2 STORY 8 UNIT RESIDENTIAL BUILDING WITH SURFACE PARKING 3608 WEST ARTHINGTON STREET || 100634901: REVISION TO PERMIT #100592527:SCOPE OF WORK INCLUDES UPDATING OF ROOF FRAMING, NEW ELECTRICAL METER FOR REVISED ELECTRICAL SERVICE DESIGN, WATER METER ROOM CHANGES, RELOCATION OF DOWNSPOUTS AND RAINBARRELS, REMOVAL OF HARD-DUCTED RETURN MECHANICAL DESIGN, TOTAL AREA OF REVISION: 4,648 SF 3608 WEST ARTHINGTON STREET",1,8,100592527: 8 [ERECT 2 STORY 8 UNIT RESIDENTIAL BUILDING WITH SURFACE PARKING 3608 WEST ARTHINGTON STREET],8,single_unit_count
commercial_16143160370000,permit_chain_100592528,2,1,100592528/100634902,3609 W ARTHINGTON ST,3609 W ARTHINGTON,2015-04-29,2015-05-01,2016-02-11,COMPLETE,"100592528: ERECT 2 STORY 8 UNIT RESIDENTIAL BUILDING WITH SURFACE PARKING 3609 WEST ARTHINGTON STREET || 100634902: REVISION TO PERMIT #100592528:SCOPE OF WORK INCLUDES UPDATING OF ROOF FRAMING, MECHANICAL AND PANTRY CLOSET LAYOUT INCLUDING MEP UPDATES PER NEW LAYOUT, NEW ELECTRICAL METER FOR REVISED ELECTRICAL SERVICE DESIGN, WATER METER ROOM CHANGES, RELOCATION OF DOWNSPOUTS AND RAINBARRELS, REMOVAL OF HARD-DUCTED RETURN MECHANICAL DESIGN, TOTAL AREA OF REVISION- 4,648 SF- 3609 WEST ARTHINGTON AVENUE",1,8,100592528: 8 [ERECT 2 STORY 8 UNIT RESIDENTIAL BUILDING WITH SURFACE PARKING 3609 WEST ARTHINGTON STREET],8,single_unit_count
commercial_16143160370000,permit_chain_100592529,2,1,100592529/100634903,3620 W ARTHINGTON ST,3620 W ARTHINGTON,2015-04-29,2015-05-04,2016-02-11,COMPLETE,"100592529: ERECT 2 STORY 8 UNIT RESIDENTIAL BUILDING WITH SURFACE PARKING- 3620 WEST ARTHINGTON STREET || 100634903: REVISION TO PERMIT #100592529:SCOPE OF WORK INCLUDES UPDATING OF ROOF FRAMING, MECHANICAL AND PANTRY CLOSET LAYOUT INCLUDING MEP UPDATES PER NEW LAYOUT, NEW ELECTRICAL METER FOR REVISED ELECTRICAL SERVICE DESIGN, WATER METER ROOM CHANGES, RELOCATION OF DOWNSPOUTS AND RAINBARRELS, REMOVAL OF HARD-DUCTED RETURN MECHANICAL DESIGN, TOTAL AREA OF REVISION- 4,648 SF- 3620 WEST ARTHINGTON AVENUE",1,8,100592529: 8 [ERECT 2 STORY 8 UNIT RESIDENTIAL BUILDING WITH SURFACE PARKING- 3620 WEST ARTHINGTON STREET],8,single_unit_count
commercial_16143160370000,permit_chain_100592530,2,1,100592530/100634904,3621 W ARTHINGTON ST,3621 W ARTHINGTON,2015-04-29,2015-05-04,2016-02-11,COMPLETE,"100592530: ERECT 2 STORY 8 DWELLING UNIT BUILDING WITH EXTERIOR SURFACE PARKING; 3621 WEST ARTHINGTON STREET || 100634904: REVISION TO PERMIT #100592530:SCOPE OF WORK INCLUDES UPDATING OF ROOF FRAMING, MECHANICAL AND PANTRY CLOSET LAYOUT INCLUDING MEP UPDATES PER NEW LAYOUT, NEW ELECTRICAL METER FOR REVISED ELECTRICAL SERVICE DESIGN, WATER METER ROOM CHANGES, RELOCATION OF DOWNSPOUTS AND RAINBARRELS, REMOVAL OF HARD-DUCTED RETURN MECHANICAL DESIGN, TOTAL AREA OF REVISION- 4,648 SF- 3621 WEST ARTHINGTON AVENUE",1,8,100592530: 8 [ERECT 2 STORY 8 DWELLING UNIT BUILDING WITH EXTERIOR SURFACE PARKING; 3621 WEST ARTHINGTON STREET],8,single_unit_count
