project_id,source_family,project_kind,component_pins,component_count,construction_year,dwelling_units,building_sqft,land_sqft,class_values,source_row_ids,permit_chain_ids,permit_numbers,direct_permit_ids,year_source,units_source,building_source,land_source,current_distance_m,current_within_1500ft,selected_vintage,selected_source_addresses,selected_property_type_use,selected_property_description,observed_2021,observed_2024,selected_vintage_conflict,stable_component_membership,substantive_unit_change,substantive_building_change,substantive_land_change,selected_parser_repair,selected_parser_residue,same_address_cross_family,documented_manual_case,student_housing,permit_unit_mismatch,permit_unit_evidence,documented_case_pins,documented_case_actions,documented_case_evidence,documented_case_confidence,candidate_status,decision_reason,units_2021,units_2024,permit_addresses,addresses_with_unit_counts,addresses_with_resolved_units,resolved_address_unit_sum,resolved_permit_unit_values,resolved_permit_address_evidence,unit_permit_chain_ids,unit_permit_numbers,unit_permit_addresses,unit_permit_counts,unit_permit_contexts,unit_permit_descriptions,stable_two_vintages,changed_two_vintages,only_2021,only_2024,permit_supports_2021,permit_supports_2024,source_count_pattern,recommended_units,recommended_units_source,unit_review_required,unit_review_reason
commercial_12242320280000,commercial,commercial_entity_family,12242320280000,1,2019,16,12624,15979,commercial_2024,21400,permit_chain_100804920/permit_chain_100804925,100804920/100804925,3011575/3011584,commercial_2024_rows:21400,commercial_2024_apartment_unit_sum_rows:21400,commercial_2024_rows:21400,commercial_2024_rows:21400,545.2664437764561,FALSE,2024,3636 N HARLEM CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8,NA,NA,NA,NA,review_required,permit_unit_counts_do_not_include_assessor_count,16,16,2,2,2,16,8,3638 N HARLEM=8 | 3644 N HARLEM=8,permit_chain_100804920 / permit_chain_100804925,100804920/100841384 / 100804925/100841391,3638 N HARLEM AVE / 3644 N HARLEM AVE,8 / 8,"100804920: 8 [ERECT NEW 4 STORY MASONRY BUILDING 8 DWELLING UNITS TYPE 3B CONSTRUCTION WITH 10 OUTDOOR PARKING SPACES, NEW MASONRY TRASH ENCLOSURE AND SITE WORK AS P] || 100804925: 8 [ERECT NEW 4 STORY MASONRY BUILDING, 8 DWELLING UNITS TYPE 3B CONSTRUCTION, 10 OUTDOOR PARKING SPACES, NEW MASONRY TRASH ENCLOSURE AND SITE WORK AS PER P]","100804920: ERECT NEW 4 STORY MASONRY BUILDING 8 DWELLING UNITS TYPE 3B CONSTRUCTION WITH 10 OUTDOOR PARKING SPACES, NEW MASONRY TRASH ENCLOSURE AND SITE WORK AS PER PLANS. || 100841384: ALTERNATIVE CODE APPROVAL FOR PERMIT # 100804920: INSTALL PVC FOR DRAINAGE & VENT ABOVE & BELOW GROUND || 100804925: ERECT NEW 4 STORY MASONRY BUILDING, 8 DWELLING UNITS TYPE 3B CONSTRUCTION, 10 OUTDOOR PARKING SPACES, NEW MASONRY TRASH ENCLOSURE AND SITE WORK AS PER PLANS.**CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS. || 100841391: ALTERNATIVE CODE APPROVAL FOR PERMIT # 100804925: INSTALL PVC FOR DRAINAGE & VENT ABOVE & BELOW GROUND",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,stable_2021_2024,16,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_12252150210000,commercial,commercial_entity_family,12252150210000/12252150220000/12252150230000,3,2017,9,14340,9375,commercial_2024,21411,permit_chain_100646093,100646093,2748765,commercial_2024_rows:21411,commercial_2024_apartment_unit_sum_rows:21411,commercial_2024_rows:21411,commercial_2024_rows:21411,486.9936333237268,FALSE,2024,3040 N HARLEM CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,NA,NA,NA,NA,retain_mechanical,coherent_2024_revision_same_entity,9,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,9,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13011210390000,commercial,commercial_entity_family,13011210390000,1,2004,99,82109,37283,commercial_2024,21275,NA,NA,NA,commercial_2024_rows:21275,commercial_2024_apartment_unit_sum_rows:21275,commercial_2024_rows:21275,commercial_2024_rows:21275,336.5872725371076,TRUE,2024,6126 N CALIFORNIA CHICAGO,Multifamily-SAP35,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,99,99,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,99,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13013190010000,commercial,commercial_entity_family,13013190010000/13013190020000/13013190030000,3,2023,12,17044,10005,commercial_2024,21266,permit_chain_100855433,100855433,3094309,commercial_2024_rows:21266,commercial_2024_apartment_unit_sum_rows:21266,commercial_2024_rows:21266,commercial_2024_rows:21266,31.147593697418632,TRUE,2024,5832 N LINCOLN CHICAGO,Multifamily-Low Rise (3 floors or less),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,NA,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,12,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_13013190040000,commercial,commercial_entity_family,13013190040000/13013190050000,2,2023,8,10788,5398,commercial_2024,21486,permit_chain_100855465,100855465,3094353,commercial_2024_rows:21486,commercial_2024_apartment_unit_sum_rows:21486,commercial_2024_rows:21486,commercial_2024_rows:21486,31.86572031724775,TRUE,2024,5822 N LINCOLN CHICAGO,Multifamily-Low Rise (3 floors or less),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,NA,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,8,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_13013200070000,commercial,commercial_entity_family,13013200070000/13013200080000/13013200090000/13013200100000/13013200110000/13013200120000,6,2008,18,26100,16200,commercial_2024,21488,NA,NA,NA,commercial_2024_rows:21488,commercial_2024_apartment_unit_sum_rows:21488,commercial_2024_rows:21488,commercial_2024_rows:21488,468.7183545832248,FALSE,2024,5772 N LINCOLN CHICAGO,"Multifamily-Mixed Use, Low rise (3 floors or less)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,18,18,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,18,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13013210180000,commercial,commercial_entity_family,13013210180000,1,2008,14,25078,8002,commercial_2024,21490,NA,NA,NA,commercial_2024_rows:21490,commercial_2024_apartment_unit_sum_rows:21490,commercial_2024_rows:21490,commercial_2024_rows:21490,429.33120516753,TRUE,2024,5758 N CALIFORNIA CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,14,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,14,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13022200100000,commercial,commercial_entity_family,13022200100000,1,2004,6,14100,19902,commercial_2024,21524,NA,NA,NA,commercial_2024_rows:21524,commercial_2024_apartment_unit_sum_rows:21524,commercial_2024_rows:21524,commercial_2024_rows:21524,751.1731819827801,FALSE,2024,3201 W DEVON CHICAGO,"Multifamily-Mixed Use, Primarily Commercial",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,6,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,6,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13061030300000,commercial,commercial_entity_family,13061030300000/13061030330000,2,2006,10,17967,11150,commercial_2024,21577,NA,NA,NA,commercial_2024_rows:21577,commercial_2024_apartment_unit_sum_rows:21577,commercial_2024_rows:21577,commercial_2024_rows:21577,1273.7224155319934,FALSE,2024,6229 N NORTHWEST CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,10,10,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,10,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13082140160000,commercial,commercial_entity_family,13082140160000,1,1928,11,7602,11175,commercial_2024,25687,NA,NA,NA,commercial_2024_rows:25687,commercial_2024_apartment_unit_sum_rows:25687,commercial_2024_rows:25687,commercial_2024_rows:25687,884.2084498917012,FALSE,2024,5480 N PARKSIDE CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,12,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,changed_2021_2024,11,commercial_2024_primary_report,FALSE,unit_count_resolved
commercial_13082160110000,commercial,commercial_entity_family,13082160110000/13082160150000,2,2003,81,58914,29897,commercial_2024,25688,NA,NA,NA,commercial_2024_rows:25688,commercial_2024_apartment_unit_sum_rows:25688,commercial_2024_rows:25688,commercial_2024_rows:25688,1093.2399300047002,FALSE,2024,5404 N NORTHWEST CHICAGO,Multifamily-Senior Housing,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,81,81,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,81,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13084250010000,commercial,commercial_entity_family,13084250010000/13084250020000/13084250030000,3,2008,16,26986,13501,commercial_2024,25698,NA,NA,NA,commercial_2024_rows:25698,commercial_2024_apartment_unit_sum_rows:25698,commercial_2024_rows:25698,commercial_2024_rows:25698,466.9427789195944,FALSE,2024,5765 W HIGGINS CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,16,16,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,16,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13093100480000,commercial,commercial_entity_family,13093100480000,1,2021,75,86796,35716,commercial_2024,21276,NA,NA,NA,commercial_2024_rows:21276,commercial_2024_apartment_unit_sum_rows:21276,commercial_2024_rows:21276,commercial_2024_rows:21276,912.2625955855592,FALSE,2024,5150 N MILWAUKEE CHICAGO,Multifamily-SAP35,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,75,75,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,75,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13093110170000,commercial,commercial_entity_family,13093110170000/13093110180000,2,2024,14,19678,11029,commercial_2024,25709,permit_chain_101006103,101006103,3307753,commercial_2024_rows:25709,commercial_2024_apartment_unit_sum_rows:25709,commercial_2024_rows:25709,commercial_2024_rows:25709,871.7260956143598,FALSE,2024,5075 N NORTHWEST CHICAGO,Multifamily-Low Rise (3 floors or less),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,NA,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,14,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_13093110210000,commercial,commercial_entity_family,13093110210000/13093110220000,2,2007,12,14268,12500,commercial_2024,25710,NA,NA,NA,commercial_2024_rows:25710,commercial_2024_apartment_unit_sum_rows:25710,commercial_2024_rows:25710,commercial_2024_rows:25710,983.4453275778648,FALSE,2024,5049 N NORTHWEST CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,12,12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,12,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13093170070000,commercial,commercial_entity_family,13093170070000,1,2020,8,9102,7500,commercial_2024,25712,permit_chain_100752414,100752414,2925984,commercial_2024_rows:25712,commercial_2024_apartment_unit_sum_rows:25712,commercial_2024_rows:25712,commercial_2024_rows:25712,583.4652553041295,FALSE,2024,5522 W HIGGINS CHICAGO,Multifamily-Low Rise (3 floors or less),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,NA,NA,NA,NA,review_required,permit_unit_counts_do_not_include_assessor_count,NA,8,1,1,1,7,7,5522 W HIGGINS=7,permit_chain_100752414,100752414,5522 W HIGGINS AVE,7,"100752414: 7 [ERECT A 3 STORY , IIIB MASONRY 7 UNIT APARMENT BUILDING WITH BASEMENT AND PARKING SPACES PER PLANS]","100752414: ERECT A 3 STORY , IIIB MASONRY 7 UNIT APARMENT  BUILDING  WITH BASEMENT  AND PARKING SPACES PER PLANS",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,8,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_13093170090000,commercial,commercial_entity_family,13093170090000,1,2014,8,14760,7500,commercial_2024,25713,permit_chain_100493445,100493445/100571569,2476925/2614606,commercial_2024_rows:25713,commercial_2024_apartment_unit_sum_rows:25713,commercial_2024_rows:25713,commercial_2024_rows:25713,669.1711412533297,FALSE,2024,5512 W HIGGINS CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,NA,NA,NA,NA,review_required,permit_unit_counts_do_not_include_assessor_count,8,8,1,1,1,7,7,5512 W HIGGINS=7,permit_chain_100493445,100493445/100571569,5512 W HIGGINS AVE,7,"100493445: 7 [ERECT 3 STORY ,IIB MASONRY 7 UNIT APARMRENT BUILDING WITH A BASEMENT ,AND 7 CAR PARKING]","100493445: ERECT 3 STORY ,IIB MASONRY 7 UNIT APARMRENT BUILDING WITH A BASEMENT ,AND 7 CAR PARKING || 100571569: REVISION PERMIT # 100493445, TO REDUCE THE FRONT YARD TO 8.0' AND THE REAR YARD OPEN SPACE TO 172 SQ.FT AND ERECT  IIIB MASONRY REAR DETACHED 7-CAR PRIVATE GARAGE BY VARIANCE PER PLANS",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,8,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13094290330000,commercial,commercial_entity_family,13094290330000/13094290340000,2,2007,22,43826,10445,commercial_2024,25722,NA,NA,NA,commercial_2024_rows:25722,commercial_2024_apartment_unit_sum_rows:25722,commercial_2024_rows:25722,commercial_2024_rows:25722,435.7861556465553,TRUE,2024,5000 W LAWRENCE CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,22,22,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,22,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13103170040000,commercial,commercial_entity_family,13103170040000/13103170050000/13103170060000/13103170100000/13103170110000,5,1997,97,102900,39810,commercial_2024,25727,NA,NA,NA,commercial_2024_rows:25727,commercial_2024_apartment_unit_sum_rows:25727,commercial_2024_rows:25727,commercial_2024_rows:25727,90.26110956106268,TRUE,2024,4820 N KENNETH CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,97,97,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,97,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13104210310000,commercial,commercial_entity_family,13104210310000/13104210320000/13104210330000/13104210340000/13104210350000,5,2021,24,40870,16852,commercial_2024,25731,permit_chain_100750169,100750169,2922265,commercial_2024_rows:25731,commercial_2024_apartment_unit_sum_rows:25731,commercial_2024_rows:25731,commercial_2024_rows:25731,803.2093870923823,FALSE,2024,4358 W LAWRENCE CHICAGO,"Multifamily-Mixed Use, Low rise (3 floors or less)",NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,NA,NA,NA,NA,retain_mechanical,coherent_2024_primary_entity,NA,24,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,24,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_13113070060000,commercial,commercial_entity_family,13113070060000,1,1996,8,7824,6200,commercial_2024,25771,NA,NA,NA,commercial_2024_rows:25771,commercial_2024_apartment_unit_sum_rows:25771,commercial_2024_rows:25771,commercial_2024_rows:25771,996.4065313730129,FALSE,2024,5033 N SPRINGFIELD CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,8,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,8,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13114240140000,commercial,commercial_entity_family,13114240140000,1,1916,25,28422,19178,commercial_2024,25821,NA,NA,NA,commercial_2024_rows:25821,commercial_2024_apartment_unit_sum_rows:25821,commercial_2024_rows:25821,commercial_2024_rows:25821,72.30528789550554,TRUE,2024,4844 N DRAKE CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,25,25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,25,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13114290260000,commercial,commercial_entity_family,13114290260000,1,1917,8,12375,9375,commercial_2024,25833,NA,NA,NA,commercial_2024_rows:25833,commercial_2024_apartment_unit_sum_rows:25833,commercial_2024_rows:25833,commercial_2024_rows:25833,254.8800446742487,TRUE,2024,3316 W LAWRENCE CHICAGO,"Multifamily-Mixed Use, Low rise (3 floors or less)",NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,8,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,8,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13114290270000,commercial,commercial_entity_family,13114290270000,1,2008,4,12455,18750,commercial_2024,25834,permit_chain_100211769,100211769,1866659,commercial_2024_rows:25834,commercial_2024_apartment_unit_sum_rows:25834,commercial_2024_rows:25834,commercial_2024_rows:25834,29.01577322636551,TRUE,2024,3300 W LAWRENCE CHICAGO,"Multifamily-Mixed Use, Low rise (3 floors or less)",NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,NA,NA,NA,NA,review_required,permit_unit_counts_do_not_include_assessor_count,6,4,1,1,1,6,6,3300 W LAWRENCE=6,permit_chain_100211769,100211769/100307911,3300 W LAWRENCE AVE,6,100211769: 6 [ERECT 6 D.U. WITH (2) FIRST FLOOR OFFICE SPACES MASONRY BUILDING. 6 EXTERIOR PARKING SPACES ON CONCRETE PAD.],"100211769: ERECT 6 D.U. WITH (2) FIRST FLOOR OFFICE SPACES MASONRY BUILDING.  6 EXTERIOR PARKING SPACES ON CONCRETE PAD.  6' HIGH 9' BY 4' MASONRY TRASH ENCLOSURE, 74' LONG 6' HIGH WOOD FENCE AS PER PLANS || 100307911: REVIOSION TO PERMIT #100211769 TO CHANGE PLUMBER TO JEM METRO. SUBJECT TO FIELD INSPECTIONS",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,changed_2021_2024,NA,NA,TRUE,permit_supports_earlier_count_against_2024_report
commercial_13114310260000,commercial,commercial_entity_family,13114310260000,1,2014,56,39200,18769,commercial_2024,25842,permit_chain_100488959,100488959,2468380,commercial_2024_rows:25842,commercial_2024_apartment_unit_sum_rows:25842,commercial_2024_rows:25842,commercial_2024_rows:25842,29.095611612394848,TRUE,2024,4814 N KEDZIE CHICAGO,Multifamily-Mixed Income,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,NA,NA,NA,NA,retain_mechanical,2024_primary_year_recode,56,56,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,56,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13122070140000,commercial,commercial_entity_family,13122070110000/13122070120000/13122070130000/13122070140000/13122070150000,5,1999,81,71865,29760,commercial_2024,25853,NA,NA,NA,commercial_2024_rows:25853,commercial_2024_apartment_unit_sum_rows:25853,commercial_2024_rows:25853,commercial_2024_rows:25853,741.5719441521402,FALSE,2024,5525 N MAPLEWOOD CHICAGO,Multifamily-Affordable Housing,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,81,81,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,81,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13122180260000,commercial,commercial_entity_family,13122180260000,1,2021,9,22666,10044,commercial_2024,25877,permit_chain_100798464,100798464,3000105,commercial_2024_rows:25877,commercial_2024_apartment_unit_sum_rows:25877,commercial_2024_rows:25877,commercial_2024_rows:25877,NA,FALSE,2024,5442 N WESTERN CHICAGO,Multifamily-MidRise (4 to 12 floors),NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,retain_mechanical,coherent_2024_primary_entity,NA,9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,9,commercial_2024_only_report,FALSE,unit_count_resolved
commercial_13122330260000,commercial,commercial_entity_family,13122330260000,1,1949,20,19062,17204,commercial_2024,25902,NA,NA,NA,commercial_2024_rows:25902,commercial_2024_apartment_unit_sum_rows:25902,commercial_2024_rows:25902,commercial_2024_rows:25902,803.1115172138843,FALSE,2024,5252 N CAMPBELL CHICAGO,Multifamily-Low Rise (3 floors or less),NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,exclude_outside_period,construction_year_outside_2006_2022,20,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,stable_2021_2024,20,stable_commercial_2021_2024_reports,FALSE,unit_count_resolved
commercial_13124030470000,commercial,commercial_entity_family,13124030470000/13124030480000/13124030490000,3,2022,24,37625,10750,commercial_2024,25935,permit_chain_100846974,100846974,3080050,commercial_2024_rows:25935,commercial_2024_apartment_unit_sum_rows:25935,commercial_2024_rows:25935,commercial_2024_rows:25935,447.3005905408949,TRUE,2024,5108 N WESTERN CHICAGO,"Multifamily-Mixed Use, Mid rise (4 to 12 floors)",NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,NA,NA,NA,NA,retain_mechanical,coherent_2024_primary_entity,NA,24,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2024_only,24,commercial_2024_only_report,FALSE,unit_count_resolved
